ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,is_multileg,ask_side_premium,bid_side_premium,marketcap,dte,execution_side,direction,direction_confidence
AAPL,2026-08-21 18:23:55.311778+00:00,PUT,310.0,2026-08-28,2166501,4710,7077,4530,308.72,REPEATEDHITSDESCENDINGFILL,False,False,False,2166501,0,4543168234000.0,7,ASK,SHORT,1.0
CHYM,2026-08-21 18:15:43.161224+00:00,CALL,37.5,2027-01-15,1758816,6304,6328,2673,32.54,FLOORTRADELARGECAP,False,True,True,0,1758816,11087284271.0,147,BID,SHORT,0.5
GEO,2026-08-21 18:12:17.367219+00:00,CALL,31.0,2026-09-18,4980000,20000,20006,1130,32.38,LOWHISTORICVOLUMEFLOOR,False,True,True,4980000,0,4174973204.0,28,ASK,LONG,1.0
VRTX,2026-08-21 18:08:52.146302+00:00,CALL,492.5,2026-08-21,1253070,221,221,218,548.43,REPEATEDHITS,False,False,False,17010,1236060,136934798800.0,0,BID,SHORT,0.5
AMD,2026-08-21 17:54:34.693613+00:00,PUT,470.0,2026-08-26,599416,631,767,93,471.24,REPEATEDHITSDESCENDINGFILL,False,False,False,599416,0,766373570842.0,5,ASK,SHORT,1.0
SMH,2026-08-21 17:36:55.117049+00:00,PUT,535.0,2026-10-16,796237,367,5287,187,559.31,REPEATEDHITSDESCENDINGFILL,False,False,False,796237,0,66492507964.0,56,ASK,SHORT,1.0
SMH,2026-08-21 17:36:47.707978+00:00,PUT,535.0,2026-10-16,522970,241,4920,187,559.195,REPEATEDHITS,False,False,False,0,362390,66492507964.0,56,BID,LONG,0.5
NVTS,2026-08-21 17:34:40.757982+00:00,PUT,13.0,2026-10-16,512640,2848,2904,1,13.105,REPEATEDHITS,False,False,False,4500,508140,2552147773.0,56,BID,LONG,0.5
SMH,2026-08-21 17:33:45.274947+00:00,PUT,535.0,2026-10-16,597320,274,3332,187,559.02,REPEATEDHITS,False,False,False,597320,0,66492507964.0,56,ASK,SHORT,1.0
SMH,2026-08-21 17:30:47.516532+00:00,PUT,555.0,2026-08-28,936050,965,1164,801,558.53,REPEATEDHITS,False,False,False,0,936050,66492507964.0,7,BID,LONG,0.5
