ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,is_multileg,ask_side_premium,bid_side_premium,marketcap,dte,execution_side,direction,direction_confidence
ECHO,2026-07-15 17:14:43.943352+00:00,CALL,90.0,2026-10-16,643692,499,607,13,93.52,REPEATEDHITS,True,False,False,566292,0,28160000000.0,93,ASK,LONG,1.0
NVDA,2026-07-15 17:10:43.399773+00:00,CALL,207.5,2026-07-20,855825,2223,3612,1412,208.1,REPEATEDHITSDESCENDINGFILL,False,False,False,855825,0,5125560000000.0,5,ASK,LONG,1.0
VRT,2026-07-15 17:08:13.553543+00:00,CALL,320.0,2026-10-16,668852,183,187,90,296.409,REPEATEDHITSDESCENDINGFILL,False,False,False,665202,3650,116607754361.0,93,ASK,LONG,1.0
MU,2026-07-15 17:07:38.515126+00:00,CALL,895.0,2026-07-24,660580,108,167,21,894.88,REPEATEDHITSDESCENDINGFILL,False,False,False,416165,244415,1110328994611.0,9,ASK,LONG,1.0
CAT,2026-07-15 17:05:07.711159+00:00,CALL,810.0,2026-10-16,2179870,154,155,0,898.935,REPEATEDHITS,False,False,False,2179870,0,429930961847.0,93,ASK,LONG,1.0
HUM,2026-07-15 17:04:06.030884+00:00,CALL,400.0,2026-07-24,523370,263,291,53,411.31,REPEATEDHITS,False,False,False,0,523370,48837416355.0,9,BID,SHORT,0.5
MRVL,2026-07-15 16:47:06.682082+00:00,CALL,197.5,2026-07-17,505310,486,491,16,203.69,REPEATEDHITS,True,False,False,505310,0,194590512000.0,2,ASK,LONG,1.0
QQQ,2026-07-15 16:46:52.761153+00:00,CALL,702.0,2026-07-15,563309,569,626,135,711.6762,REPEATEDHITS,False,False,False,562320,0,481311439825.0,0,ASK,LONG,1.0
USO,2026-07-15 16:46:52.761153+00:00,CALL,112.0,2026-07-17,1045644,1307,1331,760,120.175,REPEATEDHITS,False,False,False,0,1045644,1228364647.0,2,BID,SHORT,0.5
AMD,2026-07-15 16:45:25.039089+00:00,PUT,512.5,2026-07-17,2747817,1895,2176,600,512.7,REPEATEDHITSASCENDINGFILL,False,False,False,2920,2744897,893781128255.0,2,BID,LONG,0.5
SOXX,2026-07-15 16:43:46.702433+00:00,CALL,600.0,2026-07-24,872984,2129,2245,215,540.55,REPEATEDHITSASCENDINGFILL,False,False,False,0,872984,44647786333.0,9,BID,SHORT,0.5
AMZN,2026-07-15 16:42:54.221762+00:00,PUT,257.5,2026-07-20,1387907,2953,3013,179,255.88,REPEATEDHITSDESCENDINGFILL,False,False,False,1387907,0,2662277014316.0,5,ASK,SHORT,1.0
VRTX,2026-07-15 16:42:12.573722+00:00,PUT,510.0,2026-10-16,712944,147,159,0,479.7199,REPEATEDHITSDESCENDINGFILL,True,False,False,708094,4850,120890058171.0,93,ASK,SHORT,1.0
SOXX,2026-07-15 16:32:16.452843+00:00,CALL,575.0,2026-07-24,1288561,1416,1421,113,540.37,REPEATEDHITS,False,False,False,0,1288561,44647786333.0,9,BID,SHORT,0.5
SPCX,2026-07-15 16:30:06.881040+00:00,CALL,170.0,2027-03-19,848584,418,3507,99,133.735,REPEATEDHITSDESCENDINGFILL,False,False,False,2030,846554,1770000000000.0,247,BID,SHORT,0.5
SPCX,2026-07-15 16:29:56.466745+00:00,CALL,170.0,2027-03-19,1015000,500,3000,99,133.82,REPEATEDHITS,False,False,False,0,669900,1770000000000.0,247,BID,SHORT,0.5
SPCX,2026-07-15 16:29:46.652621+00:00,CALL,170.0,2027-03-19,1015000,500,2500,99,133.84,REPEATEDHITS,False,False,False,0,1015000,1770000000000.0,247,BID,SHORT,0.5
SPCX,2026-07-15 16:29:41.843260+00:00,CALL,170.0,2027-03-19,1015000,500,2000,99,133.78,REPEATEDHITS,False,False,False,0,332920,1770000000000.0,247,BID,SHORT,0.5
NVDA,2026-07-15 16:13:47.638596+00:00,CALL,192.5,2026-07-24,1930800,1222,2127,483,207.025,REPEATEDHITSASCENDINGFILL,False,False,False,0,1930800,5125560000000.0,9,BID,SHORT,0.5
PVLA,2026-07-15 16:07:54.857293+00:00,CALL,165.0,2026-08-21,715000,1000,1000,1,153.37,LOWHISTORICVOLUMEFLOOR,False,True,True,0,715000,2146836890.0,37,BID,SHORT,0.5
NVDA,2026-07-15 16:06:46.963590+00:00,CALL,192.5,2026-07-24,1299961,815,898,483,207.29,REPEATEDHITSASCENDINGFILL,False,False,False,0,1299961,5125560000000.0,9,BID,SHORT,0.5
PLTR,2026-07-15 16:05:47.841494+00:00,CALL,135.0,2026-07-24,1424097,3516,6209,1852,133.84,REPEATEDHITSASCENDINGFILL,False,False,False,0,1424097,307030658782.0,9,BID,SHORT,0.5
XLI,2026-07-15 16:04:35.120661+00:00,PUT,180.0,2028-01-21,532332,315,315,9,178.5412,REPEATEDHITSDESCENDINGFILL,True,False,False,532332,0,180.384831,555,ASK,SHORT,1.0
TSLA,2026-07-15 16:02:03.466304+00:00,PUT,395.0,2026-07-24,1668167,1131,2575,1113,394.56,REPEATEDHITSDESCENDINGFILL,False,False,False,1668167,0,1486638503421.0,9,ASK,SHORT,1.0
NVDA,2026-07-15 16:00:51.760820+00:00,PUT,210.0,2026-07-20,2568610,6265,9805,1191,208.5,REPEATEDHITSDESCENDINGFILL,False,False,False,2568610,0,5125560000000.0,5,ASK,SHORT,1.0
NFLX,2026-07-15 15:59:37.649838+00:00,CALL,74.0,2026-07-24,1526834,4241,7063,1273,74.32,REPEATEDHITSASCENDINGFILL,False,False,False,360,1526474,309766762747.0,9,BID,SHORT,0.5
META,2026-07-15 15:59:09.220825+00:00,CALL,725.0,2026-07-24,8950000,12500,12661,1738,682.5351,REPEATEDHITS,False,False,False,0,0,1451673975492.0,9,MIXED,,0.0
FSLR,2026-07-15 15:57:39.281979+00:00,CALL,240.0,2026-09-18,1375854,663,671,567,223.32,REPEATEDHITSDESCENDINGFILL,True,False,False,504579,817240,23702062811.0,65,BID,SHORT,0.5
ANNX,2026-07-15 15:54:24.263369+00:00,CALL,8.0,2027-01-15,1003400,3460,3460,1,5.75,REPEATEDHITS,False,False,False,0,282170,909326086.0,184,BID,SHORT,0.5
NVDA,2026-07-15 15:51:03.768532+00:00,PUT,205.0,2026-07-27,2097580,5244,5318,62,208.46,REPEATEDHITSDESCENDINGFILL,False,False,False,2097580,0,5125560000000.0,12,ASK,SHORT,1.0
AAPL,2026-07-15 15:47:18.622703+00:00,CALL,360.0,2026-10-16,2185441,3100,44884,1623,326.755,REPEATEDHITS,False,False,False,2185441,0,4624460910160.0,93,ASK,LONG,1.0
SPY,2026-07-15 15:38:36.895273+00:00,CALL,753.0,2026-07-21,503839,1169,2223,803,753.58,REPEATEDHITS,False,False,False,0,503839,751.757511,6,BID,SHORT,0.5
OKTA,2026-07-15 15:37:33.981358+00:00,PUT,160.0,2026-09-18,957325,405,408,9,150.32,REPEATEDHITS,False,False,False,607810,349515,25685458010.0,65,ASK,SHORT,1.0
OKTA,2026-07-15 15:37:33.981358+00:00,CALL,165.0,2026-09-18,504674,377,378,96,150.31,REPEATEDHITSDESCENDINGFILL,False,False,False,369839,134835,25685458010.0,65,ASK,LONG,1.0
