ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,ask_side_premium,bid_side_premium,marketcap,dte,execution_side,direction,direction_confidence
TQQQ,2026-04-16 13:53:54.807548+00:00,PUT,45.0,2026-04-24,16000,1000,3122,10279,55.2599,REPEATEDHITS,True,False,16000,0,55.6922,8,ASK,SHORT,1.0
SPY,2026-04-16 13:53:54.807548+00:00,CALL,685.0,2026-05-15,2435569,1033,1067,14636,699.11,REPEATEDHITSASCENDINGFILL,False,False,25993,2409576,699.926731,29,BID,SHORT,0.5
NVDA,2026-04-16 13:53:54.003104+00:00,PUT,180.0,2026-04-24,157318,3210,4048,12063,196.3256,REPEATEDHITSDESCENDINGFILL,False,False,1400,155918,4832541000000.0,8,BID,LONG,0.5
U,2026-04-16 13:53:54.003104+00:00,CALL,28.0,2026-06-18,206052,892,2699,14012,25.33,REPEATEDHITS,False,False,206052,0,10937267054.0,63,ASK,LONG,1.0
ON,2026-04-16 13:53:49.394964+00:00,CALL,95.0,2026-06-18,10710,63,612,1563,76.62,REPEATEDHITS,False,False,0,10710,28538906988.0,63,BID,SHORT,0.5
TSLA,2026-04-16 13:53:49.394964+00:00,PUT,375.0,2026-04-17,127288,534,18745,7777,383.205,REPEATEDHITSASCENDINGFILL,True,False,123988,470,1470765716129.0,1,ASK,SHORT,1.0
SPY,2026-04-16 13:53:49.394964+00:00,PUT,701.0,2026-04-16,131584,516,40301,1255,699.2225,REPEATEDHITSDESCENDINGFILL,False,False,514,131070,699.926731,0,BID,LONG,0.5
AMZN,2026-04-16 13:53:46.590116+00:00,CALL,290.0,2026-09-18,214720,244,314,14034,245.445,REPEATEDHITS,False,False,214720,0,2667627836195.0,155,ASK,LONG,1.0
AMZN,2026-04-16 13:53:46.590116+00:00,CALL,280.0,2026-09-18,717705,638,1271,10888,245.445,REPEATEDHITSDESCENDINGFILL,False,False,669330,48375,2667627836195.0,155,ASK,LONG,1.0
AMZN,2026-04-16 13:53:46.590116+00:00,CALL,295.0,2026-09-18,520260,667,667,2213,245.445,REPEATEDHITS,False,False,520260,0,2667627836195.0,155,ASK,LONG,1.0
TSM,2026-04-16 13:53:43.985471+00:00,PUT,300.0,2026-06-18,120000,250,276,7690,364.12,REPEATEDHITS,False,False,0,120000,890560819860.0,63,BID,LONG,0.5
SOUN,2026-04-16 13:53:43.985471+00:00,CALL,12.0,2026-07-17,18990,422,443,9441,7.815,REPEATEDHITS,False,False,18990,0,3063688478.0,92,ASK,LONG,1.0
YSS,2026-04-16 13:53:39.379228+00:00,CALL,55.0,2026-05-15,10700,107,272,9,36.485,REPEATEDHITS,True,False,1900,8800,36760000000.0,29,BID,SHORT,0.5
QBTS,2026-04-16 13:53:39.379228+00:00,CALL,20.0,2026-04-17,99224,902,3070,8876,20.715,REPEATEDHITSDESCENDINGFILL,False,False,0,99224,7631809477.0,1,BID,SHORT,0.5
GLD,2026-04-16 13:53:39.379228+00:00,CALL,460.0,2026-07-17,12800,8,30,3813,440.435,REPEATEDHITS,False,False,12800,0,443.013152,92,ASK,LONG,1.0
TSM,2026-04-16 13:53:39.379228+00:00,PUT,372.5,2026-04-17,200000,200,1180,344,364.17,REPEATEDHITS,False,False,200000,0,890560819860.0,1,ASK,SHORT,1.0
SLV,2026-04-16 13:53:35.175101+00:00,PUT,71.0,2026-04-17,37825,445,1756,2462,71.25,REPEATEDHITS,False,False,37825,0,38529514982.0,1,ASK,SHORT,1.0
TSLA,2026-04-16 13:53:33.768727+00:00,PUT,380.0,2026-04-20,523200,872,3732,1725,383.24,REPEATEDHITS,True,False,200400,221400,1470765716129.0,4,BID,LONG,0.5
TSLA,2026-04-16 13:53:33.768727+00:00,PUT,380.0,2026-04-17,103599,259,22647,11902,383.24,REPEATEDHITS,False,False,103199,0,1470765716129.0,1,ASK,SHORT,1.0
MSTR,2026-04-16 13:53:31.157926+00:00,CALL,150.0,2026-04-17,10526,277,5030,23032,140.67,REPEATEDHITS,False,False,0,10526,45087702221.0,1,BID,SHORT,0.5
AMZN,2026-04-16 13:53:31.157926+00:00,CALL,280.0,2026-08-21,475000,500,630,14840,245.43,REPEATEDHITS,False,False,475000,0,2667627836195.0,127,ASK,LONG,1.0
TTWO,2026-04-16 13:53:31.157926+00:00,CALL,230.0,2026-05-15,114562,229,229,1314,215.0,REPEATEDHITSASCENDINGFILL,False,False,19540,95022,39655323902.0,29,BID,SHORT,0.5
