ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,is_multileg,ask_side_premium,bid_side_premium,marketcap,dte,execution_side,direction,direction_confidence
SPY,2026-07-02 20:05:27.006821+00:00,PUT,706.0,2026-08-21,1966526,3765,10385,842,744.04,REPEATEDHITSASCENDINGFILL,False,False,False,0,1966526,745.551949,50,BID,LONG,0.5
SLV,2026-07-02 19:59:11.102977+00:00,CALL,54.0,2026-08-14,807897,2020,2024,0,55.005,REPEATEDHITSASCENDINGFILL,True,False,False,799997,7900,38529495748.0,43,ASK,LONG,1.0
NBIS,2026-07-02 19:59:06.690435+00:00,PUT,180.0,2026-07-10,1283445,2292,20680,1363,215.26,REPEATEDHITSDESCENDINGFILL,False,False,False,761575,518540,50297008868.0,8,ASK,SHORT,1.0
NBIS,2026-07-02 19:58:01.141472+00:00,PUT,180.0,2026-07-10,1091658,2002,15084,1363,214.95,REPEATEDHITSASCENDINGFILL,True,False,False,453158,292550,50297008868.0,8,ASK,SHORT,1.0
MRVL,2026-07-02 19:57:29.105271+00:00,CALL,220.0,2026-07-10,1427964,500,830,112,243.465,REPEATEDHITSDESCENDINGFILL,False,False,False,81480,1346484,237989340000.0,8,BID,SHORT,0.5
MAGS,2026-07-02 19:54:04.772779+00:00,CALL,61.0,2026-07-10,800000,2000,2001,33,65.065,REPEATEDHITS,False,False,False,72400,86800,684331200.0,8,BID,SHORT,0.5
SOXX,2026-07-02 19:52:52.648412+00:00,CALL,700.0,2026-09-18,4140000,2000,7503,1209,562.31,FLOORTRADELARGECAP,False,True,False,4140000,0,33517036476.0,78,ASK,LONG,1.0
SNDK,2026-07-02 19:52:03.572056+00:00,CALL,2730.0,2027-06-17,4027994,76,81,7,1724.2,REPEATEDHITS,False,False,False,4027994,0,300950968003.0,350,ASK,LONG,1.0
SNDK,2026-07-02 19:52:03.572056+00:00,CALL,2750.0,2027-06-17,894170,17,17,6,1724.2,REPEATEDHITS,False,False,False,841600,52570,300950968003.0,350,ASK,LONG,1.0
NBIS,2026-07-02 19:49:32.756599+00:00,CALL,195.0,2026-07-10,2200000,800,802,14,214.12,REPEATEDHITS,False,False,False,2013000,5500,50297008868.0,8,ASK,LONG,1.0
OKLO,2026-07-02 19:38:02.412037+00:00,CALL,45.0,2026-10-16,550582,414,526,52,51.64,REPEATEDHITSDESCENDINGFILL,False,False,False,549252,1330,9125827268.0,106,ASK,LONG,1.0
TQQQ,2026-07-02 19:29:03.565001+00:00,PUT,74.0,2026-07-02,545353,3515,6729,2675,72.38,REPEATEDHITS,False,False,False,82368,462985,77.4088,0,BID,LONG,0.5
LITE,2026-07-02 19:29:03.565001+00:00,CALL,625.0,2026-07-10,724270,67,67,1,719.19,REPEATEDHITS,False,False,False,0,724270,62330248000.0,8,BID,SHORT,0.5
ASML,2026-07-02 19:29:03.565001+00:00,CALL,1530.0,2026-07-10,530790,22,22,0,1761.91,REPEATEDHITSASCENDINGFILL,False,False,False,24130,506660,710340173302.0,8,BID,SHORT,0.5
QCOM,2026-07-02 19:28:36.857249+00:00,PUT,185.0,2026-07-10,736386,561,883,510,174.47,REPEATEDHITSASCENDINGFILL,False,False,False,509706,226680,191743680000.0,8,ASK,SHORT,1.0
XLK,2026-07-02 19:28:36.857249+00:00,PUT,192.0,2026-07-17,844075,625,627,23,179.26,REPEATEDHITSASCENDINGFILL,True,False,False,844075,0,185.54904,15,ASK,SHORT,1.0
AMD,2026-07-02 19:28:36.857249+00:00,CALL,490.0,2026-07-10,1189815,361,425,150,508.49,REPEATEDHITSDESCENDINGFILL,True,False,False,211200,978615,881959273622.0,8,BID,SHORT,0.5
SPY,2026-07-02 19:28:36.857249+00:00,CALL,733.0,2026-07-07,3094593,2987,3536,467,742.11,REPEATEDHITSASCENDINGFILL,False,False,False,63257,3031336,745.551949,5,BID,SHORT,0.5
AVGO,2026-07-02 19:28:36.857249+00:00,PUT,367.5,2026-07-02,664215,693,1992,612,357.845,REPEATEDHITSASCENDINGFILL,False,False,False,460800,203415,1757164670329.0,0,ASK,SHORT,1.0
TQQQ,2026-07-02 19:28:36.857249+00:00,PUT,73.5,2026-07-02,503808,4096,9167,599,72.22,REPEATEDHITS,False,False,False,0,503808,77.4088,0,BID,LONG,0.5
LRCX,2026-07-02 19:28:36.857249+00:00,PUT,362.5,2026-07-10,512270,187,592,143,345.76,REPEATEDHITSASCENDINGFILL,True,False,False,452100,60170,489298409460.0,8,ASK,SHORT,1.0
ANET,2026-07-02 19:28:36.857249+00:00,PUT,175.0,2026-07-02,585750,355,468,338,158.26,REPEATEDHITS,False,False,False,506550,79200,209808336046.0,0,ASK,SHORT,1.0
SNDK,2026-07-02 19:28:36.857249+00:00,CALL,1610.0,2026-07-02,603150,56,59,24,1715.74,REPEATEDHITSASCENDINGFILL,True,False,False,32340,570810,300950968003.0,0,BID,SHORT,0.5
GOOGL,2026-07-02 19:19:54.232767+00:00,CALL,430.0,2026-10-16,629570,802,2065,669,358.9,REPEATEDHITS,False,False,False,0,95770,2103687040000.0,106,BID,SHORT,0.5
AVGO,2026-07-02 19:14:53.094249+00:00,CALL,470.0,2026-10-16,1241100,1182,2240,650,357.94,REPEATEDHITS,False,False,False,0,1241100,1757164670329.0,106,BID,SHORT,0.5
AVGO,2026-07-02 19:14:43.085968+00:00,CALL,470.0,2026-10-16,684843,659,1027,650,357.68,REPEATEDHITSDESCENDINGFILL,True,False,False,651855,32988,1757164670329.0,106,ASK,LONG,1.0
META,2026-07-02 19:14:33.673525+00:00,CALL,720.0,2026-10-16,2920000,2000,2056,935,586.18,REPEATEDHITS,False,False,False,2920000,0,1345978301341.0,106,ASK,LONG,1.0
SPX,2026-07-02 19:14:03.832522+00:00,PUT,7100.0,2026-10-16,80775500,6500,6554,5169,7448.79,REPEATEDHITS,False,False,False,0,0,,106,MIXED,,0.0
