ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,is_multileg,ask_side_premium,bid_side_premium,marketcap,dte,execution_side,direction,direction_confidence
GLD,2026-07-13 20:08:40.060515+00:00,CALL,358.0,2026-09-18,693317,313,369,156,367.48,REPEATEDHITSASCENDINGFILL,False,False,False,0,693317,376.138716,67,BID,SHORT,0.5
HLT,2026-07-13 19:58:15.031487+00:00,CALL,290.0,2026-12-18,524270,106,115,14,321.89,REPEATEDHITSDESCENDINGFILL,False,False,False,391050,133220,76371475839.0,158,ASK,LONG,1.0
C,2026-07-13 19:51:23.181904+00:00,CALL,145.0,2026-07-24,1870000,10000,10737,1059,140.305,OTMEARNINGSFLOOR,False,True,True,1870000,0,240128179494.0,11,ASK,LONG,1.0
MU,2026-07-13 19:46:38.771386+00:00,CALL,940.0,2027-02-19,785220,31,32,2,932.42,REPEATEDHITSDESCENDINGFILL,False,False,False,456255,328965,1106014712774.0,221,ASK,LONG,1.0
ORCL,2026-07-13 19:42:19.620310+00:00,CALL,130.0,2026-07-17,909551,1999,6823,618,131.46,REPEATEDHITSDESCENDINGFILL,False,False,False,0,909551,405109441440.0,4,BID,SHORT,0.5
ZS,2026-07-13 19:42:06.795749+00:00,PUT,125.0,2026-09-18,517341,578,580,455,139.87,REPEATEDHITSASCENDINGFILL,False,False,False,900,516441,22521285547.0,67,BID,LONG,0.5
AMD,2026-07-13 19:42:06.795749+00:00,PUT,522.5,2026-07-17,3593800,2567,2961,311,534.85,REPEATEDHITS,False,False,False,3593800,0,909695790492.0,4,ASK,SHORT,1.0
LRCX,2026-07-13 19:28:21.532969+00:00,PUT,340.0,2027-06-17,697375,70,91,61,328.24,REPEATEDHITSASCENDINGFILL,False,False,False,129600,567775,438112538430.0,339,BID,LONG,0.5
MU,2026-07-13 19:25:06.845346+00:00,PUT,835.0,2026-07-15,526093,1403,1613,24,929.41,REPEATEDHITSDESCENDINGFILL,False,False,False,526093,0,1106014712774.0,2,ASK,SHORT,1.0
MU,2026-07-13 19:21:22.911251+00:00,CALL,935.0,2026-07-20,910170,200,507,17,929.34,REPEATEDHITSDESCENDINGFILL,False,False,False,746370,163800,1106014712774.0,7,ASK,LONG,1.0
SNDK,2026-07-13 19:20:57.666167+00:00,PUT,1900.0,2026-10-16,2749860,50,51,44,1654.28,REPEATEDHITSDESCENDINGFILL,False,False,False,2199860,550000,283728129147.0,95,ASK,SHORT,1.0
RIG,2026-07-13 19:19:12.275310+00:00,CALL,5.5,2027-09-17,1300000,10000,10000,149,5.4,FLOORTRADEMIDCAP,False,True,False,1300000,0,5805494115.0,431,ASK,LONG,1.0
AXP,2026-07-13 19:17:34.731014+00:00,PUT,350.0,2026-10-16,564195,310,349,276,353.56,REPEATEDHITSDESCENDINGFILL,False,False,False,562375,1820,239210004387.0,95,ASK,SHORT,1.0
DELL,2026-07-13 19:17:09.303366+00:00,PUT,455.0,2026-07-24,817895,184,202,10,422.6256,REPEATEDHITSASCENDINGFILL,False,False,False,0,817895,141310287191.0,11,BID,LONG,0.5
COST,2026-07-13 19:15:35.192168+00:00,CALL,950.0,2026-07-24,531080,781,905,136,929.355,REPEATEDHITS,True,False,False,0,406640,406337454165.0,11,BID,SHORT,0.5
MPC,2026-07-13 19:09:18.091281+00:00,PUT,300.0,2026-12-18,536586,172,202,1,297.3,REPEATEDHITSASCENDINGFILL,False,False,False,456974,79612,82834100815.0,158,ASK,SHORT,1.0
MPWR,2026-07-13 19:08:28.442404+00:00,PUT,1160.0,2026-09-18,661240,61,61,33,1279.61,REPEATEDHITS,False,False,False,661240,0,66460116200.0,67,ASK,SHORT,1.0
DELL,2026-07-13 19:04:36.750847+00:00,PUT,440.0,2026-07-24,610663,177,186,14,422.4624,REPEATEDHITSASCENDINGFILL,False,False,False,0,610663,141310287191.0,11,BID,LONG,0.5
NFLX,2026-07-13 18:55:48.309899+00:00,CALL,75.0,2026-07-24,1673755,5399,8279,2764,74.35,REPEATEDHITS,False,False,False,0,1673445,309092715663.0,11,BID,SHORT,0.5
MU,2026-07-13 18:49:54.119762+00:00,CALL,915.0,2026-07-24,16290751,2197,2272,94,931.71,REPEATEDHITSDESCENDINGFILL,False,False,False,16246141,44610,1106014712774.0,11,ASK,LONG,1.0
VRT,2026-07-13 18:47:47.533480+00:00,CALL,295.0,2026-07-24,1332693,591,809,41,304.875,REPEATEDHITSDESCENDINGFILL,False,False,False,1332693,0,122476937070.0,11,ASK,LONG,1.0
NOK,2026-07-13 18:45:41.586565+00:00,CALL,11.0,2026-08-21,518556,3282,5360,3044,11.715,REPEATEDHITS,False,False,False,518556,0,71433461818.0,39,ASK,LONG,1.0
SPX,2026-07-13 18:45:32.952687+00:00,PUT,7460.0,2026-07-17,1944000,1000,1238,679,7523.35,REPEATEDHITS,False,False,False,0,0,,4,MIXED,,0.0
SPX,2026-07-13 18:45:32.952687+00:00,PUT,7540.0,2026-08-21,12948000,996,1015,249,7523.35,REPEATEDHITS,False,False,False,0,0,,39,MIXED,,0.0
