ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,is_multileg,ask_side_premium,bid_side_premium,marketcap,dte,execution_side,direction,direction_confidence
AMD,2026-07-01 18:54:24.091174+00:00,PUT,495.0,2026-08-07,1415524,475,1013,14,544.53,REPEATEDHITSDESCENDINGFILL,False,False,False,0,1415524,947232217201.0,37,BID,LONG,0.5
AAOI,2026-07-01 18:52:48.984656+00:00,CALL,180.0,2026-07-17,729120,2352,3293,983,136.86,REPEATEDHITS,False,False,False,17360,711760,11888768359.0,16,BID,SHORT,0.5
IWM,2026-07-01 18:52:16.131929+00:00,PUT,280.0,2026-08-07,1060090,5354,5425,350,300.15,REPEATEDHITSDESCENDINGFILL,False,False,False,1060090,0,76844863080.0,37,ASK,SHORT,1.0
SMH,2026-07-01 18:52:16.131929+00:00,PUT,615.0,2026-07-31,707000,202,283,133,619.56,REPEATEDHITS,True,False,False,707000,0,77127334238.0,30,ASK,SHORT,1.0
TSLA,2026-07-01 18:28:14.746852+00:00,PUT,420.0,2026-07-06,994600,1877,5780,1170,424.43,REPEATEDHITSDESCENDINGFILL,False,False,False,979404,15196,1578272892470.0,5,ASK,SHORT,1.0
TSMG,2026-07-01 18:24:35.302272+00:00,CALL,44.0,2026-12-18,538529,400,427,40,44.06,REPEATEDHITSASCENDINGFILL,False,False,False,538529,0,7260000.0,170,ASK,LONG,1.0
SOXL,2026-07-01 18:23:25.435128+00:00,CALL,270.0,2026-07-10,581946,732,1076,583,220.71,REPEATEDHITS,False,False,False,0,581946,31525138003.0,9,BID,SHORT,0.5
SOXL,2026-07-01 18:22:24.174749+00:00,CALL,220.0,2026-07-24,613870,157,175,155,220.36,REPEATEDHITS,False,False,False,375360,0,31525138003.0,23,ASK,LONG,1.0
KLAC,2026-07-01 18:12:45.553634+00:00,CALL,340.0,2026-11-20,876360,268,270,8,264.105,REPEATEDHITS,False,False,False,45780,0,394116293609.0,142,ASK,LONG,1.0
SPY,2026-07-01 18:11:31.889276+00:00,PUT,450.0,2026-09-30,605514,10980,10981,152,747.31,REPEATEDHITSASCENDINGFILL,True,False,False,516579,0,747.13297,91,ASK,SHORT,1.0
TDG,2026-07-01 18:09:01.917364+00:00,CALL,1120.0,2026-09-18,1298000,59,59,0,1315.62,REPEATEDHITS,False,False,False,0,1298000,74505769899.0,79,BID,SHORT,0.5
SNDK,2026-07-01 17:44:41.943218+00:00,CALL,2075.0,2026-07-17,670800,40,443,8,2035.99,REPEATEDHITS,False,False,False,670800,0,336716125457.0,16,ASK,LONG,1.0
EWZ,2026-07-01 17:37:54.921695+00:00,CALL,42.0,2026-11-20,2002500,22500,23236,7706,34.37,FLOORTRADELARGECAP,False,True,True,0,2002500,10587247798.0,142,BID,SHORT,0.5
