ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,ask_side_premium,bid_side_premium,marketcap,dte,execution_side,direction,direction_confidence
IBIT,2026-04-16 20:14:51.498996+00:00,CALL,45.0,2026-05-15,79236,639,7911,99503,42.0,REPEATEDHITS,False,False,79236,0,59440316374.0,29,ASK,LONG,1.0
IWM,2026-04-16 20:14:11.879675+00:00,PUT,257.0,2026-05-15,255903,1000,39883,2459,270.0,REPEATEDHITSASCENDINGFILL,False,False,255903,0,75440465671.0,29,ASK,SHORT,1.0
SPX,2026-04-16 20:08:51.925323+00:00,PUT,7000.0,2026-06-18,3001110,204,26318,297659,7020.0,REPEATEDHITSASCENDINGFILL,False,False,2809750,191360,,63,ASK,SHORT,1.0
SLV,2026-04-16 20:07:32.489268+00:00,CALL,74.0,2026-06-18,14445,27,692,15141,71.0,REPEATEDHITS,False,False,0,12305,38529514982.0,63,BID,SHORT,0.5
QQQ,2026-04-16 20:07:22.482092+00:00,CALL,640.0,2026-05-15,159667,108,5896,13281,639.0,REPEATEDHITSASCENDINGFILL,False,False,125673,11824,414247608516.0,29,ASK,LONG,1.0
IBIT,2026-04-16 20:05:13.222489+00:00,CALL,45.0,2026-05-29,76500,450,1971,2831,42.0,REPEATEDHITS,False,False,37910,0,59440316374.0,43,ASK,LONG,1.0
SPY,2026-04-16 20:04:42.605660+00:00,PUT,665.0,2026-05-15,161500,500,18616,29215,701.0,REPEATEDHITS,True,False,161500,0,699.926731,29,ASK,SHORT,1.0
SPY,2026-04-16 20:04:11.388121+00:00,PUT,701.0,2026-04-17,162222,999,93907,1005,701.0,REPEATEDHITSASCENDINGFILL,False,False,162060,0,699.926731,1,ASK,SHORT,1.0
QQQ,2026-04-16 20:03:29.167229+00:00,CALL,611.0,2026-04-20,114980,40,64,538,639.0,REPEATEDHITSASCENDINGFILL,False,False,28762,86218,414247608516.0,4,BID,SHORT,0.5
SPX,2026-04-16 20:03:01.949543+00:00,PUT,6200.0,2026-06-18,4740000,1500,4128,27979,7020.0,REPEATEDHITS,False,False,0,0,,63,MIXED,,0.0
SPY,2026-04-16 20:02:12.523876+00:00,PUT,640.0,2026-07-17,186250,250,605,3993,701.0,REPEATEDHITS,False,False,186250,0,699.926731,92,ASK,SHORT,1.0
QQQ,2026-04-16 20:01:24.699248+00:00,CALL,615.0,2026-04-20,201349,80,189,3763,639.0,REPEATEDHITS,False,False,125865,75484,414247608516.0,4,ASK,LONG,1.0
GLD,2026-04-16 20:01:24.699248+00:00,CALL,461.0,2026-04-24,10630,175,442,132,440.0,REPEATEDHITS,True,False,0,10630,443.013152,8,BID,SHORT,0.5
GLD,2026-04-16 20:01:21.895091+00:00,CALL,461.0,2026-04-24,14400,240,267,132,440.0,REPEATEDHITS,True,False,0,14400,443.013152,8,BID,SHORT,0.5
QQQ,2026-04-16 20:01:21.895091+00:00,CALL,631.0,2026-04-17,107938,116,1855,6170,639.0,REPEATEDHITSASCENDINGFILL,False,False,54114,53824,414247608516.0,1,ASK,LONG,1.0
QQQ,2026-04-16 20:00:50.877029+00:00,CALL,631.0,2026-04-17,110185,116,1293,6170,640.0,REPEATEDHITSASCENDINGFILL,False,False,55324,54861,414247608516.0,1,ASK,LONG,1.0
BULL,2026-04-16 20:00:50.877029+00:00,CALL,10.0,2026-08-21,340000,10000,12227,10030,6.0,REPEATEDHITS,False,False,0,0,2851431025.0,127,MIXED,,0.0
QQQ,2026-04-16 20:00:42.267222+00:00,PUT,625.0,2026-05-15,396825,481,2526,6392,640.0,REPEATEDHITS,False,False,192225,204600,414247608516.0,29,BID,LONG,0.5
QQQ,2026-04-16 20:00:42.267222+00:00,PUT,625.0,2026-05-15,217238,263,2789,6392,640.0,REPEATEDHITS,False,False,0,217238,414247608516.0,29,BID,LONG,0.5
QQQ,2026-04-16 20:00:42.267222+00:00,PUT,625.0,2026-05-15,689347,833,3622,6392,640.0,REPEATEDHITSASCENDINGFILL,True,False,82800,427884,414247608516.0,29,BID,LONG,0.5
QQQ,2026-04-16 20:00:34.058374+00:00,PUT,660.0,2027-01-15,194750,38,41,76,640.0,REPEATEDHITS,False,False,174250,20500,414247608516.0,274,ASK,SHORT,1.0
QQQ,2026-04-16 20:00:23.450942+00:00,CALL,626.0,2026-04-21,204124,130,235,162,640.0,REPEATEDHITSASCENDINGFILL,False,False,102271,101853,414247608516.0,5,ASK,LONG,1.0
SPY,2026-04-16 20:00:20.247204+00:00,CALL,702.0,2026-04-23,159630,313,1841,525,701.0,REPEATEDHITS,False,False,159630,0,699.926731,7,ASK,LONG,1.0
TLT,2026-04-16 20:00:07.637752+00:00,CALL,89.0,2026-05-15,30100,1204,66972,68911,86.0,REPEATEDHITS,False,False,0,30100,42291216411.0,29,BID,SHORT,0.5
GLD,2026-04-16 20:00:07.637752+00:00,PUT,440.0,2026-05-15,150800,130,416,4341,440.0,REPEATEDHITS,False,False,0,150800,443.013152,29,BID,LONG,0.5
TSLA,2026-04-16 20:00:03.631311+00:00,CALL,375.0,2026-04-24,211500,100,5940,3490,388.0,REPEATEDHITS,False,False,0,211500,1470765716129.0,8,BID,SHORT,0.5
COIN,2026-04-16 20:00:03.631311+00:00,PUT,180.0,2026-06-18,90780,63,116,2430,199.0,REPEATEDHITS,True,False,34620,54720,43693786360.0,63,BID,LONG,0.5
EMPD,2026-04-16 20:00:03.631311+00:00,CALL,6.0,2026-11-20,15000,250,250,2491,5.0,REPEATEDHITS,False,False,5940,9060,147911097.0,218,BID,SHORT,0.5
RUT,2026-04-16 19:59:58.821659+00:00,CALL,2770.0,2026-05-15,298800,72,188,85,2710.0,REPEATEDHITS,False,False,0,298800,,29,BID,SHORT,0.5
MSTR,2026-04-16 19:59:58.821659+00:00,CALL,150.0,2026-04-24,42375,75,23563,5736,149.0,REPEATEDHITS,False,False,42375,0,45087702221.0,8,ASK,LONG,1.0
CNTA,2026-04-16 19:59:58.821659+00:00,CALL,40.0,2026-05-15,20920,523,4027,950,39.0,REPEATEDHITS,False,False,20920,0,6122459513.0,29,ASK,LONG,1.0
IWM,2026-04-16 19:59:58.821659+00:00,PUT,230.0,2026-06-18,177615,1190,7216,73957,269.0,REPEATEDHITSASCENDINGFILL,False,False,176274,0,75440465671.0,63,ASK,SHORT,1.0
SOXX,2026-04-16 19:59:54.813779+00:00,PUT,200.0,2027-01-15,95000,250,560,1638,406.0,REPEATEDHITS,False,False,95000,0,26787699867.0,274,ASK,SHORT,1.0
COIN,2026-04-16 19:59:54.813779+00:00,CALL,200.0,2026-04-24,85000,100,10825,2680,199.0,REPEATEDHITS,False,False,85000,0,43693786360.0,8,ASK,LONG,1.0
