ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,is_multileg,ask_side_premium,bid_side_premium,marketcap,dte,execution_side,direction,direction_confidence
SPY,2026-06-02 20:13:51.981079+00:00,PUT,723.0,2026-06-18,617195,5000,5166,3977,759.92,REPEATEDHITS,False,False,False,511169,0,758.320048,16,ASK,SHORT,1.0
GLD,2026-06-02 19:59:41.511264+00:00,PUT,413.0,2026-06-12,590000,1000,6055,158,411.915,REPEATEDHITS,True,False,False,460790,0,417.339758,10,ASK,SHORT,1.0
AMAT,2026-06-02 19:59:20.670984+00:00,CALL,550.0,2026-07-17,1150155,529,673,27,489.87,REPEATEDHITSDESCENDINGFILL,True,False,False,894000,256155,363768392043.0,45,ASK,LONG,1.0
LITE,2026-06-02 19:56:36.176317+00:00,PUT,1050.0,2026-06-26,858400,74,99,5,1029.97,REPEATEDHITS,True,False,False,858400,0,70409000000.0,24,ASK,SHORT,1.0
STX,2026-06-02 19:55:12.634472+00:00,PUT,890.0,2026-08-21,542570,42,54,14,923.61,REPEATEDHITSASCENDINGFILL,True,False,False,77640,464930,206573201170.0,80,BID,LONG,0.5
IBM,2026-06-02 19:55:12.634472+00:00,PUT,350.0,2027-01-15,883340,144,175,7,332.15,REPEATEDHITSDESCENDINGFILL,False,False,False,270160,613180,301158041418.0,227,BID,LONG,0.5
QQQ,2026-06-02 19:54:00.701246+00:00,CALL,746.0,2026-06-12,1190805,1155,9312,1061,746.14,REPEATEDHITS,False,False,False,1190805,0,493987523137.0,10,ASK,LONG,1.0
SPY,2026-06-02 19:52:35.561941+00:00,CALL,777.0,2026-07-10,547230,986,989,78,759.62,REPEATEDHITS,False,False,False,0,547230,758.320048,38,BID,SHORT,0.5
MCHP,2026-06-02 19:49:59.155563+00:00,PUT,90.0,2026-09-18,645000,750,750,70,96.42,REPEATEDHITS,False,False,False,0,645000,49611095797.0,108,BID,LONG,0.5
QQQ,2026-06-02 19:49:09.268803+00:00,PUT,750.0,2026-12-18,1619970,330,355,199,745.91,REPEATEDHITS,False,False,False,1359793,260177,493987523137.0,199,ASK,SHORT,1.0
QQQ,2026-06-02 19:48:04.963898+00:00,PUT,760.0,2026-06-18,990120,500,1037,121,745.81,REPEATEDHITS,False,False,False,0,990120,493987523137.0,16,BID,LONG,0.5
TSLA,2026-06-02 19:42:15.695759+00:00,PUT,440.0,2026-11-20,4101505,661,682,234,423.26,REPEATEDHITS,False,False,False,4101505,0,1560561413506.0,171,ASK,SHORT,1.0
CRWD,2026-06-02 19:38:38.046320+00:00,CALL,800.0,2026-11-20,537740,46,52,22,770.245,REPEATEDHITS,False,False,False,0,537740,198369332775.0,171,BID,SHORT,0.5
SPY,2026-06-02 19:36:47.041345+00:00,PUT,766.0,2026-07-17,934646,557,558,9,759.43,REPEATEDHITS,False,False,False,934646,0,758.320048,45,ASK,SHORT,1.0
GLD,2026-06-02 19:26:15.156047+00:00,PUT,413.0,2026-06-12,595613,1000,5054,158,411.84,REPEATEDHITSDESCENDINGFILL,True,False,False,600,595013,417.339758,10,BID,LONG,0.5
SPY,2026-06-02 19:23:13.329069+00:00,PUT,760.0,2027-06-17,1776500,380,385,305,759.465,REPEATEDHITS,True,False,False,1776500,0,758.320048,380,ASK,SHORT,1.0
