ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,is_multileg,ask_side_premium,bid_side_premium,marketcap,dte,execution_side,direction,direction_confidence
SOXX,2026-07-31 16:00:08.773833+00:00,PUT,425.0,2026-08-21,886890,1928,1938,202,508.305,REPEATEDHITSASCENDINGFILL,False,False,False,0,886890,41242652347.0,21,BID,LONG,0.5
ETN,2026-07-31 15:56:02.876836+00:00,CALL,460.0,2026-10-16,530999,354,354,63,409.16,REPEATEDHITS,False,False,False,530999,0,150229387000.0,77,ASK,LONG,1.0
STX,2026-07-31 15:53:41.268361+00:00,PUT,700.0,2026-08-21,712708,330,337,249,857.11,REPEATEDHITSDESCENDINGFILL,True,False,False,710618,2090,190971347907.0,21,ASK,SHORT,1.0
CIEN,2026-07-31 15:53:08.610687+00:00,PUT,335.0,2026-08-21,807348,553,557,67,381.535,REPEATEDHITSDESCENDINGFILL,True,False,False,805918,1430,52667595689.0,21,ASK,SHORT,1.0
KO,2026-07-31 15:51:25.678890+00:00,PUT,91.0,2026-08-07,780954,2297,2322,134,87.845,REPEATEDHITSDESCENDINGFILL,False,False,False,780954,0,380732582513.0,7,ASK,SHORT,1.0
LRCX,2026-07-31 15:50:22.985331+00:00,PUT,267.5,2026-08-07,1195598,2135,2153,34,299.22,REPEATEDHITSDESCENDINGFILL,False,False,False,1195598,0,372319998120.0,7,ASK,SHORT,1.0
DKS,2026-07-31 15:49:31.918136+00:00,PUT,160.0,2026-09-18,1337000,7000,7001,55,197.31,LOWHISTORICVOLUMEFLOOR,False,True,False,0,1337000,13180446929.0,49,BID,LONG,0.5
COHR,2026-07-31 15:47:00.911996+00:00,PUT,240.0,2026-08-21,3415940,1817,1825,809,259.58,REPEATEDHITSDESCENDINGFILL,False,False,False,3414070,0,48725929288.0,21,ASK,SHORT,1.0
SOXL,2026-07-31 15:43:29.042543+00:00,PUT,76.0,2026-08-21,888510,1832,1856,126,115.787,REPEATEDHITS,True,False,False,888510,0,19433574883.0,21,ASK,SHORT,1.0
AU,2026-07-31 15:43:15.222563+00:00,PUT,65.0,2027-05-21,600000,800,801,75,76.6686,FLOORTRADELARGECAP,False,True,True,0,600000,41577264593.0,294,BID,LONG,0.5
NVTS,2026-07-31 15:35:59.377282+00:00,PUT,9.0,2026-09-18,560032,6512,6518,1818,10.95,REPEATEDHITS,False,False,False,560032,0,2552147773.0,49,ASK,SHORT,1.0
AMD,2026-07-31 15:35:59.377282+00:00,CALL,487.5,2026-07-31,906446,1648,3277,526,489.45,REPEATEDHITSASCENDINGFILL,False,False,False,0,906446,791477244164.0,0,BID,SHORT,0.5
LRCX,2026-07-31 15:35:00.270648+00:00,PUT,270.0,2026-08-07,670350,1090,3928,141,298.04,REPEATEDHITS,False,False,False,670350,0,372319998120.0,7,ASK,SHORT,1.0
EWY,2026-07-31 15:33:42.941793+00:00,PUT,154.0,2026-08-21,4080952,4081,4139,243,157.48,REPEATEDHITSDESCENDINGFILL,False,False,False,4080952,0,22720686063.0,21,ASK,SHORT,1.0
TER,2026-07-31 15:33:31.122880+00:00,PUT,350.0,2026-08-07,710381,480,490,50,369.68,REPEATEDHITSDESCENDINGFILL,True,False,False,708911,1470,57214594789.0,7,ASK,SHORT,1.0
SNDK,2026-07-31 15:29:07.845125+00:00,CALL,1450.0,2026-08-28,1285200,126,302,20,1208.45,REPEATEDHITS,False,False,False,1285200,0,189548966650.0,28,ASK,LONG,1.0
INTC,2026-07-31 15:28:42.409417+00:00,CALL,90.0,2026-08-21,6583826,7885,8169,6081,91.5,REPEATEDHITS,False,False,False,6583826,0,459659720000.0,21,ASK,LONG,1.0
LRCX,2026-07-31 15:28:37.396997+00:00,CALL,310.0,2026-09-18,2207581,731,771,724,296.06,REPEATEDHITSDESCENDINGFILL,False,False,False,2207581,0,372319998120.0,49,ASK,LONG,1.0
RDDT,2026-07-31 15:27:42.515275+00:00,PUT,140.0,2026-07-31,724559,1610,5360,1102,135.86,REPEATEDHITSASCENDINGFILL,False,False,False,0,724559,26012213728.0,0,BID,LONG,0.5
AVGO,2026-07-31 15:24:41.385319+00:00,PUT,360.0,2026-08-14,534595,891,939,357,384.74,REPEATEDHITS,False,False,False,534000,595,1845179903992.0,14,ASK,SHORT,1.0
MOD,2026-07-31 15:24:23.759355+00:00,CALL,195.0,2026-09-18,613199,219,220,39,199.54,REPEATEDHITS,False,False,False,613199,0,10299085208.0,49,ASK,LONG,1.0
HUT,2026-07-31 15:21:25.450651+00:00,PUT,105.0,2026-09-18,2987037,1827,1827,400,107.76,REPEATEDHITSDESCENDINGFILL,False,False,False,2987037,0,12190564506.0,49,ASK,SHORT,1.0
AMD,2026-07-31 15:20:21.375115+00:00,PUT,425.0,2026-08-07,504480,909,1012,858,491.34,REPEATEDHITSDESCENDINGFILL,False,False,False,503930,550,791477244164.0,7,ASK,SHORT,1.0
LRCX,2026-07-31 15:19:06.701291+00:00,PUT,270.0,2026-08-07,1056046,1790,2797,141,299.475,REPEATEDHITSDESCENDINGFILL,False,False,False,1055501,545,372319998120.0,7,ASK,SHORT,1.0
DRAM,2026-07-31 15:15:06.977278+00:00,PUT,42.0,2026-08-21,953037,6229,6266,705,51.34,REPEATEDHITS,True,False,False,951813,1224,286480.0,21,ASK,SHORT,1.0
AMZN,2026-07-31 15:12:29.518188+00:00,PUT,280.0,2026-11-20,519400,212,1140,198,270.46,REPEATEDHITS,False,False,False,0,519400,2540176846206.0,112,BID,LONG,0.5
AMZN,2026-07-31 15:10:49.347920+00:00,PUT,280.0,2026-11-20,612500,250,422,198,270.27,REPEATEDHITS,False,False,False,612500,0,2540176846206.0,112,ASK,SHORT,1.0
STX,2026-07-31 15:10:38.314458+00:00,PUT,765.0,2026-08-07,822589,457,744,99,863.67,REPEATEDHITS,False,False,False,822589,0,190971347907.0,7,ASK,SHORT,1.0
MU,2026-07-31 15:10:16.280764+00:00,PUT,885.0,2026-08-03,624000,120,744,87,842.8,REPEATEDHITS,False,False,False,624000,0,987835013454.0,3,ASK,SHORT,1.0
NVMI,2026-07-31 15:10:16.280764+00:00,PUT,450.0,2026-09-18,923400,114,114,0,400.0,REPEATEDHITS,False,False,False,923400,0,12523588342.0,49,ASK,SHORT,1.0
GS,2026-07-31 15:10:09.669234+00:00,CALL,1040.0,2026-09-04,721975,191,193,88,1024.72,REPEATEDHITS,False,False,False,718200,3775,302341305486.0,35,ASK,LONG,1.0
MPWR,2026-07-31 15:09:59.059863+00:00,PUT,1420.0,2026-09-18,1032340,71,71,20,1450.67,REPEATEDHITS,False,False,False,1032340,0,64663923400.0,49,ASK,SHORT,1.0
CIEN,2026-07-31 15:06:25.939056+00:00,PUT,325.0,2026-08-21,991809,910,924,29,384.85,REPEATEDHITSDESCENDINGFILL,True,False,False,986439,5370,52667595689.0,21,ASK,SHORT,1.0
SNDK,2026-07-31 15:05:59.902395+00:00,PUT,1400.0,2026-08-28,1620000,60,230,40,1264.34,REPEATEDHITS,False,False,False,1620000,0,189548966650.0,28,ASK,SHORT,1.0
COHR,2026-07-31 15:04:45.368747+00:00,CALL,290.0,2026-08-07,954188,1468,1536,188,263.9,REPEATEDHITSDESCENDINGFILL,False,False,False,954188,0,48725929288.0,7,ASK,LONG,1.0
TER,2026-07-31 15:04:29.939450+00:00,CALL,420.0,2026-08-21,826792,424,817,329,373.765,REPEATEDHITSDESCENDINGFILL,False,False,False,826792,0,57214594789.0,21,ASK,LONG,1.0
BKNG,2026-07-31 15:04:27.336040+00:00,CALL,200.0,2026-09-18,2066339,2296,2324,2221,192.86,REPEATEDHITSDESCENDINGFILL,False,False,False,2065449,890,149737508973.0,49,ASK,LONG,1.0
SITM,2026-07-31 15:03:47.270568+00:00,PUT,540.0,2026-11-20,672840,63,132,3,550.64,REPEATEDHITS,False,False,False,672840,0,13934093596.0,112,ASK,SHORT,1.0
QCOM,2026-07-31 15:02:20.886843+00:00,PUT,140.0,2026-11-20,2105140,1571,1571,574,148.49,REPEATEDHITS,False,False,False,2105140,0,159180000000.0,112,ASK,SHORT,1.0
QQQ,2026-07-31 15:01:12.003982+00:00,CALL,688.0,2026-07-31,570508,5234,90089,4174,685.29,REPEATEDHITS,False,False,False,570397,111,455797039540.0,0,ASK,LONG,1.0
UNH,2026-07-31 14:56:38.010194+00:00,PUT,380.0,2026-10-16,628319,702,707,351,418.59,REPEATEDHITSASCENDINGFILL,False,False,False,3600,624719,382755621954.0,77,BID,LONG,0.5
SOXL,2026-07-31 14:53:53.181972+00:00,PUT,120.0,2026-08-07,2876252,2348,3095,1192,120.98,REPEATEDHITSDESCENDINGFILL,False,False,False,2876252,0,19433574883.0,7,ASK,SHORT,1.0
IESC,2026-07-31 14:52:47.476585+00:00,PUT,780.0,2026-09-18,534100,49,49,0,742.89,REPEATEDHITS,False,False,False,534100,0,11387298376.0,49,ASK,SHORT,1.0
VRT,2026-07-31 14:52:23.023682+00:00,PUT,225.0,2026-08-07,655003,1506,1543,384,242.76,REPEATEDHITSDESCENDINGFILL,True,False,False,653353,790,87584809358.0,7,ASK,SHORT,1.0
NBIS,2026-07-31 14:52:05.002785+00:00,PUT,160.0,2026-08-07,546101,1332,2686,892,195.91,REPEATEDHITSDESCENDINGFILL,True,False,False,545696,405,41353806532.0,7,ASK,SHORT,1.0
LRCX,2026-07-31 14:51:27.331337+00:00,PUT,270.0,2026-08-07,527418,959,990,141,301.07,REPEATEDHITSDESCENDINGFILL,True,False,False,525768,1650,372319998120.0,7,ASK,SHORT,1.0
MRVL,2026-07-31 14:50:57.447353+00:00,PUT,180.0,2026-08-07,867208,1621,1906,1125,193.435,REPEATEDHITSDESCENDINGFILL,True,False,False,866673,0,160350840000.0,7,ASK,SHORT,1.0
SOXX,2026-07-31 14:50:21.180181+00:00,PUT,452.5,2026-08-14,660550,1201,1238,0,514.0,REPEATEDHITS,False,False,False,0,660550,41242652347.0,14,BID,LONG,0.5
MPWR,2026-07-31 14:49:35.471071+00:00,CALL,1740.0,2026-11-20,888630,57,57,1,1464.46,REPEATEDHITS,False,False,False,888630,0,64663923400.0,112,ASK,LONG,1.0
COHR,2026-07-31 14:42:31.167933+00:00,PUT,250.0,2026-08-07,1123546,977,1034,739,259.99,REPEATEDHITS,False,False,False,1123546,0,48725929288.0,7,ASK,SHORT,1.0
RBLX,2026-07-31 15:24:08.708273+00:00,CALL,34.0,2026-07-31,25500,300,4117,9,34.01,REPEATEDHITS,True,False,False,0,25500,32608558726.0,0,BID,SHORT,0.5
RBLX,2026-07-31 14:51:00.853398+00:00,CALL,36.0,2026-08-21,11820,60,149,0,35.005,REPEATEDHITS,True,False,False,11820,0,32608558726.0,21,ASK,LONG,1.0
