ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,ask_side_premium,bid_side_premium,marketcap,dte,execution_side,direction,direction_confidence
USO,2026-04-15 18:04:11.734012+00:00,PUT,123.0,2026-04-15,10704,212,4855,668,123.45,REPEATEDHITSDESCENDINGFILL,False,False,10188,516,1228364647.0,0,ASK,SHORT,1.0
QQQ,2026-04-15 18:04:04.727752+00:00,PUT,608.0,2026-05-15,116572,193,3013,1420,633.59,REPEATEDHITS,False,False,116572,0,407763672337.0,30,ASK,SHORT,1.0
KKR,2026-04-15 18:03:55.120017+00:00,PUT,82.5,2026-07-17,51250,250,250,248,104.67,REPEATEDHITS,False,False,0,51250,89538456284.0,93,BID,LONG,0.5
QQQ,2026-04-15 18:03:55.120017+00:00,PUT,608.0,2026-05-15,116379,193,2820,1420,633.61,REPEATEDHITS,False,False,116379,0,407763672337.0,30,ASK,SHORT,1.0
QQQ,2026-04-15 18:03:51.514622+00:00,PUT,608.0,2026-05-15,139486,231,2627,1420,633.58,REPEATEDHITSASCENDINGFILL,False,False,116572,22914,407763672337.0,30,ASK,SHORT,1.0
USO,2026-04-15 18:03:43.308579+00:00,PUT,123.0,2026-04-15,17113,329,4637,668,123.2,REPEATEDHITS,True,False,12225,2340,1228364647.0,0,ASK,SHORT,1.0
SNOW,2026-04-15 18:03:39.102838+00:00,PUT,150.0,2026-05-15,25655,19,48,1395,143.72,REPEATEDHITS,False,False,1355,24300,46831979000.0,30,BID,LONG,0.5
BWXT,2026-04-15 18:03:39.102838+00:00,PUT,240.0,2026-05-15,648144,435,464,25,238.97,REPEATEDHITS,False,False,546824,98340,21788621118.0,30,ASK,SHORT,1.0
NVDA,2026-04-15 18:03:31.092884+00:00,CALL,195.0,2026-04-15,153495,1016,41087,32161,196.33,REPEATEDHITSASCENDINGFILL,True,False,147484,5859,4775193000000.0,0,ASK,LONG,1.0
USO,2026-04-15 18:03:31.092884+00:00,PUT,100.0,2026-12-18,40000,50,104,1219,123.71,REPEATEDHITS,False,False,40000,0,1228364647.0,247,ASK,SHORT,1.0
QQQ,2026-04-15 18:03:25.080344+00:00,CALL,634.0,2026-04-15,110255,2149,301546,6114,633.4,REPEATEDHITSDESCENDINGFILL,True,False,0,110203,407763672337.0,0,BID,SHORT,0.5
APO,2026-04-15 18:03:25.080344+00:00,PUT,105.0,2026-06-18,66000,200,382,7982,120.64,REPEATEDHITS,False,False,0,66000,66394359349.0,64,BID,LONG,0.5
IBKR,2026-04-15 18:03:25.080344+00:00,CALL,85.0,2026-06-18,142500,500,550,874,79.23,REPEATEDHITS,False,False,142500,0,34343382212.0,64,ASK,LONG,1.0
APO,2026-04-15 18:03:13.072322+00:00,CALL,130.0,2026-05-15,60000,200,585,1273,120.65,REPEATEDHITS,False,False,60000,0,66394359349.0,30,ASK,LONG,1.0
XLE,2026-04-15 18:03:07.454481+00:00,PUT,55.0,2026-04-17,35595,2373,3460,79157,56.1595,REPEATEDHITS,True,False,0,35595,55.924141,2,BID,LONG,0.5
MU,2026-04-15 18:02:59.445330+00:00,CALL,450.0,2026-04-24,203500,100,4763,2916,448.81,REPEATEDHITS,False,False,0,203500,525140638189.0,9,BID,SHORT,0.5
ZVRA,2026-04-15 18:02:59.445330+00:00,CALL,10.0,2026-05-15,20785,169,356,898,10.115,REPEATEDHITSDESCENDINGFILL,False,False,20785,0,574786407.0,30,ASK,LONG,1.0
QQQ,2026-04-15 18:02:46.633730+00:00,PUT,608.0,2026-05-15,121604,202,1923,1420,633.7369,REPEATEDHITS,False,False,121604,0,407763672337.0,30,ASK,SHORT,1.0
USO,2026-04-15 18:02:46.633730+00:00,CALL,115.0,2026-05-15,22123,16,10051,10313,123.2001,REPEATEDHITSDESCENDINGFILL,True,False,17988,4135,1228364647.0,30,ASK,LONG,1.0
QQQ,2026-04-15 18:02:46.633730+00:00,PUT,608.0,2026-05-15,121806,202,2125,1420,633.6259,REPEATEDHITS,False,False,121806,0,407763672337.0,30,ASK,SHORT,1.0
JHX,2026-04-15 18:02:46.633730+00:00,CALL,22.5,2026-06-18,46000,400,2305,3738,20.11,REPEATEDHITS,False,False,46000,0,9116456345.0,64,ASK,LONG,1.0
BULL,2026-04-15 18:02:42.608464+00:00,CALL,7.5,2026-07-17,15340,260,3157,11097,6.38,REPEATEDHITS,False,False,15340,0,2564965776.0,93,ASK,LONG,1.0
AG,2026-04-15 18:02:42.608464+00:00,CALL,22.0,2026-05-15,17270,110,1711,2925,21.045,REPEATEDHITS,False,False,17270,0,10578169205.0,30,ASK,LONG,1.0
XLE,2026-04-15 18:02:42.608464+00:00,CALL,56.0,2026-04-24,19690,179,654,358,56.1,REPEATEDHITS,False,False,19690,0,55.924141,9,ASK,LONG,1.0
NVDA,2026-04-15 18:02:40.801305+00:00,CALL,195.0,2026-04-15,180000,1000,39988,32161,196.6399,REPEATEDHITS,False,False,180000,0,4775193000000.0,0,ASK,LONG,1.0
MU,2026-04-15 18:02:40.801305+00:00,CALL,450.0,2026-04-24,408000,200,4663,2916,448.785,REPEATEDHITS,True,False,0,408000,525140638189.0,9,BID,SHORT,0.5
QQQ,2026-04-15 18:02:36.590198+00:00,PUT,608.0,2026-05-15,119584,202,1266,1420,633.93,REPEATEDHITS,False,False,119584,0,407763672337.0,30,ASK,SHORT,1.0
PPG,2026-04-15 18:02:36.590198+00:00,PUT,105.0,2026-06-18,10810,23,27,62,107.48,REPEATEDHITS,False,False,0,10810,24705105686.0,64,BID,LONG,0.5
QQQ,2026-04-15 18:02:36.590198+00:00,PUT,608.0,2026-05-15,120190,202,1468,1420,633.895,REPEATEDHITS,False,False,120190,0,407763672337.0,30,ASK,SHORT,1.0
TQQQ,2026-04-15 18:02:36.590198+00:00,CALL,54.0,2026-04-17,13350,89,10144,6959,54.7793,REPEATEDHITS,True,False,13350,0,53.4587,2,ASK,LONG,1.0
XLV,2026-04-15 18:02:31.177449+00:00,CALL,142.0,2026-06-18,23660,28,28,57,147.56,REPEATEDHITS,False,False,23660,0,148.75967,64,ASK,LONG,1.0
AAOI,2026-04-15 18:02:31.177449+00:00,CALL,150.0,2026-05-15,10750,5,82,596,140.47,REPEATEDHITS,False,False,8600,2150,11008354821.0,30,ASK,LONG,1.0
TQQQ,2026-04-15 18:02:31.177449+00:00,CALL,60.0,2026-06-18,52200,174,1553,9656,54.75,REPEATEDHITS,False,False,52200,0,53.4587,64,ASK,LONG,1.0
ASTS,2026-04-15 18:02:31.177449+00:00,CALL,75.0,2026-06-18,68510,34,39,1885,85.55,REPEATEDHITS,False,False,68510,0,25918862544.0,64,ASK,LONG,1.0
AMD,2026-04-15 18:02:31.177449+00:00,PUT,250.0,2026-04-17,52320,218,8085,7734,254.21,REPEATEDHITS,False,False,0,52320,415868893724.0,2,BID,LONG,0.5
QQQ,2026-04-15 18:02:31.177449+00:00,CALL,635.0,2026-04-24,303167,430,52222,3163,633.92,REPEATEDHITS,False,False,0,303167,407763672337.0,9,BID,SHORT,0.5
MSTR,2026-04-15 18:02:31.177449+00:00,PUT,140.0,2026-04-17,12750,34,1424,3890,138.5,REPEATEDHITS,False,False,0,12750,43162192854.0,2,BID,LONG,0.5
AGQ,2026-04-15 18:02:31.177449+00:00,CALL,645.0,2027-01-15,299990,229,677,571,131.17,REPEATEDHITS,True,False,72050,227940,131.71813624,275,BID,SHORT,0.5
AMZN,2026-04-15 18:02:31.177449+00:00,CALL,300.0,2026-08-21,307613,474,590,3993,249.0,REPEATEDHITSASCENDINGFILL,False,False,294613,0,2673209995047.0,128,ASK,LONG,1.0
QQQ,2026-04-15 18:02:27.170729+00:00,CALL,635.0,2026-04-24,339353,493,51778,3163,633.565,REPEATEDHITSASCENDINGFILL,False,False,263673,0,407763672337.0,9,ASK,LONG,1.0
USO,2026-04-15 18:02:25.366251+00:00,PUT,123.0,2026-04-15,11718,378,3983,668,123.65,REPEATEDHITS,False,False,9765,1953,1228364647.0,0,ASK,SHORT,1.0
ETHA,2026-04-15 18:02:25.366251+00:00,CALL,23.0,2026-06-18,52000,1000,3037,10112,17.76,REPEATEDHITS,True,False,52000,0,7110936300.0,64,ASK,LONG,1.0
NVO,2026-04-15 18:02:24.556799+00:00,CALL,40.0,2026-05-15,67750,271,2681,17693,40.3,REPEATEDHITS,True,False,67750,0,42263967040.0,30,ASK,LONG,1.0
DOW,2026-04-15 18:02:24.556799+00:00,CALL,37.5,2026-05-15,193421,614,648,4476,38.99,REPEATEDHITS,False,False,0,193421,28098634260.0,30,BID,SHORT,0.5
DOW,2026-04-15 18:02:24.556799+00:00,CALL,37.5,2026-06-18,628094,1631,1676,9354,38.99,REPEATEDHITSASCENDINGFILL,False,False,0,628094,28098634260.0,64,BID,SHORT,0.5
NVO,2026-04-15 18:02:24.556799+00:00,CALL,42.0,2026-05-08,103210,732,1098,356,40.3,REPEATEDHITSASCENDINGFILL,False,False,103210,0,42263967040.0,23,ASK,LONG,1.0
