ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,is_multileg,ask_side_premium,bid_side_premium,marketcap,dte,execution_side,direction,direction_confidence
SNDK,2026-05-27 17:11:32.531121+00:00,PUT,1220.0,2026-10-16,679270.0,33,37,11,1559.25,REPEATEDHITSDESCENDINGFILL,False,False,False,617540.0,61730,235396074829.0,142,ASK,SHORT,1.0
NFLX,2026-05-27 17:00:36.120381+00:00,PUT,85.0,2026-08-21,2310226.0,5077,5110,4430,87.64,REPEATEDHITSASCENDINGFILL,False,False,False,0.0,2310226,369377801681.0,86,BID,LONG,0.5
VSAT,2026-05-27 16:58:12.919375+00:00,CALL,110.0,2026-09-18,3604000.0,3400,3401,6,87.1,FLOORTRADELARGECAP,False,True,False,0.0,3604000,11056676041.0,114,BID,SHORT,0.5
VSAT,2026-05-27 16:58:12.919375+00:00,CALL,115.0,2026-09-18,3162000.0,3400,3400,0,87.1,FLOORTRADELARGECAP,False,True,False,3162000.0,0,11056676041.0,114,ASK,LONG,1.0
GOOGL,2026-05-27 16:53:53.355802+00:00,CALL,680.0,2028-01-21,704900.0,380,823,0,392.3,REPEATEDHITS,False,False,False,0.0,704900,2264837120000.0,604,BID,SHORT,0.5
QCOM,2026-05-27 16:48:17.452112+00:00,PUT,200.0,2026-07-17,2058618.0,1602,1830,1561,230.4,REPEATEDHITS,True,False,False,0.0,2058618,262256280000.0,51,BID,LONG,0.5
CPNG,2026-05-27 16:47:31.202830+00:00,CALL,17.0,2026-08-21,1419822.0,7999,10383,907,16.56,FLOORTRADELARGECAP,False,True,False,1419822.0,0,25328430934.0,86,ASK,LONG,1.0
SNDK,2026-05-27 16:41:31.345671+00:00,PUT,1575.0,2026-05-29,745760.0,138,323,83,1574.7,REPEATEDHITSASCENDINGFILL,True,False,False,481160.0,248400,235396074829.0,2,ASK,SHORT,1.0
SPY,2026-05-27 16:39:37.411722+00:00,CALL,749.0,2026-07-02,522205.0,355,375,92,750.0499,REPEATEDHITS,False,False,False,0.0,522205,750.163155,36,BID,SHORT,0.5
BE,2026-05-27 16:35:06.866680+00:00,PUT,200.0,2026-08-21,1315304.0,666,678,491,299.545,REPEATEDHITSDESCENDINGFILL,False,False,False,1315304.0,0,86015825683.0,86,ASK,SHORT,1.0
QQQ,2026-05-27 16:33:23.154367+00:00,PUT,725.0,2026-06-05,1946889.0,2528,5580,1343,728.3,REPEATEDHITSASCENDINGFILL,True,False,False,1927668.0,17685,483375092739.0,9,ASK,SHORT,1.0
