ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,is_multileg,ask_side_premium,bid_side_premium,marketcap,dte,execution_side,direction,direction_confidence
SPY,2026-06-23 20:00:09.652085+00:00,PUT,734.0,2026-06-23,723830,14473,687074,3782,733.0,REPEATEDHITSASCENDINGFILL,True,False,False,723672,158,744.361608,0,ASK,SHORT,1.0
GOOGL,2026-06-23 19:49:35.354855+00:00,CALL,350.0,2026-06-29,529440,1151,1571,625,347.0,REPEATEDHITSDESCENDINGFILL,False,False,False,528530,910,2036536320000.0,6,ASK,LONG,1.0
COHR,2026-06-23 19:48:13.808070+00:00,PUT,390.0,2026-10-16,611000,70,112,5,381.0,REPEATEDHITSASCENDINGFILL,True,False,False,611000,0,83240618299.0,115,ASK,SHORT,1.0
COHR,2026-06-23 19:48:13.808070+00:00,PUT,380.0,2026-09-18,2875650,400,512,129,380.0,REPEATEDHITSDESCENDINGFILL,True,False,False,1835970,1039680,83240618299.0,87,ASK,SHORT,1.0
COHR,2026-06-23 19:48:13.808070+00:00,PUT,370.0,2026-10-16,1641600,216,216,21,380.0,REPEATEDHITS,True,False,False,1626400,15200,83240618299.0,115,ASK,SHORT,1.0
TQQQ,2026-06-23 19:48:06.995032+00:00,PUT,69.0,2026-07-17,776160,1764,1883,743,74.0,REPEATEDHITS,False,False,False,440,775720,82.6565,24,BID,LONG,0.5
AMD,2026-06-23 19:43:03.554410+00:00,PUT,497.5,2026-07-02,656036,405,661,110,518.0,REPEATEDHITSDESCENDINGFILL,False,False,False,654436,1600,899488230492.0,9,ASK,SHORT,1.0
TQQQ,2026-06-23 19:42:22.291957+00:00,PUT,65.0,2026-07-24,755306,2041,2466,1209,74.0,REPEATEDHITSASCENDINGFILL,False,False,False,0,755306,82.6565,31,BID,LONG,0.5
GOOGL,2026-06-23 19:37:02.839734+00:00,CALL,345.0,2026-06-26,809980,1350,2480,1262,347.0,REPEATEDHITSDESCENDINGFILL,False,False,False,793790,16190,2036536320000.0,3,ASK,LONG,1.0
LRCX,2026-06-23 19:36:33.196306+00:00,PUT,400.0,2026-10-16,554400,70,82,25,372.0,REPEATEDHITS,False,False,False,277200,0,512158847340.0,115,ASK,SHORT,1.0
CAT,2026-06-23 19:32:45.737769+00:00,PUT,955.0,2026-07-10,551168,260,268,4,984.0,REPEATEDHITSDESCENDINGFILL,False,False,False,540593,10575,470900018939.0,17,ASK,SHORT,1.0
MSFT,2026-06-23 19:31:28.843962+00:00,CALL,450.0,2027-09-17,2422584,635,1122,284,373.0,REPEATEDHITSASCENDINGFILL,False,False,False,553175,1564209,2728761204167.0,451,BID,SHORT,0.5
TLN,2026-06-23 19:22:44.988643+00:00,PUT,420.0,2026-08-21,547959,133,133,1,414.0,REPEATEDHITS,False,False,False,547959,0,19888460467.0,59,ASK,SHORT,1.0
GS,2026-06-23 19:21:15.886574+00:00,PUT,1020.0,2026-09-18,1312701,349,352,68,1090.0,REPEATEDHITSDESCENDINGFILL,False,False,False,1257426,55275,326387360372.0,87,ASK,SHORT,1.0
SO,2026-06-23 19:20:56.667843+00:00,CALL,100.0,2027-03-19,1291510,3075,3163,1899,94.0,REPEATEDHITS,False,False,False,0,1291510,102876225481.0,269,BID,SHORT,0.5
WDC,2026-06-23 19:14:03.598310+00:00,PUT,460.0,2026-10-16,2814990,618,622,48,669.0,REPEATEDHITS,False,False,False,0,2814990,252521022813.0,115,BID,LONG,0.5
SNDK,2026-06-23 19:08:51.616256+00:00,CALL,2600.0,2026-07-24,933479,120,222,23,1945.0,REPEATEDHITS,False,False,False,85349,848130,336716125457.0,31,BID,SHORT,0.5
MKSI,2026-06-23 19:06:46.646357+00:00,CALL,370.0,2026-10-16,688050,99,99,17,386.0,REPEATEDHITS,False,False,False,0,688050,28406358892.0,115,BID,SHORT,0.5
TDG,2026-06-23 19:03:10.310410+00:00,PUT,1340.0,2026-09-18,522180,54,54,11,1285.0,REPEATEDHITS,False,False,False,0,522180,72484330210.0,87,BID,LONG,0.5
XLE,2026-06-23 19:02:25.469172+00:00,CALL,53.0,2026-10-16,557866,1449,1550,92,54.0,REPEATEDHITS,False,False,False,0,557866,54.079908,115,BID,SHORT,0.5
SMH,2026-06-23 19:01:17.181249+00:00,PUT,600.0,2026-07-02,5374079,3220,21796,2826,620.0,REPEATEDHITSASCENDINGFILL,True,False,False,3749229,1624850,78424261937.0,9,ASK,SHORT,1.0
MSFT,2026-06-23 18:58:42.767308+00:00,PUT,377.5,2026-06-26,531326,690,895,605,372.0,REPEATEDHITSASCENDINGFILL,False,False,False,0,531326,2728761204167.0,3,BID,LONG,0.5
SLV,2026-06-23 18:58:32.356070+00:00,CALL,66.0,2026-09-18,556348,3292,3512,1574,55.0,REPEATEDHITS,False,False,False,0,556348,38529495748.0,87,BID,SHORT,0.5
EWC,2026-06-23 18:58:05.726290+00:00,PUT,55.0,2026-09-18,900000,10000,10000,224,57.0,LOWHISTORICVOLUMEFLOOR,False,True,True,900000,0,5379840742.0,87,ASK,SHORT,1.0
BLK,2026-06-23 18:57:06.851121+00:00,CALL,1080.0,2026-10-16,528240,124,284,9,1005.0,REPEATEDHITS,False,False,False,528240,0,163265795591.0,115,ASK,LONG,1.0
IWM,2026-06-23 18:56:57.040565+00:00,CALL,309.0,2026-07-17,978880,5152,5535,1381,294.0,REPEATEDHITS,False,False,False,0,978880,76844863080.0,24,BID,SHORT,0.5
COHR,2026-06-23 18:56:48.226170+00:00,PUT,360.0,2026-08-21,781818,157,158,47,380.0,REPEATEDHITS,False,False,False,781818,0,83240618299.0,59,ASK,SHORT,1.0
COHR,2026-06-23 18:56:48.226170+00:00,PUT,370.0,2026-08-21,969751,176,179,69,380.0,REPEATEDHITSDESCENDINGFILL,False,False,False,969751,0,83240618299.0,59,ASK,SHORT,1.0
QQQ,2026-06-23 18:55:00.504773+00:00,CALL,715.0,2026-07-01,657319,501,1067,45,712.0,REPEATEDHITSASCENDINGFILL,False,False,False,657319,0,491569259580.0,8,ASK,LONG,1.0
QQQ,2026-06-23 18:45:56.975425+00:00,CALL,840.0,2027-03-31,880097,322,380,148,712.0,REPEATEDHITSASCENDINGFILL,False,False,False,440466,439631,491569259580.0,281,ASK,LONG,1.0
QQQ,2026-06-23 18:43:45.553160+00:00,PUT,717.0,2026-06-23,718320,1968,194176,1579,713.0,REPEATEDHITS,False,False,False,718320,0,491569259580.0,0,ASK,SHORT,1.0
SPY,2026-06-23 18:43:26.327027+00:00,PUT,718.0,2026-06-26,645076,5000,26158,2957,734.0,REPEATEDHITSASCENDINGFILL,False,False,False,644947,0,744.361608,3,ASK,SHORT,1.0
ASTS,2026-06-23 18:43:06.903918+00:00,CALL,125.0,2027-03-19,2053590,1397,1402,525,73.0,REPEATEDHITS,False,False,False,0,2053590,21865247772.0,269,BID,SHORT,0.5
MKSI,2026-06-23 18:42:41.461867+00:00,PUT,360.0,2026-10-16,883890,207,325,7,386.0,REPEATEDHITS,False,False,False,0,883890,28406358892.0,115,BID,LONG,0.5
SOXX,2026-06-23 18:40:54.680831+00:00,CALL,725.0,2026-07-17,1007142,1707,1708,306,602.0,REPEATEDHITSASCENDINGFILL,False,False,False,0,1007142,33517036476.0,24,BID,SHORT,0.5
TQQQ,2026-06-23 18:39:55.996183+00:00,CALL,77.0,2026-07-17,825550,1501,1685,482,74.0,REPEATEDHITS,False,False,False,825550,0,82.6565,24,ASK,LONG,1.0
RKLB,2026-06-23 18:38:45.528848+00:00,CALL,120.0,2026-09-18,1644400,1704,1787,1392,96.0,REPEATEDHITSASCENDINGFILL,False,False,False,0,1644400,58042936787.0,87,BID,SHORT,0.5
TSLA,2026-06-23 18:38:39.313920+00:00,CALL,382.5,2026-06-24,581176,1550,19251,370,381.0,REPEATEDHITSASCENDINGFILL,False,False,False,580810,366,1519922575119.0,1,ASK,LONG,1.0
QQQ,2026-06-23 18:35:42.519061+00:00,PUT,715.0,2026-06-23,560292,4926,279869,2557,715.0,REPEATEDHITSASCENDINGFILL,True,False,False,486071,74221,491569259580.0,0,ASK,SHORT,1.0
RCL,2026-06-23 18:34:55.872423+00:00,PUT,290.0,2026-09-18,6783000,3400,3405,383,309.0,LOWHISTORICVOLUMEFLOOR,False,True,True,6783000,0,82968798394.0,87,ASK,SHORT,1.0
MKSI,2026-06-23 18:22:10.718198+00:00,PUT,360.0,2026-10-16,510132,117,118,7,387.0,REPEATEDHITSASCENDINGFILL,True,False,False,4370,505762,28406358892.0,115,BID,LONG,0.5
QQQ,2026-06-23 18:20:02.168867+00:00,CALL,748.0,2026-07-17,2070000,2500,22388,1373,715.0,REPEATEDHITS,False,False,False,2070000,0,491569259580.0,24,ASK,LONG,1.0
SPY,2026-06-23 18:13:26.191183+00:00,CALL,736.0,2026-06-24,584080,1960,29346,258,735.0,REPEATEDHITS,False,False,False,0,584080,744.361608,1,BID,SHORT,0.5
LRCX,2026-06-23 18:11:19.676061+00:00,PUT,380.0,2026-10-16,1215900,180,250,118,370.0,REPEATEDHITS,False,False,False,0,1215900,512158847340.0,115,BID,LONG,0.5
MU,2026-06-23 18:07:59.250849+00:00,PUT,1070.0,2026-06-26,5572079,739,2664,367,1050.0,REPEATEDHITSASCENDINGFILL,False,False,False,0,5572079,1366114474700.0,3,BID,LONG,0.5
DRAM,2026-06-23 18:04:45.436509+00:00,PUT,69.0,2026-07-02,575550,1279,2871,131,69.0,REPEATEDHITS,False,False,False,96750,478800,286480.0,9,BID,LONG,0.5
SMH,2026-06-23 18:01:30.683062+00:00,CALL,675.0,2027-12-17,1176000,84,201,10,624.0,REPEATEDHITS,True,False,False,0,1176000,78424261937.0,542,BID,SHORT,0.5
SPX,2026-06-23 17:59:51.153781+00:00,CALL,7465.0,2026-09-18,12175800,546,1366,22,7365.0,REPEATEDHITS,False,False,False,0,0,,87,MIXED,,0.0
PCG,2026-06-11 15:31:51.065272+00:00,CALL,15.0,2026-12-18,736500,2455,2455,28,16.84,REPEATEDHITS,True,False,False,568800,17700,44567873128.0,190,ASK,LONG,1.0
PCG,2026-06-11 15:31:51.065272+00:00,CALL,15.0,2026-12-18,11100,37,2492,28,16.845,REPEATEDHITS,False,False,False,0,11100,44567873128.0,190,BID,SHORT,0.5
PCG,2026-06-10 17:29:17.822473+00:00,CALL,15.0,2027-03-19,131340,398,1500,42,16.78,REPEATEDHITS,False,False,False,131340,0,44567873128.0,282,ASK,LONG,1.0
PCG,2026-06-10 17:29:10.213393+00:00,CALL,15.0,2027-03-19,33150,102,1102,42,16.775,REPEATEDHITS,False,False,False,0,33150,44567873128.0,282,BID,SHORT,0.5
PCG,2026-06-10 17:28:48.385791+00:00,CALL,15.0,2027-03-19,162500,500,1000,42,16.75,REPEATEDHITS,False,False,False,135525,7800,44567873128.0,282,ASK,LONG,1.0
PCG,2026-06-10 17:28:35.172766+00:00,CALL,15.0,2027-03-19,162500,500,500,42,16.745,REPEATEDHITS,False,False,False,130000,7800,44567873128.0,282,ASK,LONG,1.0
PCG,2026-06-10 15:26:20.007573+00:00,CALL,17.0,2026-07-02,11500,250,507,177,16.82,REPEATEDHITS,False,False,False,11500,0,44567873128.0,22,ASK,LONG,1.0
PCG,2026-06-10 15:25:30.944619+00:00,CALL,17.0,2026-07-02,11500,250,257,177,16.825,REPEATEDHITS,False,False,False,11500,0,44567873128.0,22,ASK,LONG,1.0
PCG,2026-06-08 19:28:30.959142+00:00,PUT,16.0,2026-06-12,12544,896,1293,347,16.455,REPEATEDHITS,False,False,False,0,12544,44567873128.0,4,BID,LONG,0.5
PCG,2026-06-08 19:19:11.319475+00:00,PUT,16.5,2026-06-12,49984,1562,2519,325,16.46,REPEATEDHITS,False,False,False,32,49952,44567873128.0,4,BID,LONG,0.5
PCG,2026-06-08 17:18:51.222484+00:00,PUT,16.5,2026-06-12,18984,678,890,325,16.48,REPEATEDHITS,True,False,False,17668,0,44567873128.0,4,ASK,SHORT,1.0
PCG,2026-06-08 16:33:01.585221+00:00,PUT,14.0,2026-12-18,18088,238,238,137,16.575,REPEATEDHITS,True,False,False,13984,1976,44567873128.0,193,ASK,SHORT,1.0
PCG,2026-06-05 13:51:45.972777+00:00,CALL,18.0,2026-06-12,10724,1532,18242,92,17.09,REPEATEDHITS,False,False,False,8400,224,44567873128.0,7,ASK,LONG,1.0
PCG,2026-06-05 13:48:58.633522+00:00,CALL,18.0,2026-06-12,11694,1949,6080,92,17.005,REPEATEDHITS,False,False,False,11694,0,44567873128.0,7,ASK,LONG,1.0
PCG,2026-06-03 16:12:41.382060+00:00,PUT,16.5,2026-06-26,23485,671,678,27,16.975,REPEATEDHITS,False,False,False,23485,0,44567873128.0,23,ASK,SHORT,1.0
PCG,2026-05-28 13:46:47.269949+00:00,PUT,16.0,2026-06-05,45684,2538,2556,2316,16.56,REPEATEDHITS,False,False,False,90,18540,44567873128.0,8,BID,LONG,0.5
PCG,2026-05-27 18:10:05.175923+00:00,CALL,17.0,2027-03-19,407950,1990,1992,440,16.6,REPEATEDHITS,True,False,False,142270,101680,44567873128.0,296,ASK,LONG,1.0
PCG,2026-05-22 15:39:21.535292+00:00,PUT,15.0,2026-07-17,10724,383,420,173,16.42,REPEATEDHITS,False,False,False,0,10724,44567873128.0,56,BID,LONG,0.5
PCG,2026-05-22 15:19:49.777239+00:00,CALL,16.5,2026-06-05,129162,3399,3402,1172,16.315,REPEATEDHITS,False,False,False,0,129162,44567873128.0,14,BID,SHORT,0.5
PCG,2026-05-20 18:59:57.838229+00:00,PUT,15.0,2027-01-15,516060,4230,4831,2552,16.295,REPEATEDHITS,False,False,False,376370,0,44567873128.0,240,ASK,SHORT,1.0
PCG,2026-05-20 17:54:36.030456+00:00,CALL,17.0,2026-07-17,82500,1500,1690,1389,16.26,REPEATEDHITS,False,False,False,82500,0,44567873128.0,58,ASK,LONG,1.0
PCG,2026-05-19 19:32:58.972507+00:00,CALL,17.0,2026-07-17,35392,553,825,447,16.335,REPEATEDHITS,False,False,False,4224,21632,44567873128.0,59,BID,SHORT,0.5
PCG,2026-05-19 18:05:12.837885+00:00,PUT,16.0,2026-05-22,17334,963,1187,683,16.25,REPEATEDHITS,False,False,False,17334,0,44567873128.0,3,ASK,SHORT,1.0
PCG,2026-05-19 18:00:20.854889+00:00,PUT,16.5,2026-05-22,83772,2148,2653,564,16.22,REPEATEDHITS,True,False,False,83772,0,44567873128.0,3,ASK,SHORT,1.0
PCG,2026-05-19 16:29:35.791985+00:00,PUT,16.0,2026-07-17,33228,468,1539,314,16.3043,REPEATEDHITS,False,False,False,33228,0,44567873128.0,59,ASK,SHORT,1.0
PCG,2026-05-19 14:24:29.865838+00:00,CALL,16.0,2026-09-18,113627,660,1130,631,16.13,REPEATEDHITSASCENDINGFILL,True,False,False,112423,1204,44567873128.0,122,ASK,LONG,1.0
PCG,2026-05-18 19:45:45.449076+00:00,PUT,15.0,2026-05-22,10350,369,6679,366,15.56,REPEATEDHITSASCENDINGFILL,False,False,False,174,10176,44567873128.0,4,BID,LONG,0.5
PCG,2026-05-18 19:31:08.770682+00:00,PUT,15.0,2026-05-22,10233,379,5586,366,15.515,REPEATEDHITS,False,False,False,0,10233,44567873128.0,4,BID,LONG,0.5
PCG,2026-05-18 19:18:03.748922+00:00,PUT,15.0,2026-05-22,100000,5000,5074,366,15.72,REPEATEDHITS,True,False,False,42440,57560,44567873128.0,4,BID,LONG,0.5
PCG,2026-05-18 19:15:33.942569+00:00,PUT,15.5,2026-05-22,10304,252,406,124,15.485,REPEATEDHITSASCENDINGFILL,False,False,False,5644,4660,44567873128.0,4,ASK,SHORT,1.0
