ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,is_multileg,ask_side_premium,bid_side_premium,marketcap,dte,execution_side,direction,direction_confidence
SPY,2026-06-26 20:00:31.830022+00:00,PUT,711.0,2026-07-01,541038,6088,6678,609,731.16,REPEATEDHITSASCENDINGFILL,True,False,False,525712,10826,732.917808,5,ASK,SHORT,1.0
SPY,2026-06-26 20:00:03.782952+00:00,PUT,759.0,2026-06-30,845951,298,298,2,730.7,REPEATEDHITSDESCENDINGFILL,False,False,False,423382,422569,732.917808,4,ASK,SHORT,1.0
SNDK,2026-06-26 19:59:00.861945+00:00,PUT,2050.0,2026-07-02,1489308,159,710,130,2090.86,REPEATEDHITSASCENDINGFILL,True,False,False,85120,1404188,345789584930.0,6,BID,LONG,0.5
AAPL,2026-06-26 19:57:20.876065+00:00,CALL,305.0,2026-07-31,559263,1615,3113,738,285.6,REPEATEDHITSASCENDINGFILL,False,False,False,710,558553,4041226003400.0,35,BID,SHORT,0.5
MSFT,2026-06-26 19:54:40.737581+00:00,CALL,372.5,2026-07-10,559110,415,1461,180,376.32,REPEATEDHITSASCENDINGFILL,False,False,False,312630,246480,2620974616612.0,14,ASK,LONG,1.0
DRAM,2026-06-26 19:54:18.256409+00:00,CALL,70.0,2026-08-07,617400,588,593,74,72.195,REPEATEDHITS,False,False,False,204750,412650,286480.0,42,BID,SHORT,0.5
EWY,2026-06-26 19:53:04.749787+00:00,PUT,195.0,2026-07-10,702000,600,623,35,197.6,REPEATEDHITS,False,False,False,64350,46800,22022827698.0,14,ASK,SHORT,1.0
GOOGL,2026-06-26 19:52:37.283033+00:00,PUT,332.5,2026-07-02,565695,1380,3862,579,335.13,REPEATEDHITSASCENDINGFILL,True,False,False,152520,413175,2001767040000.0,6,BID,LONG,0.5
MU,2026-06-26 19:50:17.026220+00:00,CALL,1540.0,2026-08-21,514150,91,116,44,1140.21,REPEATEDHITS,False,False,False,0,514150,1370586352328.0,56,BID,SHORT,0.5
SPCX,2026-06-26 19:47:28.567932+00:00,CALL,300.0,2026-07-02,715372,35773,92223,2822,153.4309,REPEATEDHITSDESCENDINGFILL,False,False,False,715372,0,1770000000000.0,6,ASK,LONG,1.0
MU,2026-06-26 19:47:22.561864+00:00,PUT,1120.0,2026-07-02,2120980,505,1254,439,1150.57,REPEATEDHITS,True,False,False,1020620,537560,1370586352328.0,6,ASK,SHORT,1.0
CLF,2026-06-26 19:46:09.227099+00:00,CALL,11.0,2026-08-21,759540,9899,10330,3203,9.8884,SWEEPSFOLLOWEDBYFLOOR,True,True,False,759540,0,6137661709.0,56,ASK,LONG,1.0
TSLA,2026-06-26 19:41:51.011965+00:00,PUT,377.5,2026-06-29,683969,1800,14126,481,378.63,REPEATEDHITSDESCENDINGFILL,False,False,False,683969,0,1407612285838.0,3,ASK,SHORT,1.0
GS,2026-06-26 19:38:47.601339+00:00,PUT,945.0,2026-10-16,1658459,393,393,30,1023.05,REPEATEDHITS,False,False,False,1658459,0,314209454033.0,112,ASK,SHORT,1.0
ON,2026-06-26 19:35:49.587909+00:00,CALL,80.0,2026-10-16,671670,306,685,72,90.96,REPEATEDHITS,False,False,False,669475,2195,46534584899.0,112,ASK,LONG,1.0
ARM,2026-06-26 19:35:03.304024+00:00,CALL,390.0,2026-07-17,1001905,924,4661,817,332.45,REPEATEDHITSASCENDINGFILL,True,False,False,192645,809260,369982651673.0,21,BID,SHORT,0.5
JPM,2026-06-26 19:32:45.717297+00:00,CALL,345.0,2026-09-18,1440682,1705,1782,879,328.03,REPEATEDHITSDESCENDINGFILL,False,False,False,1440682,0,897957866400.0,84,ASK,LONG,1.0
SPX,2026-06-26 19:31:37.831565+00:00,CALL,7460.0,2026-07-17,4552500,750,753,318,7348.39,REPEATEDHITS,False,False,False,0,0,,21,MIXED,,0.0
AAPL,2026-06-26 19:28:39.994234+00:00,CALL,285.0,2026-07-02,598098,2402,15024,2208,280.56,REPEATEDHITS,True,False,False,0,28386,4041226003400.0,6,BID,SHORT,0.5
CBRS,2026-06-26 19:27:07.894213+00:00,PUT,170.0,2027-06-17,2559160,467,468,1,179.47,FLOORTRADELARGECAP,False,True,False,0,2559160,15525779282.0,356,BID,LONG,0.5
SPY,2026-06-26 19:26:34.059173+00:00,CALL,732.0,2026-06-29,542840,1655,28244,1419,732.21,REPEATEDHITS,False,False,False,0,542840,732.917808,3,BID,SHORT,0.5
