ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,is_multileg,ask_side_premium,bid_side_premium,marketcap,dte,execution_side,direction,direction_confidence
WDFC,2026-08-07 14:49:46.806451+00:00,CALL,270.0,2027-02-19,1390416,912,1508,1,234.6475,REPEATEDHITSASCENDINGFILL,False,False,False,514176,652680,3102957395.0,196,BID,SHORT,0.5
ABNB,2026-08-07 14:49:46.806451+00:00,CALL,180.0,2027-03-19,970000,500,508,172,176.275,REPEATEDHITS,False,False,False,0,970000,63617461872.0,224,BID,SHORT,0.5
TWLO,2026-08-07 14:48:23.098127+00:00,PUT,260.0,2026-10-16,682365,223,223,74,246.94,REPEATEDHITSDESCENDINGFILL,False,False,False,682365,0,29322709752.0,70,ASK,SHORT,1.0
SMH,2026-08-07 14:47:54.856096+00:00,PUT,390.0,2026-08-21,609348,30492,36642,993,577.09,SWEEPSFOLLOWEDBYFLOOR,True,True,False,604256,0,70373118154.0,14,ASK,SHORT,1.0
SNDK,2026-08-07 14:43:40.501429+00:00,PUT,900.0,2028-06-16,4733160,132,132,10,1195.26,REPEATEDHITSASCENDINGFILL,True,False,False,1438280,2936780,186382807624.0,679,BID,LONG,0.5
SNDK,2026-08-07 14:43:40.501429+00:00,PUT,960.0,2028-06-16,871200,22,22,1,1195.26,REPEATEDHITS,False,False,False,0,871200,186382807624.0,679,BID,LONG,0.5
ASML,2026-08-07 14:41:51.318058+00:00,PUT,1900.0,2026-11-20,2143280,73,73,14,1730.69,REPEATEDHITS,False,False,False,2143280,0,656894305696.0,105,ASK,SHORT,1.0
REAL,2026-08-07 14:41:40.300342+00:00,CALL,15.0,2026-11-20,780000,6000,10001,290,12.54,LOWHISTORICVOLUMEFLOOR,False,True,False,780000,0,1553740139.0,105,ASK,LONG,1.0
GRAL,2026-08-07 14:37:46.490484+00:00,CALL,80.0,2026-10-16,520385,995,1002,396,65.31,LOWHISTORICVOLUMEFLOOR,False,True,True,520385,0,2831839236.0,70,ASK,LONG,1.0
AMD,2026-08-07 14:34:35.577672+00:00,CALL,482.5,2026-08-07,735640,2102,3459,749,480.13,REPEATEDHITSDESCENDINGFILL,False,False,False,735640,0,798737388550.0,0,ASK,LONG,1.0
SITM,2026-08-07 14:31:11.036635+00:00,PUT,720.0,2026-09-18,635100,87,87,0,742.33,REPEATEDHITS,False,False,False,635100,0,20673837250.0,42,ASK,SHORT,1.0
QQQ,2026-08-07 14:28:37.744798+00:00,CALL,721.0,2026-08-14,787000,1000,2914,486,721.19,REPEATEDHITS,False,False,False,787000,0,478355501388.0,7,ASK,LONG,1.0
DELL,2026-08-07 14:27:00.576475+00:00,CALL,425.0,2026-09-04,905095,187,193,35,432.88,REPEATEDHITSASCENDINGFILL,False,False,False,14530,890565,142180948546.0,28,BID,SHORT,0.5
MELI,2026-08-07 14:25:16.288754+00:00,CALL,1760.0,2026-10-16,969001,57,59,16,1849.66,REPEATEDHITS,False,False,False,0,969001,92775147660.0,70,BID,SHORT,0.5
NEM,2026-08-07 14:18:30.528034+00:00,PUT,120.0,2026-10-16,1049260,823,837,88,112.84,REPEATEDHITSDESCENDINGFILL,True,False,False,1030140,0,111090776132.0,70,ASK,SHORT,1.0
MSFT,2026-08-07 14:16:17.686637+00:00,CALL,570.0,2026-11-20,591000,452,455,449,502.05,REPEATEDHITSASCENDINGFILL,False,False,False,0,591000,3711733169131.0,105,BID,SHORT,0.5
ONTO,2026-08-07 14:15:15.375200+00:00,PUT,310.0,2026-09-18,765345,197,448,116,302.17,FLOORTRADELARGECAP,False,True,True,765345,0,13186250169.0,42,ASK,SHORT,1.0
STX,2026-08-07 14:14:40.114345+00:00,CALL,940.0,2026-09-18,680213,190,197,36,765.08,REPEATEDHITS,False,False,False,0,680213,193316441628.0,42,BID,SHORT,0.5
MRVL,2026-08-07 14:13:29.977491+00:00,PUT,207.5,2026-08-07,516335,1639,2034,192,207.04,REPEATEDHITSASCENDINGFILL,False,False,False,315,516020,184180392000.0,0,BID,LONG,0.5
MARA,2026-08-07 14:11:06.839507+00:00,PUT,5.0,2027-03-19,519942,10000,10000,179,9.815,REPEATEDHITSASCENDINGFILL,False,False,False,519942,0,4114087513.0,224,ASK,SHORT,1.0
ASML,2026-08-07 14:07:49.141664+00:00,CALL,1725.0,2026-08-21,1197186,162,167,46,1732.37,REPEATEDHITSASCENDINGFILL,False,False,False,0,1197186,656894305696.0,14,BID,SHORT,0.5
SNDK,2026-08-07 14:07:12.443450+00:00,CALL,1195.0,2026-08-14,1008470,115,117,7,1220.545,REPEATEDHITSDESCENDINGFILL,True,False,False,412340,596130,186382807624.0,7,BID,SHORT,0.5
AEM,2026-08-07 14:03:50.506808+00:00,PUT,185.0,2026-09-18,1712506,1206,1218,49,180.35,REPEATEDHITSDESCENDINGFILL,False,False,False,1711086,1420,83967825072.0,42,ASK,SHORT,1.0
AMD,2026-08-07 14:02:20.667891+00:00,PUT,450.0,2026-11-20,7071298,1504,1510,1053,486.4,REPEATEDHITSASCENDINGFILL,False,False,False,796705,6274593,798737388550.0,105,BID,LONG,0.5
SPCX,2026-08-07 14:01:57.008570+00:00,CALL,123.0,2026-08-28,1943430,2101,4572,309,121.29,REPEATEDHITS,False,False,False,1942500,0,1770000000000.0,21,ASK,LONG,1.0
MTZ,2026-08-07 14:00:16.626123+00:00,PUT,250.0,2026-09-18,834120,489,489,91,260.0,REPEATEDHITSDESCENDINGFILL,True,False,False,350210,417220,20769268701.0,42,BID,LONG,0.5
INTC,2026-08-07 13:57:48.645790+00:00,CALL,107.0,2026-09-04,1307036,2293,2293,78,99.46,REPEATEDHITSASCENDINGFILL,True,False,False,1725,1305311,503441640000.0,28,BID,SHORT,0.5
VOO,2026-08-07 13:57:24.789309+00:00,PUT,670.0,2026-09-18,601800,1770,1800,70,708.285,REPEATEDHITS,False,False,False,557600,8840,500448429280.0,42,ASK,SHORT,1.0
BNO,2026-08-07 13:55:48.913319+00:00,CALL,47.0,2026-09-11,720460,2119,2135,1,47.01,REPEATEDHITS,False,False,False,720460,0,215640000.0,35,ASK,LONG,1.0
WDC,2026-08-07 13:55:37.287769+00:00,CALL,430.0,2026-08-14,512400,210,895,26,436.48,REPEATEDHITS,True,False,False,512400,0,155630875789.0,7,ASK,LONG,1.0
