ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,is_multileg,ask_side_premium,bid_side_premium,marketcap,dte,execution_side,direction,direction_confidence
NBIS,2026-06-23 16:24:51.076851+00:00,CALL,330.0,2027-06-17,573997.0,51,72,0,280.73,REPEATEDHITSDESCENDINGFILL,False,False,False,280445,293552,62242493608.0,359,BID,SHORT,0.5
INTC,2026-06-23 16:24:42.667455+00:00,PUT,136.0,2026-06-26,799288.0,1390,3370,537,135.67,REPEATEDHITSASCENDINGFILL,False,False,False,0,799288,708364440000.0,3,BID,LONG,0.5
RKLB,2026-06-23 16:21:57.714925+00:00,PUT,90.0,2026-10-16,1846507.0,1231,1258,351,97.59,REPEATEDHITSASCENDINGFILL,False,False,False,1505,1845002,58042936787.0,115,BID,LONG,0.5
SOXX,2026-06-23 16:18:49.286995+00:00,PUT,555.0,2026-07-10,754374.0,500,500,42,610.92,REPEATEDHITSASCENDINGFILL,False,False,False,754374,0,33517036476.0,17,ASK,SHORT,1.0
GEV,2026-06-23 16:18:19.055567+00:00,PUT,1060.0,2026-08-21,746023.0,81,88,26,1050.01,REPEATEDHITS,False,False,False,0,746023,303005979162.0,59,BID,LONG,0.5
SPY,2026-06-23 16:11:37.418673+00:00,CALL,720.0,2026-11-20,913973.0,179,324,62,737.5,REPEATEDHITS,False,False,False,913973,0,744.361608,150,ASK,LONG,1.0
CBRS,2026-06-23 16:11:27.207808+00:00,CALL,300.0,2026-08-21,1748000.0,950,1022,32,218.25,FLOORTRADELARGECAP,False,True,False,0,1748000,14330000000.0,59,BID,SHORT,0.5
SPY,2026-06-23 16:06:44.234104+00:00,CALL,720.0,2026-11-20,568176.0,112,145,62,736.98,REPEATEDHITS,False,False,False,568176,0,744.361608,150,ASK,LONG,1.0
CVNA,2026-06-23 16:05:53.367334+00:00,CALL,68.0,2026-09-18,909541.0,978,996,290,66.54,REPEATEDHITS,False,False,False,0,909541,47754946628.0,87,BID,SHORT,0.5
SNDK,2026-06-23 16:02:40.710798+00:00,PUT,2110.0,2026-06-26,2703483.0,156,178,106,1996.69,REPEATEDHITSASCENDINGFILL,False,False,False,0,2703483,336716125457.0,3,BID,LONG,0.5
SOXX,2026-06-23 15:57:38.117115+00:00,PUT,550.0,2026-06-26,644350.0,1841,2450,533,607.22,REPEATEDHITS,False,False,False,0,644350,33517036476.0,3,BID,LONG,0.5
QQQ,2026-06-23 15:57:31.909796+00:00,CALL,748.0,2026-07-17,1263211.0,1502,3078,1373,717.32,REPEATEDHITSASCENDINGFILL,False,False,False,1165753,76458,491569259580.0,24,ASK,LONG,1.0
GS,2026-06-23 15:57:18.491007+00:00,CALL,1300.0,2026-09-18,709979.0,559,582,62,1096.08,REPEATEDHITSASCENDINGFILL,False,False,False,1275,702329,326387360372.0,87,BID,SHORT,0.5
MRVL,2026-06-23 15:55:47.802596+00:00,PUT,280.0,2026-07-10,1200000.0,500,1500,451,280.375,REPEATEDHITS,False,False,False,0,1200000,269315928000.0,17,BID,LONG,0.5
KORU,2026-06-23 15:55:00.334458+00:00,PUT,660.0,2028-06-16,2540000.0,50,119,0,760.1,REPEATEDHITS,False,False,False,0,2540000,2536401865.0,724,BID,LONG,0.5
SPY,2026-06-23 15:53:08.788330+00:00,CALL,736.0,2026-06-23,639688.0,4265,157345,285,735.95,REPEATEDHITSASCENDINGFILL,True,False,False,637453,1490,744.361608,0,ASK,LONG,1.0
PWR,2026-06-23 15:51:16.666374+00:00,PUT,800.0,2026-08-21,861000.0,75,75,2,709.08,REPEATEDHITS,False,False,False,0,861000,111065518681.0,59,BID,LONG,0.5
SOXX,2026-06-23 15:48:47.068109+00:00,CALL,680.0,2026-07-02,636752.0,1415,1429,154,604.88,REPEATEDHITS,False,False,False,0,636752,33517036476.0,9,BID,SHORT,0.5
MU,2026-06-23 15:47:34.585833+00:00,CALL,1075.0,2026-07-02,7363882.0,811,1055,400,1076.9,REPEATEDHITS,True,False,False,0,7363882,1366114474700.0,9,BID,SHORT,0.5
VRT,2026-06-23 15:46:38.535193+00:00,CALL,420.0,2026-09-18,544197.0,351,353,254,320.79,REPEATEDHITSASCENDINGFILL,False,False,False,3235,540962,137495591775.0,87,BID,SHORT,0.5
SNDK,2026-06-23 15:45:35.670191+00:00,PUT,2075.0,2026-06-26,1917840.0,122,130,48,1987.58,REPEATEDHITS,False,False,False,0,1917840,336716125457.0,3,BID,LONG,0.5
COIN,2026-06-23 15:44:51.007642+00:00,CALL,200.0,2026-10-16,1532567.0,1161,1179,621,159.77,REPEATEDHITS,False,False,False,0,1532567,36664846075.0,115,BID,SHORT,0.5
MU,2026-06-23 15:44:16.572482+00:00,CALL,2420.0,2027-12-17,975183.0,40,48,0,1078.93,REPEATEDHITSASCENDINGFILL,True,False,False,0,975183,1366114474700.0,542,BID,SHORT,0.5
TQQQ,2026-06-23 15:41:59.818588+00:00,CALL,75.0,2026-07-17,1080625.0,1625,2128,1326,75.16,REPEATEDHITS,False,False,False,1080625,0,82.6565,24,ASK,LONG,1.0
KORU,2026-06-23 15:40:06.068209+00:00,PUT,700.0,2027-01-15,11200000.0,280,283,1,738.72,REPEATEDHITS,True,False,False,1600000,1120000,2536401865.0,206,ASK,SHORT,1.0
