ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi
TRMB,LONG,0.676516373854376,6.765163738543761,4.88,5.9666,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",5.6,NEUTRAL,retest_and_confirm,,,75.0,55.0,34.29,1.52,9438.0,4513.0,0.478,2512.0,187.0,11252.0,97.4,0.485,0.0,0.31,1.0,1.4,1.96,0.21,False,default,2.5,False,1,1.0,99.0,9.9e-05,0.0,1036609.1313315157,0.0,100.06,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2.5e-05,0.0,0.291968,0.0,0.0,0.0,1.0,0.676516373854376,0.676516373854376,n/a,2026-07-27,2026-07-27,False,
RCL,LONG,0.5026518468987513,5.026518468987513,3.35,4.6783,price_validation_failed,"ema_pullback, momentum_aligned, not_extended","confirmation_volume, room_to_target, trend_aligned",5.8,NEUTRAL,ema_pullback,,,330.0,260.0,13.99,10.19,27665.0,63170.0,2.283,13219.0,42896.0,34720.0,81.9,0.566,0.0,0.95,0.15,1.2,0.84,0.2,False,default,2.5,False,1,1.0,99.0,3.4e-05,0.0,2262661.1741568674,0.0,3.650852,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-05,0.0,0.348725,0.0,0.0,0.0,1.0,0.5026518468987513,0.5026518468987513,n/a,2026-07-27,2026-07-27,False,
FRMI,LONG,0.4846911294510663,4.846911294510663,5.03,4.9525,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",5.1,POSITIVE,trend_continuation,2764605.89,7.19,10.0,5.0,39.08,30.46,722197.0,160331.0,0.222,466290.0,35786.0,380452.0,68.3,1.536,0.0,0.89,1.0,1.4,1.51,0.23,False,default,2.5,False,1,1.0,99.0,0.000127,0.0,482738.76068024314,0.0,25.854545,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2e-06,0.0,0.02189,0.0,0.0,0.0,1.0,0.4846911294510663,0.4846911294510663,n/a,2026-07-27,2026-07-27,False,
TTWO,LONG,0.47611220985910985,4.761122098591098,6.98,5.6746,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,6.0,NEUTRAL,retest_and_confirm,0.0,,310.0,210.0,28.66,12.84,151446.0,88167.0,0.582,55789.0,100321.0,83503.0,97.2,0.545,1.63,0.86,1.0,1.4,1.88,0.21,False,default,2.5,False,1,0.7,99.0,6.3e-05,0.0,2607216.5712619824,0.0,8.87619,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.5e-05,0.0,0.253698,0.0,0.0,0.0,1.0,0.47611220985910985,0.47611220985910985,n/a,2026-07-27,2026-07-27,False,
CRH,LONG,0.4255961812246043,4.255961812246043,4.55,4.733,price_validation_failed,"momentum_aligned, not_extended, pullback_to_support, room_to_target","confirmation_volume, trend_aligned",6.2,NEUTRAL,pullback_to_support,,,135.0,100.0,33.45,1.15,19588.0,13477.0,0.688,4938.0,16657.0,11470.0,90.9,0.405,0.0,0.77,1.0,1.4,1.25,0.13,False,default,2.5,False,1,0.7,99.0,5e-06,0.0,8.761066104708461e-52,0.0,5.410811,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.452707,0.0,0.0,0.0,1.0,0.4255961812246043,0.4255961812246043,n/a,2026-07-27,2026-07-27,False,
AMKR,LONG,0.4167050652425334,4.167050652425334,2.47,3.8645,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",5.2,NEUTRAL,unknown,,,75.0,55.0,24.9,8.41,65894.0,40440.0,0.614,41690.0,16277.0,48367.0,97.6,1.092,0.0,0.44,1.0,0.0,0.23,0.8,False,default,2.5,False,4,1.0,2.8370034847161743e-46,0.000142,4.8e-05,1.833803060658669e-49,0.0019391619402703661,3.378687,1,0,0.020368,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.422662,0.007573,0.0,0.0,1.0,0.4167050652425334,0.4167050652425334,n/a,2026-07-27,2026-07-27,False,1.820363
XLE,LONG,0.39465725863600365,3.9465725863600367,5.36,4.2613,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",3.4,POSITIVE,trend_continuation,2957561.28,58.8,60.0,50.0,2.07,14.94,1678225.0,2624878.0,1.564,599759.0,1117246.0,2586098.0,66.2,0.272,2.17,0.71,0.1,1.4,0.73,0.26,False,sustained_trend,5.0,False,2,0.7,99.0,0.0,0.0,9.732761531981215,0.0,24.763803,2,0,0.291535,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.511721,0.0,0.0,0.0,1.0,0.39465725863600365,0.39465725863600365,n/a,2026-07-27,2026-07-27,False,
EWY,LONG,0.38739838505070506,3.8739838505070505,0.0,2.3244,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,0.9436719427913808,4.7e-05,4.4e-05,919686.6578721257,974583.0263340175,11.751825,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.1e-05,1.2e-05,0.274981,0.27992,0.0,0.0,,,,,,,False,11.891304
FIGR,LONG,0.38232061578469106,3.8232061578469105,3.73,4.1306,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",5.5,NEUTRAL,ema_pullback,,,35.0,25.0,20.9,13.64,82033.0,26890.0,0.328,70035.0,827.0,38061.0,80.4,0.999,0.0,0.81,0.86,1.2,0.56,0.3,False,default,2.5,False,1,1.0,99.0,0.000103,0.0,8.818200117053181e-58,0.0,7.264493,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.124673,0.0,0.0,0.0,1.0,0.38232061578469106,0.38232061578469106,n/a,2026-07-27,2026-07-27,False,
V,LONG,0.3809918218132277,3.8099182181322773,5.92,4.961,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target",6.4,NEGATIVE,retest_and_confirm,-30444062.9,363.02,400.0,320.0,10.18,11.86,205985.0,220320.0,1.07,100027.0,89313.0,236965.0,73.9,0.265,2.19,0.41,0.0,1.4,1.92,0.01,False,default,2.5,False,8,1.0,2.5391014035380505e-09,7e-06,5e-06,0.0005728730324990298,225620.38353441635,14.163273,2,1,0.0,0.361843,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,1e-06,0.333766,0.415797,0.0,0.0,1.0,0.3809918218132277,0.3809918218132277,n/a,2026-07-27,2026-07-27,False,4.93254
