ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,entry_price,stop_price,target_1,rr_ratio
W,LONG,0.577874449474069,5.77874449474069,6.67,5.9704,price_validation_failed,"confirmation_volume, consolidation_breakout, momentum_aligned, not_extended, room_to_target, trend_aligned",none,5.4,NEUTRAL,unknown,,,100.0,65.0,5.78,31.25,78118.0,84334.0,1.08,40933.0,12779.0,108740.0,72.6,0.787,1.73,0.61,1.0,1.2,1.66,0.47,False,consolidation_break,3.0,False,4,0.7,99.0,0.000186,7e-05,413663.0485402268,3.532475996758441e-13,31.688304,18.916667,0,0,0.580546,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,5.4e-05,0.0,0.457852,0.750381,0.0,0.0,1.0,0.577874449474069,0.577874449474069,n/a,2026-07-28,2026-07-28,False,,,,
THC,LONG,0.5185115026798113,5.185115026798113,6.87,5.9536,price_validation_failed,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended,6.5,NEUTRAL,trend_continuation,,,280.0,185.0,6.61,29.56,17730.0,23295.0,1.314,30697.0,2543.0,7785.0,36.0,0.404,2.04,0.0,1.0,1.4,2.0,0.44,True,sustained_trend,5.0,True,2,1.0,99.0,5.9e-05,0.0,6566.772861526379,0.0,46.310185,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.578988,0.0,0.0,0.0,1.0,0.5185115026798113,0.5185115026798113,n/a,2026-07-28,2026-07-28,False,,,,
LCID,LONG,0.5167245651869767,5.167245651869767,6.69,5.2506,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",none,3.3,POSITIVE,retest_and_confirm,337305.98,7.92,10.0,5.0,26.58,36.71,274516.0,388163.0,1.414,198893.0,96444.0,367342.0,97.8,1.283,1.7,0.42,1.0,1.4,1.5,0.66,False,consolidation_break,3.0,False,1,1.0,99.0,0.000221,0.0,506115.2184463099,0.0,1.070425,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,4e-06,0.0,0.022101,0.0,0.0,0.0,1.0,0.5167245651869767,0.5167245651869767,n/a,2026-07-28,2026-07-28,False,,,,
COKE,LONG,0.5065163738543761,5.065163738543761,6.11,5.1056,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,3.7,NEUTRAL,trend_continuation,,,200.0,175.0,2.56,10.26,2123.0,3640.0,1.715,3125.0,1801.0,837.0,85.2,0.474,1.57,0.69,0.55,1.4,1.61,0.29,False,sustained_trend,5.0,False,1,1.0,99.0,3.7e-05,0.0,7.251835349348767e-10,0.0,30.03125,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.37493,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-07-28,2026-07-28,False,,,,
ROK,LONG,0.5065163738543761,5.065163738543761,6.32,5.5086,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,5.4,NEUTRAL,retest_and_confirm,,,560.0,410.0,18.85,12.98,9378.0,4709.0,0.502,7463.0,1152.0,5472.0,99.4,0.479,1.52,0.93,0.52,1.4,1.7,0.26,False,sustained_trend,5.0,False,1,1.0,99.0,4.4e-05,0.0,8.70391482076355e-20,0.0,7.156425,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.342728,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-07-28,2026-07-28,False,,,,
SUI,LONG,0.5014716525518419,5.014716525518419,5.46,4.8654,price_validation_failed,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target",trend_aligned,3.6,NEUTRAL,flag_breakout,,,125.0,115.0,0.73,7.33,1822.0,2158.0,1.184,2124.0,1568.0,288.0,21.8,0.223,0.0,0.62,1.0,1.6,1.23,1.0,False,consolidation_break,3.0,False,1,1.0,99.0,5.4e-05,0.0,553405.5270670612,0.0,54.08,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2e-05,0.0,0.552775,0.0,0.0,0.0,1.0,0.5014716525518419,0.5014716525518419,n/a,2026-07-28,2026-07-28,False,,,,
CLX,LONG,0.40206420494557044,4.020642049455704,6.61,4.6933,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",none,3.5,NEUTRAL,retest_and_confirm,,,105.0,90.0,4.67,10.29,49068.0,38151.0,0.778,31031.0,24295.0,31893.0,94.0,0.389,1.52,0.57,1.0,1.4,1.75,0.37,False,consolidation_break,3.0,False,2,1.0,99.0,5.6e-05,0.0,3.7461104354622973e-10,0.0,3.506181,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.207586,0.0,0.0,0.0,1.0,0.40206420494557044,0.40206420494557044,n/a,2026-07-28,2026-07-28,False,,,,
RCL,LONG,0.40144007510285024,4.014400751028503,6.49,5.1942,price_validation_failed,"confirmation_volume, consolidation_breakout, momentum_aligned, not_extended, room_to_target, trend_aligned",none,6.2,NEUTRAL,unknown,,,330.0,260.0,2.33,19.38,30203.0,67405.0,2.232,18901.0,43893.0,34814.0,36.0,0.467,1.56,0.29,1.0,1.2,1.91,0.53,False,consolidation_break,3.0,False,1,1.0,99.0,3.3e-05,0.0,113786.05478018835,0.0,3.650852,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.348725,0.0,0.0,0.0,1.0,0.40144007510285024,0.40144007510285024,n/a,2026-07-28,2026-07-28,False,,,,
SHAZ,LONG,0.3968116323463868,3.968116323463868,2.0,3.6041,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",5.1,NEUTRAL,unknown,,,100.0,40.0,122.32,11.07,17724.0,9251.0,0.522,17285.0,2605.0,7085.0,100.0,1.432,0.0,0.03,1.0,0.0,0.01,0.96,False,default,2.5,False,1,1.0,99.0,0.000942,0.0,3.315860342581806e-44,0.0,1128.5,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.002037,0.0,0.0,0.0,1.0,0.3968116323463868,0.3968116323463868,n/a,2026-07-28,2026-07-28,False,,,,
BMNR,LONG,0.3810598754592873,3.8105987545928732,6.11,4.8783,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,5.7,POSITIVE,ema_pullback,8866398.88,,20.0,15.0,13.83,14.63,1119698.0,363971.0,0.325,466966.0,53164.0,963539.0,27.5,0.814,1.66,0.57,1.0,1.2,1.47,0.21,False,default,2.5,False,1,1.0,99.0,3.3e-05,0.0,310470.2221196939,0.0,32.031963,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,7e-06,0.0,0.23662,0.0,0.0,0.0,1.0,0.3810598754592873,0.3810598754592873,n/a,2026-07-28,2026-07-28,False,,,,
