ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,flow_velocity,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,entry_price,stop_price,target_1,rr_ratio
DELL,LONG,0.8608289110575265,8.608289110575264,0.0,5.165,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.361914035419686,21.0,1.0,39.69554727263899,0.003532,0.000542,247676.9161196124,37436.4783664785,11.686727,0.501765,5.0,1.0,0.737224,0.623535,,,,
GFS,LONG,0.8074726059059483,8.074726059059483,6.27,7.4184,price_validation_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",confirmation_volume,7.5,NEUTRAL,support_ema_confluence,,,55.0,45.0,19.57,2.17,74408.0,18260.0,0.245,65335.0,195.0,27138.0,1.57,0.72,0.59,1.6,1.68,0.11,5.549877728719524,5.0,1.0,99.0,0.004833,0.0,133210.84462300222,0.0,128.15,,1.0,0.0,0.530286,0.0,,,,
PDD,LONG,0.7665625051587344,7.665625051587344,0.0,4.5994,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,810585.2202105094,22.0,1.0,99.0,0.002895,0.002328,196674.56850146424,0.4065732184620612,3.683762,0.493296,2.0,4.0,0.053914,0.821915,,,,
IEF,LONG,0.6882487962414253,6.882487962414253,0.0,4.1295,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,11.503968532315723,9.0,1.0,99.0,0.001309,0.0,125859.0393891757,0.0,0.524569,,6.0,0.0,0.705342,0.0,,,,
MDB,LONG,0.6599273512288126,6.599273512288127,0.0,3.9596,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.24,0.0,0.0,0.0,0.0,64.31832390235554,10.0,1.0,99.0,0.002481,0.0,0.09322249879552393,0.0,4.988722,,1.0,0.0,0.068244,0.0,,,,
GLNG,LONG,0.6507200897216742,6.507200897216742,0.0,3.9043,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7399.699624139588,13.0,1.0,99.0,0.003246,0.002122,9229.210530789893,0.5055796663458145,16.678867,0.874732,2.0,4.0,0.000102,0.827428,,,,
AA,LONG,0.5901468981292961,5.901468981292961,0.0,3.5409,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.44,0.0,0.0,0.0,0.0,7.896188223008368,5.0,0.7,99.0,0.002073,0.0,0.7021833277456334,0.0,13.485066,,1.0,0.0,0.542359,0.0,,,,
JPM,LONG,0.5895673603149008,5.895673603149008,0.0,3.5374,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.99,0.0,0.0,0.0,0.0,188660.42544103196,19.0,1.0,5.54267773542421,0.000852,0.000366,33738.41964041253,10434.900525153693,1.102401,0.131431,2.0,2.0,0.524959,0.481184,,,,
KWEB,LONG,0.5886841237262579,5.886841237262579,0.0,3.5321,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,4.852630046019747,10.0,1.0,4.744851771537071,0.001279,0.000362,69644.42758174846,34248.41748107356,0.806285,2.551377,1.0,1.0,0.683277,0.343717,,,,
IMVT,LONG,0.5826840614513904,5.826840614513904,0.0,3.4961,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.00747,0.0,130646.40662901613,0.0,52.736842,,0.0,0.0,0.0,0.0,,,,
CORZ,LONG,0.564579147501481,5.64579147501481,0.0,3.3875,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.89,0.0,0.0,0.0,0.0,132.0927349389199,2.0,1.0,99.0,0.002223,0.000201,359383.6338373187,1360.3459493949413,1.254691,0.047031,0.0,1.0,0.0,0.0,,,,
BYD,LONG,0.5422078070435287,5.422078070435287,4.37,5.722,price_validation_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence","confirmation_volume, trend_aligned",8.5,NEUTRAL,support_ema_confluence,,,95.0,62.5,12.68,25.87,8138.0,4649.0,0.571,1096.0,1912.0,9779.0,0.0,0.61,0.24,1.6,1.88,0.04,0.6160724347598593,2.0,1.0,99.0,0.001412,0.0,59853.628576722986,0.0,205.444444,,2.0,0.0,0.381216,0.0,,,,
TSEM,LONG,0.5338478081157614,5.338478081157614,0.0,3.2031,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,47.766321386981,4.0,0.7,95.532642773962,0.000521,9.2e-05,46012.421216106624,1444.922485552161,50.583333,0.305147,0.0,0.0,0.392638,0.0,,,,
RIVN,LONG,0.5332424372356366,5.332424372356366,3.86,4.9842,price_validation_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence","confirmation_volume, trend_aligned",5.8,POSITIVE,support_ema_confluence,8576449.35,15.94,20.0,5.0,25.51,68.62,1045833.0,1057642.0,1.011,363071.0,410594.0,1329810.0,0.0,0.82,0.46,1.6,0.97,0.0,4.411898678267038,2.0,1.0,8.823797356534076,0.000362,5.5e-05,151155.82302394786,17130.473073706304,5.974737,0.067872,0.0,1.0,0.0,0.0,,,,
EFA,LONG,0.5208841188714721,5.208841188714722,0.0,3.1253,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.24,0.0,0.0,0.0,0.0,298701.90733721736,10.0,0.7,99.0,0.000449,0.000134,733.294195658787,0.006517538843128366,31.00664,0.521499,1.0,0.0,0.499453,0.145753,,,,
WFC,LONG,0.5153759345060097,5.153759345060097,0.0,3.0923,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.96,0.0,0.0,0.0,0.0,31129.483609315426,15.0,1.0,2.4243223839782795,0.001166,0.000261,17430.469013697904,8216.950083579819,0.120513,12.626428,2.0,3.0,0.433542,0.428618,,,,
ARM,LONG,0.5079368704853675,5.079368704853675,5.56,5.0277,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target,4.1,POSITIVE,trend_continuation,3231796.67,133.57,140.0,110.0,4.87,17.6,279056.0,330307.0,1.184,112833.0,176704.0,319826.0,1.72,0.38,0.0,1.4,1.12,0.95,21.34264473419471,6.0,1.0,99.0,0.000956,0.000447,54916.78510949963,2.1718230165920436,0.083214,0.083767,1.0,1.0,0.607088,0.0,,,,
NN,LONG,0.5075000000000001,5.075000000000001,5.27,5.6985,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,7.9,NEUTRAL,ema_pullback,,,30.0,17.0,62.69,7.81,193120.0,15831.0,0.082,51283.0,78495.0,80257.0,1.95,0.49,0.31,1.2,1.13,0.19,6081317.4354326585,8.0,1.0,1.755907841374667e-05,0.011444,0.005491,0.1298883213225348,7397.21745423995,0.09116,0.151284,3.0,0.0,0.014576,0.044802,,,,
DDOG,LONG,0.5069175656541558,5.069175656541558,0.0,3.0415,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,20.04340239295967,3.0,1.0,10.670924218350704,0.000304,0.000368,102063.66466840732,4782.325437795222,10.282051,1.185534,0.0,0.0,0.0,0.445388,,,,
IBIT,LONG,0.5061059974542447,5.061059974542447,0.0,3.0366,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,7.923775310175858,26.0,1.0,0.3851524144175615,0.000287,0.000876,35895.85586273172,79884.93724048987,0.380213,6.393451,2.0,1.0,0.819035,0.280031,,,,
IWM,LONG,0.494017922121225,4.94017922121225,0.0,2.9641,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,1.5799004195209616,21.0,1.0,0.3706393613530519,0.000166,0.000396,133432.20003901393,585008.8999502109,0.358191,0.762835,4.0,3.0,0.804808,0.510517,,,,
CSIQ,LONG,0.4912365120495994,4.912365120495994,0.0,2.9474,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,9.608564005798943,2.0,1.0,19.217128011597886,0.001515,0.00077,0.030398836696821335,0.00158186159130933,279.0,0.672474,0.0,0.0,0.0,0.0,,,,
BRKB,LONG,0.48,4.8,0.0,2.88,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,131229.95683698333,7.0,1.0,0.8023772336176467,0.0,0.0,201922.34710934988,41942.52168209179,6.773585,5.158971,0.0,4.0,0.0,0.013826,,,,
SMH,LONG,0.474794225748051,4.74794225748051,3.84,4.426,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm","confirmation_volume, room_to_target, trend_aligned",4.5,NEGATIVE,retest_and_confirm,-20283929.63,,400.0,335.0,1.47,15.02,314398.0,659232.0,2.097,410844.0,294366.0,268420.0,0.0,0.94,0.06,1.4,1.42,0.03,3.6314484147610333,9.0,0.7,5.753586564071479,0.000189,4e-05,94895.12968062294,57726.24608730125,0.754425,0.421552,3.0,0.0,0.595033,0.295955,,,,
NET,LONG,0.4740288116540425,4.740288116540425,3.28,4.9541,price_validation_failed,"not_extended, trend_aligned","confirmation_volume, continuation_pattern, momentum_aligned, room_to_target",8.0,NEUTRAL,unknown,,,250.0,160.0,17.27,24.95,106547.0,67889.0,0.637,45172.0,49181.0,80083.0,2.22,0.61,0.0,0.0,0.31,0.14,35.78172580616485,11.0,1.0,33.50272996053483,0.001614,0.000794,0.15629763696931784,0.01244058914231221,0.872774,0.905867,1.0,0.0,0.040951,0.496785,,,,
GOOG,LONG,0.4697535467161192,4.697535467161192,0.0,2.8185,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,2.194749680561727,18.0,1.0,0.3454790415203398,0.000185,0.000486,106849.23642452863,154639.24519750927,0.137086,1.177962,5.0,6.0,0.710882,0.666814,,,,
MSFT,LONG,0.4674932973375362,4.674932973375362,0.0,2.805,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,2.4089205034387535,17.0,1.0,0.6777279534351822,8.7e-05,0.00012,84019.30389630639,110197.35176490463,0.675109,0.592866,4.0,4.0,0.723477,0.603124,,,,
NVDL,LONG,0.4674431230658771,4.6744312306587705,0.0,2.8047,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.43,0.0,0.0,0.0,0.0,330059.3350117168,3.0,1.0,99.0,0.000618,0.000147,6874.834073097132,1.1485728145207685,300.0,2.380952,1.0,0.0,3e-06,0.0,,,,
ADBE,LONG,0.46289467377987337,4.628946737798733,0.0,2.7774,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,141.445770113542,19.0,1.0,0.460632111885255,0.000512,0.001105,19755.228944165996,38598.49452740364,0.236731,0.303474,1.0,1.0,0.401401,0.692296,,,,
KBH,LONG,0.45,4.5,0.0,2.7,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.18,0.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.006922,0.0,0.02410470171956225,0.0,46.747664,,0.0,0.0,0.0,0.0,,,,
NVTS,LONG,0.44726948876625205,4.47269488766252,6.16,5.1643,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,5.4,POSITIVE,retest_and_confirm,980998.77,9.27,10.0,9.0,7.87,2.91,241386.0,75326.0,0.312,112823.0,67088.0,136801.0,1.62,0.99,0.83,1.4,1.31,0.02,0.8448232395888664,3.0,1.0,99.0,0.001596,0.0,0.004819374763621923,0.0,3.955726,,0.0,0.0,0.365716,0.0,,,,
BE,LONG,0.44382569017483464,4.438256901748346,0.0,2.663,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,2.0366536830912527,13.0,1.0,0.7042171725021529,0.000617,0.004321,72543.13254527956,120181.18549345764,0.205175,1.840711,0.0,0.0,0.355564,0.526607,,,,
CRM,LONG,0.4428717730038877,4.428717730038877,0.0,2.6572,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,14.264971621567186,18.0,1.0,1.3901167893410353,0.000201,0.00056,60469.29791160347,21749.718575900395,0.418977,0.696329,3.0,5.0,0.461084,0.676692,,,,
TEL,LONG,0.4391589041158573,4.391589041158573,0.0,2.635,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.86,0.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.000564,0.0,183647.10896441812,0.0,32.836066,,0.0,0.0,0.0,0.0,,,,
PEG,LONG,0.41480405703242296,4.14804057032423,0.0,2.4888,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,26967349.820369896,2.0,1.0,3.708187888913897e-08,0.0005,0.000642,0.004034055836603464,108787.79494059057,530.4,29.619048,0.0,1.0,0.0,0.0,,,,
