ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score
AA,3.221834398942073,0.0,5,0,6.443668797884146,5,102.0,13.485066,13.485066,,5,1,0,1.4744451085002916,0.0,1.4744451085002916,0.0,5,0,7.896188223008363,824919.5,0.0,3.221834398942073,LONG,0.6443668797884146,0.0,0.542359,0.0,99.0,0.7,397921821.79244995,0.002073,0.0,0.5901468981292961,0.15857142857142859
AAL,0.0,85684.96850243678,0,1,85684.96850243678,1,31.0,8.519512,,8.519512,1,0,0,0.0,0.0,0.0,85684.96850243678,0,1,0.0,0.0,117432.0,-85684.96850243678,SHORT,0.0,85684.96850243678,0.0,0.0,0.0,1.0,979922105.9380817,0.0,0.00012,0.05,0.32288825537404986
AAOI,4227.207888582613,0.0,1,0,4227.207888582613,1,53.0,1.506494,1.506494,,1,0,0,0.0,0.0,4227.207888582613,0.0,1,0,0.0,77500.0,0.0,4227.207888582613,LONG,4227.207888582613,0.0,0.0,0.0,99.0,1.0,1261263606.5364838,6.1e-05,0.0,0.11038964,0.05
ABVX,0.0,50832.68275166408,0,3,50832.706645879036,3,118.333333,0.335052,,0.335052,3,0,0,0.0,0.0,0.0,50832.65885744911,0,3,2099804.941451429,0.0,136895.0,-50832.68275166408,SHORT,0.0,16944.227583888027,0.0,0.0,0.0,0.7,115146452.77328491,0.0,0.001189,0.15857142857142859,0.3786956163549279
ACLS,33590.23670178475,0.0,1,0,33590.23670178475,1,52.0,,,,1,1,0,33590.23670178475,0.0,33590.23670178475,0.0,1,0,0.0,64162.0,0.0,33590.23670178475,LONG,33590.23670178475,0.0,0.0,0.0,99.0,1.0,62628822.698783875,0.001024,0.0,0.2732104454829258,0.05
ADBE,163157.58660368522,354203.6744592577,9,10,680517.466614061,19,86.789474,0.271859,0.236731,0.303474,19,1,1,22895.691422902302,75854.19015679248,97665.9117696367,108989.97487188695,9,10,141.44577011354207,846270.5,1826240.0,-191046.08785557246,SHORT,18128.620733742802,35420.36744592577,0.401401,0.692296,0.460632111885255,1.0,1653290449.32518,0.000512,0.001105,0.4594006750445623,0.5730460433293374
ADMA,0.005975063126257841,0.0,1,0,0.005975063126257841,1,30.0,0.871142,0.871142,,1,0,0,0.0,0.0,0.005975063126257841,0.0,1,0,0.0,119000.0,0.0,0.005975063126257841,LONG,0.005975063126257841,0.0,0.0,0.0,99.0,1.0,59599081.56917572,0.001997,0.0,0.2536654770507559,0.05
AEIS,0.0,0.0020862149485782492,0,1,0.0020862149485782492,1,30.0,1.525,,1.525,1,0,0,0.0,0.0,0.0,0.0020862149485782492,0,1,0.0,0.0,54730.0,-0.0020862149485782492,SHORT,0.0,0.0020862149485782492,0.0,0.0,0.0,1.0,216104833.20007324,0.0,0.000253,0.05,0.15535667632468808
ALGN,1926.5137946765221,56293.07319733596,1,1,58219.58699201248,2,42.0,40.333333,40.333333,,2,1,1,1926.5137946765221,56293.07319733596,1926.5137946765221,56293.07319733596,1,1,29.220176545264778,65319.0,79600.0,-54366.55940265943,SHORT,1926.5137946765221,56293.07319733596,0.0,0.0,0.0342229280665333,1.0,266448378.69918823,0.000245,0.000299,0.38458715518817194,0.3442599360737277
AMD,383630.7900820606,258563.92998663205,6,3,1021438.443024623,9,60.444444,0.087219,0.091051,0.079554,9,0,0,0.0,0.0,201242.98780215104,137825.2776827979,6,3,3.6023554052729088,519690.0,299505.0,125066.86009542856,LONG,63938.46501367677,86187.97666221068,0.475425,0.466959,1.4836980165868248,1.0,7150193424.814453,7.3e-05,4.2e-05,0.37710906756506213,0.34864711775468216
APD,0.0,1.2892221280598806,0,2,2.578444256119761,2,90.0,1.459079,,1.459079,2,0,0,0.0,0.0,0.0,0.8118734560805044,0,2,0.5879594515675887,0.0,178500.0,-1.2892221280598806,SHORT,0.0,0.6446110640299403,0.0,0.370261,0.0,1.0,435822852.42752075,0.0,0.00041,0.07547824290126218,0.2379195725701737
APP,47800.12385745069,1.9121770877228388,4,3,47802.10810109323,7,80.571429,7.935991,2.082784,15.740268,7,1,0,0.024288104574574865,0.0,47800.071830196,1.1736262691906736,4,3,515061.0639083549,180061.5,264758.0,47798.21168036297,LONG,11950.030964362673,0.6373923625742796,1e-06,0.386236,99.0,1.0,2406405714.754944,7.5e-05,0.00011,0.362893477047074,0.3808783045801207
ARKK,81692.00106314926,57695.05872766781,2,2,241350.9801499579,4,72.25,0.42934,0.349239,0.50944,4,1,0,37423.139431676245,0.0,44268.86163147302,38249.496332745206,2,2,2.162593292511812,100450.0,86320.0,23996.94233548145,LONG,40846.00053157463,28847.529363833906,0.4581,0.33704,1.4159271671557143,1.0,833534085.6793213,0.000121,0.000104,0.28823578816474005,0.24733417867102558
ARM,251975.20412958265,1.9929992145313722,5,1,306314.21339575533,6,81.166667,0.083306,0.083214,0.083767,6,1,1,23457.877660239807,1.9929992145313722,99004.17182038673,1.9929992145313722,5,1,21.342644734194714,590136.5,275900.0,251973.21113036812,LONG,50395.04082591653,1.9929992145313722,0.607088,0.0,99.0,1.0,617087797.1485901,0.000956,0.000447,0.5044427535037372,0.2701652769589982
ASTS,24031.09779469694,92194.815253356,1,3,226305.3254224225,4,69.5,0.315271,0.047221,0.404621,4,0,0,0.0,0.0,24031.09779469694,83278.74006375595,1,3,18.366088418308927,27512.5,417607.5,-68163.71745865907,SHORT,24031.09779469694,30731.605084452003,0.0,0.096709,0.26065563154129945,1.0,1127503964.3509674,2.4e-05,0.00037,0.24383383277340787,0.34645538415887833
AXON,0.005713955010307673,0.0,2,0,0.011427910020615346,2,30.0,1.174386,1.174386,,2,0,0,0.0,0.0,0.00376267590999351,0.0,2,0,0.0,119563.0,0.0,0.005713955010307673,LONG,0.0028569775051538364,0.0,0.341494,0.0,99.0,1.0,564480891.4416504,0.000212,0.0,0.1553722434663904,0.05
BE,465990.4769150064,661714.1630603758,7,6,1790602.2191236184,13,60.307692,1.022943,0.205175,1.840711,13,0,0,0.0,0.0,300300.824727675,313250.65562531777,7,6,2.0366536830912527,924542.5,6472702.5,-195723.68614536943,SHORT,66570.0681307152,110285.69384339597,0.355564,0.526607,0.7042171725021529,1.0,1498128405.3595734,0.000617,0.004321,0.4403315570502006,0.680602132899293
BIDU,0.5283889055743128,0.5457154629186717,2,3,2.1208825013938846,5,101.6,1.081735,2.287354,0.277989,5,0,0,0.0,0.0,0.5039040940729483,0.5261174092717815,2,3,76.61341639051976,86544.5,185269.0,-0.01732655734435884,SHORT,0.2641944527871564,0.1819051543062239,0.046339,0.035913,0.9682498325195139,0.7,279555128.72039795,0.00031,0.000663,0.3345574763497312,0.28859357529830454
BITO,23521.533677742835,0.0,1,0,47043.06735548567,1,38.0,30.044444,30.044444,,1,1,0,23521.533677742835,0.0,23521.533677742835,0.0,1,0,0.0,29068.0,0.0,23521.533677742835,LONG,23521.533677742835,0.0,0.0,0.0,99.0,1.0,1202176291.226306,2.4e-05,0.0,0.27546232274911187,0.05
BMNR,94746.49461232804,0.0,2,0,189492.98922465608,2,52.0,2.56127,2.56127,,2,0,0,0.0,0.0,47916.36851822578,0.0,2,0,0.9773304518327518,150026.0,0.0,94746.49461232804,LONG,47373.24730616402,0.0,0.494268,0.0,99.0,1.0,1012239747.1849823,0.000148,0.0,0.36556002537436083,0.09235098624608593
BRKB,185296.44271693402,230934.32235296007,1,6,647165.0874228542,7,68.0,5.389631,6.773585,5.158971,7,0,4,0.0,230932.57046675833,185296.44271693402,227741.43375318302,1,6,131229.95683698353,224411.0,2117439.5,-45637.879636026046,SHORT,185296.44271693402,38489.053725493344,0.0,0.013826,0.8023772336176469,1.0,,0.0,0.0,0.47689482654394605,0.5296540562774207
BRZE,0.0,0.026666849237817133,0,1,0.05333369847563427,1,57.0,0.857633,,0.857633,1,0,1,0.0,0.026666849237817133,0.0,0.026666849237817133,0,1,0.0,0.0,55529.5,-0.026666849237817133,SHORT,0.0,0.026666849237817133,0.0,0.0,0.0,1.0,45880810.985012054,0.0,0.00121,0.05,0.22903760718490396
BYD,109850.78786709339,0.0,2,0,219701.57573418677,2,52.0,205.444444,205.444444,,2,2,0,109850.78786709339,0.0,67973.92586144611,0.0,2,0,0.6160724347598593,125973.5,0.0,109850.78786709339,LONG,54925.39393354669,0.0,0.381216,0.0,99.0,1.0,89218323.15826416,0.001412,0.0,0.5387136845819575,0.07669647217292724
CAR,0.0,0.04729811869122666,0,1,0.04729811869122666,1,91.0,87.5,,87.5,1,0,0,0.0,0.0,0.0,0.04729811869122666,0,1,0.0,0.0,108493.0,-0.04729811869122666,SHORT,0.0,0.04729811869122666,0.0,0.0,0.0,0.7,76949797.52441406,0.0,0.00141,0.02857142857142857,0.3346186862043954
CCJ,0.0,260484.28703668405,0,2,260484.28703668405,2,45.0,52.590906,,52.590906,2,0,1,0.0,78837.70020647543,0.0,181646.5868302086,0,2,0.43401696438242343,0.0,463318.0,-260484.28703668405,SHORT,0.0,130242.14351834203,0.0,0.302658,0.0,1.0,412901687.85640717,0.0,0.001122,0.06880740178990502,0.5313861732372953
CCL,13568.76576427399,2442.4136086642566,2,1,18453.592981602502,3,87.0,0.676877,0.915472,0.199688,3,0,0,0.0,0.0,9005.138411423792,2442.4136086642566,2,1,1.0492292442937394,365448.0,65981.5,11126.352155609733,LONG,6784.382882136995,2442.4136086642566,0.336333,0.0,5.55547419001431,1.0,748330677.1834373,0.000488,8.8e-05,0.24626194979283336,0.09546660058606204
CHRD,62395.88498169508,0.0,1,0,62395.88498169508,1,52.0,62.5,62.5,,1,1,0,62395.88498169508,0.0,62395.88498169508,0.0,1,0,0.0,77926.0,0.0,62395.88498169508,LONG,62395.88498169508,0.0,0.0,0.0,99.0,1.0,190696913.75,0.000409,0.0,0.38724062845060503,0.05
CHWY,4713.260414674985,0.0,1,0,4713.260414674985,1,87.0,0.265604,0.265604,,1,0,0,0.0,0.0,4713.260414674985,0.0,1,0,0.0,148000.0,0.0,4713.260414674985,LONG,4713.260414674985,0.0,0.0,0.0,99.0,1.0,190695663.73348236,0.000776,0.0,0.16401631454036875,0.05
CMG,0.0,1818.069002859318,0,4,1818.069002859318,4,62.25,28.251065,,28.251065,4,0,2,0.0,2.3087794351476116,0.0,1815.752134967147,0,4,4430.977404666115,0.0,529781.0,-1818.069002859318,SHORT,0.0,454.5172507148295,0.0,0.001274,0.0,1.0,566142562.3580933,0.0,0.000936,0.18,0.5219657578365168
CNC,22385.97224904117,190651.95950913057,1,3,235423.9040072129,4,86.0,2.672472,4.516854,2.057678,4,1,1,22385.97224904117,57507.729852272314,22385.97224904117,93124.78687254831,1,3,0.7681870601073114,30720.0,273920.0,-168265.9872600894,SHORT,22385.97224904117,63550.65316971019,0.0,0.511546,0.11741800245157762,1.0,222106812.14647293,0.000138,0.001233,0.3201661436329743,0.4951136753599293
CNR,0.11138201231575011,10824.402568897216,1,1,21648.91651980675,2,89.0,1.839432,0.75188,2.926984,2,0,0,0.0,0.0,0.11138201231575011,10824.402568897216,1,1,194365.36194393353,200985.0,221740.0,-10824.2911868849,SHORT,0.11138201231575011,10824.402568897216,0.0,0.0,1.0289899290681836e-05,1.0,124275121.8383789,0.001617,0.001784,0.3610768287007037,0.530151699629346
CORZ,329792.664725106,1248.337635213638,1,1,332289.3399955332,2,42.0,0.650861,1.254691,0.047031,2,0,1,0.0,1248.337635213638,329792.664725106,1248.337635213638,1,1,132.09273493891976,473936.0,42935.0,328544.32708989235,LONG,329792.664725106,1248.337635213638,0.0,0.0,99.0,1.0,213217389.71886635,0.002223,0.000201,0.564579147501481,0.22405553293100514
CRCL,21123.024725869393,64805.98449879725,1,1,107052.03395053603,2,86.0,0.313748,0.063511,0.563986,2,1,0,21123.024725869393,0.0,21123.024725869393,64805.98449879725,1,1,0.6518850038073697,28170.0,93600.0,-43682.959772927854,SHORT,21123.024725869393,64805.98449879725,0.0,0.0,0.32594250190368484,1.0,2973759199.2677307,9e-06,3.1e-05,0.14933725047761087,0.18626186454159036
CRDO,0.06518410974414382,0.022536247416279822,1,3,0.1549978365204076,4,60.75,1.077264,0.25358,1.351825,4,0,0,0.0,0.0,0.06518410974414382,0.01661792857267987,1,3,18.346463271144184,107250.0,560018.0,0.042647862327863995,LONG,0.06518410974414382,0.007512082472093274,0.0,0.262613,2.8924118794088085,1.0,878467827.2460938,0.000122,0.000637,0.18805575614140546,0.37007060435364725
CRM,332942.2213146953,239506.65430961506,6,12,779914.313917715,18,62.666667,0.603878,0.418977,0.696329,18,3,5,256524.16818287998,39408.09149790525,179427.8674742565,77434.51306521575,6,12,14.264971621567186,579854.0,1616605.0,93435.56700508026,LONG,55490.37021911589,19958.88785913459,0.461084,0.676692,1.3901167893410353,1.0,2884688075.150757,0.000201,0.00056,0.43937764992166906,0.563917019391735
