ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score
AAOI,5664.035471178928,0.0,1,0,5664.035471178928,1,53.0,1.506494,1.506494,,1,0,0,0.0,0.0,5664.035471178928,0.0,1,0,0.0,77500.0,0.0,5664.035471178928,LONG,5664.035471178928,0.0,0.0,0.0,99.0,1.0,1260824068.1266785,6.1e-05,0.0,0.11545954761993045,0.05
AAPL,486488.28953075275,183906.96107242862,17,10,1141614.5287200452,27,71.703704,1.289774,1.954044,0.160513,27,2,0,101130.28125686618,0.0,220356.69506525097,74898.90356171715,17,10,7.647832997877381,3148424.5,1290481.0,302581.32845832413,LONG,28616.95820769134,18390.69610724286,0.547046,0.592735,2.645295679368861,1.0,10475394933.058548,0.000301,0.000123,0.5688083568040421,0.3965543777700989
ABVX,0.0,68110.70706464586,0,3,68110.73908050235,3,118.333333,0.335052,,0.335052,3,0,0,0.0,0.0,0.0,68110.67504878937,0,3,2099804.941451428,0.0,136895.0,-68110.70706464586,SHORT,0.0,22703.56902154862,0.0,0.0,0.0,0.7,115139527.57339478,0.0,0.001189,0.15857142857142859,0.39059335181027394
ACLS,45007.5551472341,0.0,1,0,45007.5551472341,1,52.0,,,,1,1,0,45007.5551472341,0.0,45007.5551472341,0.0,1,0,0.0,64162.0,0.0,45007.5551472341,LONG,45007.5551472341,0.0,0.0,0.0,99.0,1.0,62628822.698783875,0.001024,0.0,0.28510848261378696,0.05
ADBE,87752.28924247349,474598.8738196526,8,11,650101.6018323886,19,88.789474,0.266273,0.248709,0.279046,19,1,1,30677.93488622776,101637.02259499779,53876.13105384084,146035.6575659818,8,11,30815.877967313118,732993.5,1967511.0,-386846.5845771791,SHORT,10969.036155309186,43145.35216542296,0.386043,0.692297,0.1848978033517613,1.0,1653247112.3252869,0.000443,0.00119,0.4153071928958414,0.5863302042399338
ALGN,2581.3356608827885,75427.0837335828,1,1,78008.41939446559,2,42.0,40.333333,40.333333,,2,1,1,2581.3356608827885,75427.0837335828,2581.3356608827885,75427.0837335828,1,1,29.22017654526477,65319.0,79600.0,-72845.74807270001,SHORT,2581.3356608827885,75427.0837335828,0.0,0.0,0.034222928066533306,1.0,266448378.69918823,0.000245,0.000299,0.38458715518817194,0.3561580970535924
APD,0.0,1.7274286138807278,0,2,3.4548572277614555,2,90.0,1.459079,,1.459079,2,0,0,0.0,0.0,0.0,1.0878291710631907,0,2,0.5879594515675876,0.0,178500.0,-1.7274286138807278,SHORT,0.0,0.8637143069403639,0.0,0.370261,0.0,1.0,435814492.6274109,0.0,0.00041,0.07547824290126212,0.23791957257017365
APP,64047.38167398875,2.562125908520035,4,3,64050.04036186761,7,80.571429,7.935991,2.082784,15.740268,7,1,0,0.03254362914340183,0.0,64047.311962674845,1.5725417329385862,4,3,515061.063908355,180061.5,264758.0,64044.81954808023,LONG,16011.845418497187,0.8540419695066784,1e-06,0.386236,99.0,1.0,2406309335.2523804,7.5e-05,0.00011,0.3747909581012162,0.3808783045801207
ARKK,50144.09707025462,77306.29555276423,2,3,204757.5240744275,5,76.6,0.404463,0.416817,0.396227,5,1,0,50143.261171610226,0.0,50143.261171610226,51250.49670931582,2,3,67025.75210333065,96400.0,123194.0,-27162.198482509615,SHORT,25072.04853512731,25768.765184254746,1.7e-05,0.337046,0.6486418306776779,1.0,833518837.879715,0.000116,0.000148,0.277332261661952,0.3068761104416867
ASML,181728.88651905462,60994.085606179615,2,3,303717.05727582506,5,76.0,0.519627,0.958243,0.227217,5,1,1,181728.75947938274,0.008607426982161893,181728.75947938274,60994.076543163865,2,3,17187856.816950575,425570.0,426010.0,120734.80091287501,LONG,90864.44325952731,20331.361868726537,1e-06,0.0,2.97945095353053,1.0,2242437729.4055176,0.00019,0.00019,0.3799273646089949,0.30488400753797257
