ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score
AA,0.9996352499128563,0.0,5,0,1.9992704998257127,5,102.0,13.485066,13.485066,,5,1,0,0.45747456945721743,0.0,0.45747456945721743,0.0,5,0,7.896188223008363,824919.5,0.0,0.9996352499128563,LONG,0.19992704998257127,0.0,0.542359,0.0,99.0,0.7,403766046.93395233,0.002043,0.0,0.589073776407876,0.15857142857142859
AAL,0.0,26585.38717285846,0,1,26585.38717285846,1,31.0,8.519512,,8.519512,1,0,0,0.0,0.0,0.0,26585.38717285846,0,1,0.0,0.0,117432.0,-26585.38717285846,SHORT,0.0,26585.38717285846,0.0,0.0,0.0,1.0,965150008.7711798,0.0,0.000122,0.05,0.275997109366508
AAOI,1311.571449955476,0.0,1,0,1311.571449955476,1,53.0,1.506494,1.506494,,1,0,0,0.0,0.0,1311.571449955476,0.0,1,0,0.0,77500.0,0.0,1311.571449955476,LONG,1311.571449955476,0.0,0.0,0.0,99.0,1.0,1570188443.4002712,4.9e-05,0.0,0.11038964,0.05
ABVX,0.0,15771.804268675682,0,3,15771.811682309219,3,118.333333,0.335052,,0.335052,3,0,0,0.0,0.0,0.0,15771.796855042146,0,3,2099804.9414514317,0.0,136895.0,-15771.804268675682,SHORT,0.0,5257.268089558561,0.0,0.0,0.0,0.7,111295654.61673659,0.0,0.00123,0.15857142857142859,0.3335272271484355
ACLS,10422.008241965,0.0,1,0,10422.008241965,1,52.0,,,,1,1,0,10422.008241965,0.0,10422.008241965,0.0,1,0,0.0,64162.0,0.0,10422.008241965,LONG,10422.008241965,0.0,0.0,0.0,99.0,1.0,71739396.41861343,0.000894,0.0,0.21613455386272395,0.05
ADBE,50622.73682139243,109898.41028278707,9,10,211143.45542781038,19,86.789474,0.271859,0.236731,0.303474,19,1,1,7103.822662324279,23535.201672445124,30302.702135114683,33816.20756325338,9,10,141.44577011354204,846270.5,1826240.0,-59275.67346139464,SHORT,5624.74853571027,10989.841028278706,0.401401,0.692296,0.460632111885255,1.0,1600071749.1509583,0.000529,0.001141,0.4139298663111024,0.5277301924301572
ADMA,0.0018538766993806746,0.0,1,0,0.0018538766993806746,1,30.0,0.871142,0.871142,,1,0,0,0.0,0.0,0.0018538766993806746,0.0,1,0,0.0,119000.0,0.0,0.0018538766993806746,LONG,0.0018538766993806746,0.0,0.0,0.0,99.0,1.0,61229952.679689795,0.001943,0.0,0.2516516590328802,0.05
AEIS,0.0,0.0006472877694082433,0,1,0.0006472877694082433,1,30.0,1.525,,1.525,1,0,0,0.0,0.0,0.0,0.0006472877694082433,0,1,0.0,0.0,54730.0,-0.0006472877694082433,SHORT,0.0,0.0006472877694082433,0.0,0.0,0.0,1.0,243255351.2538757,0.0,0.000225,0.05,0.14897730925998848
ALGN,597.7374564112902,17465.994004055417,1,1,18063.731460466708,2,42.0,40.333333,40.333333,,2,1,1,597.7374564112902,17465.994004055417,597.7374564112902,17465.994004055417,1,1,29.220176545264792,65319.0,79600.0,-16868.256547644127,SHORT,597.7374564112902,17465.994004055417,0.0,0.0,0.034222928066533286,1.0,261673975.38563693,0.00025,0.000304,0.38569785031155507,0.2976320734696952
AMD,119028.73122338981,80224.36499390195,6,3,316920.6566292787,9,60.444444,0.087219,0.091051,0.079554,9,0,0,0.0,0.0,62439.45513489762,42762.90735054314,6,3,3.6023554052729088,519690.0,299505.0,38804.36622948786,LONG,19838.12187056497,26741.454997967317,0.475425,0.466959,1.4836980165868245,1.0,6679755984.75022,7.8e-05,4.5e-05,0.32951970564669475,0.30105739087420663
APD,0.0,0.4000056255527917,0,2,0.8000112511055834,2,90.0,1.459079,,1.459079,2,0,0,0.0,0.0,0.0,0.251899143367872,0,2,0.5879594515675897,0.0,178500.0,-0.4000056255527917,SHORT,0.0,0.20000281277639584,0.0,0.370261,0.0,1.0,443594511.6875,0.0,0.000402,0.07547824290126222,0.23669912059723427
APP,14830.895335215948,0.5932892210695626,4,3,14831.510984452963,7,80.571429,7.935991,2.082784,15.740268,7,1,0,0.007535845260789057,0.0,14830.87919277307,0.36413981714639027,4,3,515061.06390835426,180061.5,264758.0,14830.302045994878,LONG,3707.723833803987,0.1977630736898542,1e-06,0.386236,99.0,1.0,2260334189.7147202,8e-05,0.000117,0.32746704,0.38340941590433053
ARKK,25346.493266524623,17900.98661461531,2,2,74883.72072696779,4,72.25,0.42934,0.349239,0.50944,4,1,0,11611.23903531207,0.0,13735.254231212552,11867.631942281012,2,2,2.1625932925118123,100450.0,86320.0,7445.5066519093125,LONG,12673.246633262312,8950.493307307655,0.4581,0.33704,1.4159271671557145,1.0,822694158.75,0.000122,0.000105,0.24099572260928698,0.20012400404260933
ARM,78180.08778931265,0.6183658193445264,5,1,95039.79638440494,6,81.166667,0.083306,0.083214,0.083767,6,1,1,7278.251608778811,0.6183658193445264,30717.9227065752,0.6183658193445264,5,1,21.342644734194682,590136.5,275900.0,78179.4694234933,LONG,15636.01755786253,0.6183658193445264,0.607088,0.0,99.0,1.0,647403185.9464226,0.000912,0.000426,0.45356851064372294,0.26714339702691436
ASTS,7456.10403116008,28605.19063820303,1,3,70215.52088758403,4,69.5,0.315271,0.047221,0.404621,4,0,0,0.0,0.0,7456.10403116008,25838.80914655209,1,3,18.36608841830894,27512.5,417607.5,-21149.086607042947,SHORT,7456.10403116008,9535.063546067677,0.0,0.096709,0.26065563154129956,1.0,1119495238.3631513,2.5e-05,0.000373,0.19624681846491454,0.29935869872432314
AXON,0.0017728629524209217,0.0,2,0,0.0035457259048418434,2,30.0,1.174386,1.174386,,2,0,0,0.0,0.0,0.0011674415900651241,0.0,2,0,0.0,119563.0,0.0,0.0017728629524209217,LONG,0.0008864314762104608,0.0,0.341494,0.0,99.0,1.0,500136154.615477,0.000239,0.0,0.16177893996288123,0.05
