ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score,bullish_score_raw,checks_passed,checks_failed
GOOGL,9031323.496483235,487309.4845783648,27,2,10045608.920079775,29,84.758621,1.662091,1.470899,4.243188,29,5,1,2033939.271924287,442773.4640317894,897186.3604009702,442773.4640317894,27,2,0.8625340862883084,13255642.5,694099.5,8544014.01190487,LONG,334493.4628327124,243654.7422891824,0.900658,0.091392,18.533034513574908,1.0,8870719830.0,0.001494,7.8e-05,6.883566114493203,0.41320981040582666,0.6883566114493204,none,trend_aligned
OKTA,350597.1442708872,251428.17283704373,5,10,853452.811858796,15,54.866667,2.080829,2.54987,1.846308,15,0,1,0.0,2.6833136463039877,173142.64109702283,93987.37982575262,5,10,60261.463121258035,751314.0,1029445.0,99168.97143384346,LONG,70119.42885417744,25142.817283704375,0.506149,0.626186,1.3944226707566185,1.0,317847887.4949646,0.002364,0.003239,6.865613050111574,0.713839819375205,0.6865613050111574,none,none
MDB,16.954904073589123,0.004418317689862222,10,1,32.76157181097604,11,35.636364,4.581864,4.988722,0.513274,11,1,0,0.20108950552284888,0.0,15.79783110200719,0.004418317689862222,10,1,63.20448523061825,1792950.0,68720.0,16.950485755899262,LONG,1.6954904073589123,0.004418317689862222,0.068244,0.0,99.0,1.0,711458610.9764099,0.00252,9.7e-05,6.610850299902305,0.18079644,0.6610850299902304,none,trend_aligned
RBLX,51473.649117354646,18.00076827118177,4,8,51509.395201698186,12,57.666667,5.751873,15.414206,0.920707,12,1,0,0.5548109385537606,0.0,51472.29727111522,3.369212923687316,4,8,7355.094272652947,1670417.0,2085593.0,51455.648349083465,LONG,12868.412279338661,2.250096033897721,2.6e-05,0.812829,99.0,1.0,524119994.77573395,0.003187,0.003979,6.37029342324928,0.5813319390203093,0.637029342324928,none,none
META,1969961.5852038153,110320.85743145466,6,3,2117246.847864576,9,55.777778,3.701951,5.347616,0.41062,9,1,0,21.394086011644248,0.0,1492116.76675852,73377.84628816003,6,3,9.775354500342214,2768039.0,432381.0,1859640.7277723607,LONG,328326.9308673025,36773.61914381822,0.242566,0.334869,17.856655858823487,1.0,7430444131.668091,0.000373,5.8e-05,6.357951116224206,0.30457642102546006,0.6357951116224206,none,trend_aligned
BA,31844.03323511117,38698.320218140245,8,5,140947.78136265112,13,64.384615,2.369682,3.510413,0.544513,13,3,2,20.0650731277931,19176.936081134514,31766.425504346917,19442.935255785247,8,5,3929.4461068225696,2584181.0,529489.0,-6854.2869830290765,SHORT,3980.504154388896,7739.664043628049,0.002437,0.497577,0.8228789532881053,1.0,1441062626.3378906,0.001793,0.000367,6.343300865506244,0.3726266332545857,0.6343300865506244,none,trend_aligned
SILJ,69321.10928858285,10.701849764612028,4,2,69342.877938694,6,53.333333,2.293893,3.399952,0.081774,6,0,0,0.0,0.0,69281.4802004054,6.7824971259711475,4,2,3553.833860492756,423989.0,79390.0,69310.40743881825,LONG,17330.277322145714,5.350924882306014,0.000572,0.366231,99.0,1.0,216998166.54522896,0.001954,0.000366,6.0033903325902385,0.2776440791245698,0.6003390332590238,none,trend_aligned
WEN,280392.2691545704,0.0,1,0,560784.5383091408,1,53.0,100.671141,100.671141,,1,0,0,0.0,0.0,280392.2691545704,0.0,1,0,0.0,468750.0,0.0,280392.2691545704,LONG,280392.2691545704,0.0,0.0,0.0,99.0,1.0,60513612.152347565,0.007746,0.0,6.000000000000001,0.05,0.6000000000000001,none,trend_aligned
PRAX,244971.07785453604,0.0,2,0,244971.07785453604,2,87.0,40.0,40.0,,2,2,0,244971.07785453604,0.0,130274.08474326956,0.0,2,0,0.0,316100.0,0.0,244971.07785453604,LONG,122485.53892726802,0.0,0.468206,0.0,99.0,1.0,119383661.02294922,0.002648,0.0,5.969619107842662,0.05,0.5969619107842662,none,trend_aligned
NVDL,250073.00541658662,20.8897445824172,2,1,250114.78490575147,3,36.666667,151.190476,300.0,2.380952,3,1,0,250072.2476315444,0.0,250072.2476315444,20.8897445824172,2,1,330059.33501171705,496000.0,118125.0,250052.1156720042,LONG,125036.50270829331,20.8897445824172,3e-06,0.0,99.0,1.0,770502927.1591187,0.000644,0.000153,5.881416062645119,0.3110028023864675,0.588141606264512,none,trend_aligned
UUUU,29245.508693731776,12.440366440096462,2,3,29270.125046436584,5,64.6,3.203387,7.204763,0.535803,5,1,0,3.1796667057900465,0.0,29242.329027025986,12.175986264711662,2,3,110711.25368481025,372892.0,367336.0,29233.06832729168,LONG,14622.754346865888,4.146788813365487,0.000109,0.021252,99.0,1.0,176603792.5,0.002111,0.00208,5.849504349188858,0.39320817441727346,0.5849504349188858,none,none
OXY,180098.65108037836,50622.01178040363,27,2,230720.662860782,29,82.758621,0.394063,0.396722,0.358177,29,0,0,0.0,0.0,110922.93679111807,50583.582687883296,27,2,442.36819043559234,7015619.0,229864.0,129476.63929997473,LONG,6670.320410384384,25311.005890201814,0.384099,0.000759,3.5577142185031976,1.0,1230959280.4867172,0.005699,0.000187,5.82011594106492,0.28715623569826104,0.582011594106492,none,not_extended
