ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score,bullish_score_raw,checks_passed,checks_failed
DELL,918546.59104293,200701.37105573408,21,4,1140621.9928297435,25,74.04,8.948751,9.090138,8.206469,25,7,0,321910.7788820717,0.0,209439.75258768338,94813.07691750022,21,4,4.770150082278556,4062359.5,280416.5,717845.2199871959,LONG,43740.31385918715,50175.34276393352,0.771988,0.527591,4.576683189612356,1.0,1929720167.145996,0.002105,0.000145,8.589608162359177,0.5099770562020444,0.8589608162359177,none,not_extended
INTU,2433318.296987151,92747.84901555884,17,3,2598749.385568104,20,57.05,6.259113,7.305148,0.331584,20,4,1,781493.3885628579,43420.44947217248,471654.7345826331,49327.39920693901,17,3,1.9368141524546032,4411826.0,199537.5,2340570.4479715917,LONG,143136.37041100886,30915.949671852944,0.806168,0.468156,26.235846144301973,1.0,1968298392.8103638,0.002241,0.000101,8.302190005146615,0.2738550356951739,0.8302190005146616,none,trend_aligned
SATS,4216388.295620222,485605.80055086967,4,2,5187599.896721961,6,62.333333,2.519782,3.519953,0.519439,6,0,0,0.0,0.0,2073726.8803382213,275509.44577769324,4,2,0.8088944444480269,5304790.0,635000.0,3730782.495069352,LONG,1054097.0739050554,242802.90027543483,0.508175,0.432648,8.682738737546307,1.0,796245715.2923584,0.006662,0.000797,7.04207449735605,0.3891573122168397,0.704207449735605,"confirmation_volume, momentum_aligned, not_extended, room_to_target, structural_breakout, trend_aligned",none
RBLX,111711.71428943814,0.09425508820872193,6,6,222863.45415615555,12,67.0,5.630502,10.322581,0.938423,12,1,0,0.002947338095287624,0.0,111151.55135654101,0.017898366652619194,6,6,2179794.1624799552,1836574.5,1599387.0,111711.62003434994,LONG,18618.61904823969,0.01570918136812032,0.005014,0.810107,99.0,1.0,481280800.0,0.003816,0.003323,6.922320606790437,0.54219381520039,0.6922320606790436,none,none
PDD,710867.6601589812,271162.20528955513,7,11,1255049.4008163747,18,82.111111,0.957647,1.005562,0.927156,18,2,5,90010.34029754804,57022.66168190958,454039.383004539,214139.1240422151,7,11,5162.011262343699,2439319.0,1032183.5,439705.4548694261,LONG,101552.52287985446,24651.10957177774,0.361288,0.210291,2.6215587802875975,1.0,637858647.2860718,0.003824,0.001618,6.862028072333077,0.62688591626977,0.6862028072333077,"confirmation_volume, flag_breakout, momentum_aligned, not_extended","room_to_target, trend_aligned"
PL,461606.1799784939,1.5213812778461695,6,2,529133.2006024496,8,59.125,65.594778,69.433734,46.4,8,0,0,0.0,0.0,393826.7813219252,0.8022215347136296,6,2,668.3256356858157,699996.5,1854073.0,461604.65859721607,LONG,76934.36332974899,0.7606906389230847,0.146834,0.472702,99.0,1.0,485343043.0866718,0.001442,0.00382,6.688284841247659,0.5996419214096944,0.6688284841247659,none,none
TSM,3781749.875977304,519221.0392034786,11,5,4813035.320132961,16,75.25,1.126278,1.405553,0.511872,16,1,0,119957.77744908402,0.0,3292428.3852785653,324676.65956833615,11,5,214.1773250137512,5755091.5,1162949.0,3262528.8367738253,LONG,343795.44327066396,103844.20784069572,0.12939,0.374685,7.283506619413521,1.0,4793086363.75,0.001201,0.000243,6.634799362043745,0.4186517433164232,0.6634799362043745,"confirmation_volume, momentum_aligned, not_extended, support_ema_confluence","room_to_target, trend_aligned"
DDOG,305316.5143485218,924.1206224215307,4,2,317025.9767238401,6,62.333333,2.38971,2.991797,1.185534,6,1,0,88262.46526616852,0.0,131179.5490646776,512.5284187173618,4,2,13.69707608656407,553740.0,237974.0,304392.3937261003,LONG,76329.12858713046,462.06031121076535,0.570349,0.445388,99.0,1.0,592086640.5258179,0.000935,0.000402,6.533247320653324,0.33017439198168635,0.6533247320653324,none,trend_aligned
HPE,193336.66717729706,0.0,5,0,193336.66717729706,5,65.2,2.763154,2.763154,,5,0,0,0.0,0.0,83731.11300680315,0.0,5,0,8.979675014739176,681847.0,0.0,193336.66717729706,LONG,38667.33343545941,0.0,0.566916,0.0,99.0,1.0,463536429.6014595,0.001471,0.0,6.447532932807371,0.18,0.644753293280737,none,not_extended
AG,562499.9334470045,0.0,3,0,562499.9334470045,3,44.0,22.874152,22.874152,,3,2,0,309123.6057386678,0.0,253376.3277083368,0.0,3,0,1.2200177046314367,625073.0,0.0,562499.9334470045,LONG,187499.9778156682,0.0,0.549553,0.0,99.0,1.0,447269429.48854446,0.001398,0.0,6.3945194599699295,0.10286743386736226,0.639451945996993,none,trend_aligned
