ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score,bullish_score_raw,checks_passed,checks_failed
DELL,1828932.2238838586,11644.625465120507,19,4,1843153.4495707946,23,65.608696,9.528835,9.811602,8.185694,23,6,0,14247.580279728836,0.0,842138.6748099366,4439.613133433327,19,4,68.49179539911174,5469461.0,285431.0,1817287.5984187382,LONG,96259.5907307294,2911.156366280127,0.539546,0.618741,99.0,1.0,,0.0,0.0,6.766593882909962,0.40705292857142855,0.6766593882909963,none,none
OXY,951830.3921343887,207756.46427297566,19,8,1328030.2202472454,27,72.185185,7.339048,5.648963,11.353,27,3,1,575111.5670726862,24187.647253218245,490258.6186383524,82836.87079970112,19,8,644.0541806245654,3268266.0,582601.0,744073.927861413,LONG,50096.336428125716,25969.558034121957,0.484931,0.601279,4.581471847170822,1.0,,0.0,0.0,6.0870042757846825,0.5386273143996066,0.6087004275784682,none,none
GDX,887612.749531002,462485.08674459584,7,4,1828850.8453555903,11,85.818182,4.282005,6.488787,0.420135,11,2,0,216715.07473938836,0.0,291204.10470369086,220097.77271240653,7,4,4.7467974658205785,1580850.0,715527.5,425127.6627864062,LONG,126801.82136157171,115621.27168614896,0.671924,0.524098,1.9192245868485267,1.0,,0.0,0.0,6.073211618288372,0.3780086003533428,0.6073211618288372,none,none
IBIT,1136768.06135451,54936.899576119315,14,5,1421993.3095920654,19,53.736842,0.387815,0.465185,0.171179,19,8,1,943160.1750077367,5701.665702830779,595840.068227446,35672.95477581169,14,5,3.6545503192948647,1586769.5,429316.0,1081831.1617783906,LONG,81197.71866817928,10987.379915223863,0.475847,0.350656,20.692250020033075,1.0,,0.0,0.0,5.401899386227825,0.29574876408293094,0.5401899386227825,none,none
HII,476163.73610042786,690063.7786285867,6,8,1856291.2933576012,14,84.0,2.732432,2.655894,2.789836,14,0,5,0.0,593134.7207336396,103696.84293984297,477808.3981823197,6,8,3.4055713548497293,692050.0,994057.0,-213900.0425281588,SHORT,79360.62268340464,86257.97232857333,0.782224,0.307588,0.6900285898888103,1.0,,0.0,0.0,5.371637183962532,0.6038533128841496,0.5371637183962532,none,none
ONON,323852.0350546864,29589.063227787647,5,1,417568.6635986634,6,60.833333,596.051354,714.603357,3.291339,6,1,1,31401.04459841666,29589.063227787647,195295.04119322932,29589.063227787647,5,1,2.9241423942509748,1245332.0,42258.5,294262.97182689875,LONG,64770.407010937284,29589.063227787647,0.396962,0.0,10.944991146274306,1.0,,0.0,0.0,5.1790976603096865,0.4115069323064584,0.5179097660309686,none,none
XOP,219738.93622900054,0.0,5,0,438743.7463270401,5,85.4,10.533067,10.533067,,5,3,0,219004.81009803954,0.0,216998.34665024307,0.0,5,0,234.8991743745894,782187.5,0.0,219738.93622900054,LONG,43947.78724580011,0.0,0.012472,0.0,99.0,1.0,,0.0,0.0,5.092139126139381,0.18,0.5092139126139381,none,none
VRT,372245.46369941725,280.68501049319434,7,3,710273.9504740038,10,54.5,259.809068,369.001191,5.027447,10,0,0,0.0,0.0,337349.4054660396,183.1955488985521,7,3,1872.17597581468,1401953.5,752360.0,371964.77868892404,LONG,53177.92338563104,93.56167016439811,0.093745,0.347327,99.0,1.0,,0.0,0.0,5.061328191005455,0.37433288095238093,0.5061328191005454,none,none
IREN,139481.79589078084,864985.2093577328,2,4,1097732.9851221074,6,40.666667,33.426859,18.72327,40.778653,6,2,0,139481.79589078084,0.0,77453.4207769983,600395.6667789096,2,4,3.603678664648903,179350.0,988068.0,-725503.4134669519,SHORT,69740.89794539042,216246.3023394332,0.444706,0.305889,0.16125338836065023,1.0,,0.0,0.0,5.001138556398431,0.5347063571428571,0.5001138556398431,none,none
LRCX,277508.94371867826,4123.378474724712,3,5,562629.5802693038,8,64.375,17.71725,46.33223,0.548263,8,0,2,0.0,1815.3025799797153,275932.18399604835,1730.6308516356683,3,5,415.9347629860251,521145.5,767142.5,273385.56524395355,LONG,92502.98123955942,824.6756949449424,0.005682,0.580288,67.30135140873905,1.0,,0.0,0.0,4.7531115139028515,0.29553539904761905,0.4753111513902852,none,none
CRWD,1599197.0688872042,0.0,8,0,1601540.2927584227,8,51.375,0.503807,0.503807,,8,2,0,577282.7076744152,0.0,839940.8666105027,0.0,8,0,334.6773485151874,2326050.0,0.0,1599197.0688872042,LONG,199899.63361090052,0.0,0.474773,0.0,99.0,1.0,,0.0,0.0,4.753108413653917,0.18,0.47531084136539165,none,none
QBTS,125246.22687425194,357.5147569028676,3,2,125603.7416311548,5,51.2,3.649535,3.367118,4.073161,5,0,0,0.0,0.0,64416.779905150164,226.66668209166454,3,2,250.03930768518111,186992.0,156718.0,124888.71211734907,LONG,41748.742291417315,178.7573784514338,0.485679,0.365993,99.0,1.0,,0.0,0.0,4.705083452136952,0.3623328333333333,0.4705083452136952,none,none
FIG,170905.1398829583,0.0,5,0,170905.1398829583,5,46.6,181.983051,181.983051,,5,0,0,0.0,0.0,84383.21292523664,0.0,5,0,2.418492836044149,452753.0,0.0,170905.1398829583,LONG,34181.02797659166,0.0,0.506257,0.0,99.0,1.0,,0.0,0.0,4.653135181104431,0.15480135622857982,0.4653135181104431,none,none
AAPL,2104694.361982091,923216.8090354451,17,5,3548595.16208164,22,62.681818,0.532016,0.641886,0.15846,22,3,0,287601.43400307756,0.0,414511.2673416315,649993.0757274659,17,5,1.374456624359977,3324250.0,1187205.0,1181477.5529466458,LONG,123805.55070482887,184643.361807089,0.803054,0.295948,2.279740079885488,1.0,,0.0,0.0,4.56069973945132,0.32364065601017616,0.456069973945132,none,none
GEV,137791.25732123593,475838.5222996391,9,13,786816.5236431718,22,74.590909,1.573139,1.594438,1.558394,22,2,3,14190.387439542279,1800.7289001965173,62841.419639460124,165132.21376429813,9,13,8.826772285384484,1302407.5,2294593.0,-338047.2649784032,SHORT,15310.139702359547,36602.963253818394,0.543938,0.652966,0.2895756666680041,1.0,,0.0,0.0,4.545445035624346,0.5214454603217166,0.45454450356243464,none,none
UVIX,624507.3031299257,112.9587761366035,3,1,624964.058660355,4,71.5,1.492105,1.853419,0.408163,4,1,0,230.83797815606914,0.0,616243.2096503676,112.9587761366035,3,1,907.9150069874219,1134518.5,51583.0,624394.3443537891,LONG,208169.1010433086,112.9587761366035,0.013233,0.0,99.0,1.0,,0.0,0.0,4.503718066666666,0.18,0.45037180666666665,none,none
PYPL,117096.68783123109,243072.11837501367,2,4,507523.10560199944,6,61.666667,42.829136,73.241613,27.622897,6,1,2,115101.40483428312,111991.09084915958,115101.40483428312,79738.19628768801,2,4,2.813774995776108,176883.5,353566.0,-125975.43054378258,SHORT,58548.343915615544,60768.02959375342,0.01704,0.671957,0.48173640240619187,1.0,,0.0,0.0,4.478086809058455,0.5293425760628553,0.44780868090584547,none,none
CTRA,43591.59357284595,0.0,2,0,43591.59357284595,2,51.5,134.233264,134.233264,,2,0,0,0.0,0.0,42835.3461285057,0.0,2,0,56.64197141965228,3063080.0,0.0,43591.59357284595,LONG,21795.796786422976,0.0,0.017348,0.0,99.0,1.0,,0.0,0.0,4.031971604170713,0.18,0.40319716041707127,none,none
DAL,6802.826419062344,29396.78815681353,4,6,50373.2351071521,10,51.9,5.846758,12.939274,1.118415,10,0,0,0.0,0.0,3294.8781374033924,20908.18560772159,4,6,4.00636536134431,217438.0,1585593.0,-22593.961737751186,SHORT,1700.706604765586,4899.464692802255,0.51566,0.28876,0.2314139348412319,1.0,,0.0,0.0,3.9969,0.2972544238095238,0.39969,none,none
