ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score,bullish_score_raw,checks_passed,checks_failed
DELL,734495.1977581247,183512.0117531,19,5,965628.8812837632,24,70.625,9.388253,10.127601,6.578731,24,8,0,307287.56842720957,0.0,152642.9509596839,69101.24592606023,19,5,3.774541258088431,3987643.5,324853.5,550983.1860050247,LONG,38657.64198726972,36702.40235062,0.79218,0.623451,4.002436629305368,1.0,1929720167.145996,0.002066,0.000168,8.665025442594109,0.5243690074995528,0.8665025442594109,none,not_extended
PDD,617993.6899494501,402952.2054805959,9,9,1464040.871936694,18,72.333333,1.092107,1.386697,0.797517,18,3,4,104390.0566993598,206665.51023850663,330910.96803464566,156067.92600674473,9,9,7.923722700947755,2557805.0,819041.0,215041.4844688542,LONG,68665.9655499389,44772.46727562176,0.46454,0.612689,1.5336649894058205,1.0,637858647.2860718,0.00401,0.001284,7.432746935264532,0.6295962792838211,0.7432746935264533,none,trend_aligned
KWEB,795118.9959354695,43849.23750552745,13,3,906981.9052107774,16,75.5,1.134819,1.211631,0.801969,16,8,1,637006.3039266601,4748.212681365286,122768.46080214574,37003.075195639234,13,3,2.10624266423396,1607735.0,174916.0,751269.7584299421,LONG,61162.99968734381,14616.412501842484,0.845597,0.15613,18.133017611429164,1.0,760951471.2760925,0.002113,0.00023,7.413431520593344,0.2848366257686767,0.7413431520593343,none,trend_aligned
LUV,1139720.2910618715,0.0,3,0,1139720.2910618715,3,70.666667,212.550995,212.550995,,3,0,0,0.0,0.0,982196.1910826283,0.0,3,0,20040851.789083242,1533163.0,0.0,1139720.2910618715,LONG,379906.7636872905,0.0,0.138213,0.0,99.0,1.0,422379445.06752014,0.00363,0.0,7.35248021775539,0.18,0.7352480217755389,none,trend_aligned
SATS,3072969.4047260396,200795.57152440617,4,1,3474560.5477748523,5,64.6,2.892964,3.519953,0.385006,5,0,0,0.0,0.0,1511364.4214544406,200795.57152440617,4,1,0.9477596645124943,5304790.0,360000.0,2872173.8332016333,LONG,768242.3511815099,200795.57152440617,0.508175,0.0,15.30397000987907,1.0,796245715.2923584,0.006662,0.000452,7.102249426050653,0.3194372510644068,0.7102249426050653,"confirmation_volume, momentum_aligned, not_extended, room_to_target, structural_breakout, trend_aligned",none
WULF,469061.2051117661,15973.209867943617,5,1,501007.6248476533,6,40.5,10.602891,12.701623,0.109231,6,1,0,39067.247558476374,0.0,149390.7048633447,15973.209867943617,5,1,1.2731292484940453,751983.0,27931.0,453087.9952438225,LONG,93812.24102235322,15973.209867943617,0.681511,0.0,29.36549441155955,1.0,489775855.2661896,0.001535,5.7e-05,6.439413490796985,0.15239461798231643,0.6439413490796986,"ema_pullback, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target"
DDOG,222519.42695249213,673.5134906639377,4,2,231053.46535273173,6,62.333333,2.38971,2.991797,1.185534,6,1,0,64327.05821481598,0.0,95605.69675716168,373.53868746080275,4,2,13.697076086564076,553740.0,237974.0,221845.9134618282,LONG,55629.85673812303,336.75674533196883,0.570349,0.445388,99.0,1.0,592086640.5258179,0.000935,0.000402,6.404612149483222,0.33017439198168635,0.6404612149483222,none,trend_aligned
AG,409958.7050458818,0.0,3,0,409958.7050458818,3,44.0,22.874152,22.874152,,3,2,0,225294.09440308405,0.0,184664.61064279775,0.0,3,0,1.2200177046314364,625073.0,0.0,409958.7050458818,LONG,136652.9016819606,0.0,0.549553,0.0,99.0,1.0,447269429.48854446,0.001398,0.0,6.265883113478057,0.10286743386736225,0.6265883113478057,none,trend_aligned
GEV,598799.1081607499,392221.2808273818,11,8,1616330.9848255126,19,79.736842,1.650348,1.433502,1.948512,19,3,3,220995.56774277028,28027.80486470337,306315.35763713846,250695.65472129907,11,8,83.6856290519636,1451937.5,1548775.0,206577.82733336807,LONG,54436.282560068175,49027.66010342273,0.488451,0.360831,1.526686942884886,1.0,2387683166.790161,0.000608,0.000649,6.159209182054268,0.6111293035295762,0.6159209182054268,none,none
XOP,60549.667302863214,0.0,8,0,104594.34484255897,8,74.875,14.767827,14.767827,,8,3,0,42826.1801536463,0.0,18347.052990568423,0.0,8,0,2.4061066189208433,977435.0,0.0,60549.667302863214,LONG,7568.708412857902,0.0,0.696992,0.0,99.0,1.0,1226597222.5829315,0.000797,0.0,6.1044149406222745,0.15426462015323655,0.6104414940622275,none,not_extended
DOW,307564.7879958446,1434890.4612466234,5,6,1842126.022582335,11,65.363636,93.250809,2.468332,168.902873,11,1,0,4164.301714320411,0.0,147241.61109291075,1345008.3764314493,5,6,14.157532367595755,448284.0,1675111.0,-1127325.6732507788,SHORT,61512.95759916892,239148.41020777056,0.521266,0.06264,0.2143472246157622,1.0,614669031.1339188,0.000729,0.002725,6.0583688137708,0.7510668808391253,0.60583688137708,none,none
REAL,1508633.6838405428,0.0,1,0,1508633.6838405428,1,51.0,27.786111,27.786111,,1,0,0,0.0,0.0,1508633.6838405428,0.0,1,0,0.0,1860000.0,0.0,1508633.6838405428,LONG,1508633.6838405428,0.0,0.0,0.0,99.0,1.0,36817948.586997986,0.050519,0.0,6.000000000000001,0.05,0.6000000000000001,none,trend_aligned
ONON,686319.0146277971,0.0,2,0,735152.5987897473,2,51.0,1786.125,1786.125,,2,0,0,0.0,0.0,637485.4304658469,0.0,2,0,0.15320690270917944,902932.0,0.0,686319.0146277971,LONG,343159.50731389853,0.0,0.071153,0.0,99.0,1.0,249768956.06266022,0.003615,0.0,5.955131048626546,0.056638965784064445,0.5955131048626546,none,trend_aligned
CRWV,1056314.0026045218,1579107.1944724633,8,9,4575410.860931724,17,55.0,5.002384,5.602719,4.468753,17,0,7,0.0,1470990.0967655024,420352.6995161379,466436.6232847244,8,9,0.19995238739835444,1682744.0,2525761.5,-522793.1918679415,SHORT,132039.25032556523,175456.3549413848,0.602057,0.70462,0.6689311569867222,1.0,2059336337.8302383,0.000817,0.001226,5.885216323376596,0.7367110245971663,0.5885216323376596,none,none
