ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score,bullish_score_raw,checks_passed,checks_failed
DELL,210803.08050485057,52668.686609895405,19,5,277139.37874663016,24,70.625,9.388253,10.127601,6.578731,24,8,0,88192.7699772824,0.0,43809.14181313483,19832.33593956554,19,5,3.774541258088431,3987643.5,324853.5,158134.39389495517,LONG,11094.898973939504,10533.73732197908,0.79218,0.623451,4.002436629305369,1.0,2030004837.7567177,0.001964,0.00016,8.120213683157425,0.4712720963892862,0.8120213683157426,none,not_extended
KWEB,241970.87933865387,12584.907800851268,12,3,292406.71397989086,15,71.533333,2.125643,2.456562,0.801969,15,8,1,182823.37526319604,1362.7561666558597,35235.04279527475,10620.031639692354,12,3,1.6992983422719123,1270197.0,174916.0,229385.9715378026,LONG,20164.239944887824,4194.969266950423,0.854383,0.15613,19.227068101546717,1.0,795505574.6037459,0.001597,0.00022,7.327895709397866,0.22121086429342868,0.7327895709397866,none,trend_aligned
INTU,508984.49317667144,39050.53205658404,14,3,582888.5826528786,17,63.058824,7.455338,8.854917,0.923968,17,3,2,163467.31818492617,28732.571877438044,98657.43679923621,19650.186107716105,14,3,0.7717641414297515,4256541.0,176192.5,469933.9611200874,LONG,36356.0352269051,13016.844018861346,0.806168,0.496801,13.033996372678233,1.0,1876129309.0363832,0.002269,9.4e-05,7.124234135654012,0.22779421610105594,0.7124234135654012,none,trend_aligned
LUV,327104.3146409323,0.0,3,0,327104.3146409323,3,70.666667,212.550995,212.550995,,3,0,0,0.0,0.0,281894.2633965759,0.0,3,0,20040851.789083213,1533163.0,0.0,327104.3146409323,LONG,109034.77154697744,0.0,0.138213,0.0,99.0,1.0,417230433.110249,0.003675,0.0,7.115045035572791,0.18,0.7115045035572791,none,trend_aligned
SATS,881954.5979206378,57629.137887183235,4,1,997212.8736950043,5,64.6,2.892964,3.519953,0.385006,5,0,0,0.0,0.0,433767.6771481698,57629.137887183235,4,1,0.9477596645124942,5304790.0,360000.0,824325.4600334546,LONG,220488.64948015945,57629.137887183235,0.508175,0.0,15.303970009879068,1.0,912867298.7403259,0.005811,0.000394,7.102249426050653,0.2602695813278393,0.7102249426050653,"confirmation_volume, momentum_aligned, not_extended, room_to_target, structural_breakout, trend_aligned",none
PDD,177366.67846370884,420269.1112056194,9,7,1029426.0378655252,16,76.1875,1.396294,1.386697,1.408632,16,3,5,29960.366784518767,363934.09999837726,94972.78082615453,304620.2660545228,9,7,5.595492549945396,2557805.0,1533547.5,-242902.43274191057,SHORT,19707.408718189872,60038.44445794563,0.46454,0.275178,0.4220312027093779,1.0,743098556.3811477,0.003442,0.002064,6.8103495315493925,0.6744224089124905,0.6810349531549392,none,trend_aligned
ARM,430836.7045937404,262136.65825296048,13,14,1006426.8125906829,27,62.814815,6.652604,2.522925,10.487306,27,0,8,0.0,147258.5508035099,79679.04791399559,34034.62013411409,13,14,0.6724417399654555,1802193.0,1021838.5,168700.04634077993,LONG,33141.28496874926,18724.047018068606,0.81506,0.870165,1.6435576293109881,1.0,957906793.259964,0.001881,0.001067,6.244232440663757,0.6889828760781096,0.6244232440663757,none,not_extended
REAL,432983.9444528204,0.0,1,0,432983.9444528204,1,51.0,27.786111,27.786111,,1,0,0,0.0,0.0,432983.9444528204,0.0,1,0,0.0,1860000.0,0.0,432983.9444528204,LONG,432983.9444528204,0.0,0.0,0.0,99.0,1.0,37403744.04811239,0.049728,0.0,6.000000000000001,0.05,0.6000000000000001,none,trend_aligned
XOP,17377.998426601964,0.0,8,0,30018.998304545632,8,74.875,14.767827,14.767827,,8,3,0,12291.286219705538,0.0,5265.678115258681,0.0,8,0,2.406106618920844,977435.0,0.0,17377.998426601964,LONG,2172.2498033252455,0.0,0.696992,0.0,99.0,1.0,1253438245.9235961,0.00078,0.0,5.921082262369005,0.1542646201532366,0.5921082262369005,none,not_extended
DDOG,63863.97190469654,193.3010849177639,4,2,66313.2753030145,6,62.333333,2.38971,2.991797,1.185534,6,1,0,18462.124834699862,0.0,27439.220095294826,107.20710801761648,4,2,13.697076086564072,553740.0,237974.0,63670.670819778774,LONG,15965.992976174135,96.65054245888194,0.570349,0.445388,99.0,1.0,578889114.006717,0.000957,0.000411,5.913262978690774,0.3315460525814056,0.5913262978690774,none,trend_aligned
