ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score,bullish_score_raw,checks_passed,checks_failed
DELL,1269343.2586272205,31976.968346324895,18,3,1387117.7921370775,21,69.190476,10.088875,11.686727,0.501765,21,5,1,554896.0886892014,10772.78378906152,333552.58415661106,12038.21500789909,18,3,1.3619140354196855,6024152.5,923700.5,1237366.2902808955,LONG,70519.06992373447,10658.989448774964,0.737224,0.623535,39.69554727263899,1.0,1928537461.8530138,0.003124,0.000479,8.092405524490967,0.2985157437396159,0.8092405524490967,none,not_extended
ETSY,129356.66823538004,26487.246108815183,7,1,213887.7022892292,8,58.25,26.455372,30.160531,0.519264,8,3,0,86450.43437568608,0.0,68980.10823212613,26487.246108815183,7,1,9.779833038164,754402.5,100620.0,102869.42212656487,LONG,18479.52403362572,26487.246108815183,0.466745,0.0,4.883734145254498,1.0,142791655.39086074,0.005283,0.000705,7.768483350343654,0.35643855901965793,0.7768483350343655,none,trend_aligned
GFS,189640.29861451758,0.0,5,0,189640.29861451758,5,52.0,128.15,128.15,,5,1,0,30214.77617700033,0.0,89076.7213330563,0.0,5,0,5.549877728719523,947401.0,0.0,189640.29861451758,LONG,37928.05972290352,0.0,0.530286,0.0,99.0,1.0,206995146.7852478,0.004577,0.0,7.5227481884476965,0.18,0.7522748188447697,"momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",confirmation_volume
PDD,279987.8944244657,1.9299176979084227,5,16,285465.0711888162,21,77.952381,1.252397,3.683762,0.492595,21,2,4,265249.09335820394,0.6158595839138027,264892.7496375381,0.35045737119186005,5,16,1033712.575294377,1753379.0,1187126.5,279985.9645067678,LONG,55997.57888489314,0.12061985611927642,0.053914,0.818408,99.0,1.0,629119520.1468399,0.002787,0.001887,7.126430872793657,0.5772377151604338,0.7126430872793657,none,none
XOP,170640.93502825365,0.0,7,0,274546.0307794096,7,73.428571,12.877517,12.877517,,7,2,0,98978.25563299794,0.0,52090.57281618152,0.0,7,0,8.034655439000813,949477.5,0.0,170640.93502825365,LONG,24377.276432607665,0.0,0.694736,0.0,99.0,1.0,1226410989.5972557,0.000774,0.0,6.557364440217288,0.18,0.6557364440217288,none,not_extended
MDB,0.26532387362981436,0.0,9,0,0.5126351469329549,9,36.666667,5.173328,5.173328,,9,1,0,0.0031480081878097767,0.0,0.24731127330314054,0.0,9,0,65.1575129290962,1698190.0,0.0,0.26532387362981436,LONG,0.029480430403312705,0.0,0.067889,0.0,99.0,1.0,658889107.2249718,0.002577,0.0,6.494130569218245,0.18,0.6494130569218245,none,trend_aligned
IEF,322513.5504933265,0.0,9,0,417976.7207605917,9,79.111111,0.524569,0.524569,,9,6,0,227050.3802260613,0.0,95031.22603323557,0.0,9,0,11.503968532315726,1623928.5,0.0,322513.5504933265,LONG,35834.83894370295,0.0,0.705342,0.0,99.0,1.0,1285655649.616211,0.001263,0.0,6.3460248641914845,0.18,0.6346024864191484,none,trend_aligned
GLNG,13138.796964980911,1.151597279282682,5,8,13141.100159539477,13,84.461538,6.953245,16.678867,0.874732,13,2,4,13137.937754029732,0.6694213591723561,13137.462622533129,0.19873288235436215,5,8,7399.699624139585,538884.0,352372.5,13137.645367701629,LONG,2627.759392996182,0.14394965991033526,0.000102,0.827428,99.0,1.0,177837258.7535517,0.00303,0.001981,6.2064762738960555,0.576622981228323,0.6206476273896055,none,not_extended
AA,0.9996352499128563,0.0,5,0,1.9992704998257127,5,102.0,13.485066,13.485066,,5,1,0,0.45747456945721743,0.0,0.45747456945721743,0.0,5,0,7.896188223008363,824919.5,0.0,0.9996352499128563,LONG,0.19992704998257127,0.0,0.542359,0.0,99.0,0.7,403766046.93395233,0.002043,0.0,5.890737764078759,0.15857142857142859,0.589073776407876,none,trend_aligned
KWEB,138805.11089877936,29253.835015759432,7,3,197312.7809302982,10,65.9,1.329813,0.806285,2.551377,10,1,1,43962.77005631295,19198.79763053302,43962.77005631295,19198.79763053302,7,3,4.852630046019748,977738.0,277070.5,109551.27588301993,LONG,19829.30155696848,9751.278338586477,0.683277,0.343717,4.744851771537071,1.0,760278086.2817426,0.001286,0.000364,5.379914777052376,0.4517784670197787,0.5379914777052376,none,trend_aligned
CORZ,102324.43136436821,387.32043594859095,1,1,103099.07223626539,2,42.0,0.650861,1.254691,0.047031,2,0,1,0.0,387.32043594859095,102324.43136436821,387.32043594859095,1,1,132.09273493891985,473936.0,42935.0,101937.11092841961,LONG,102324.43136436821,387.32043594859095,0.0,0.0,99.0,1.0,212382756.36816558,0.002232,0.000202,5.376254746352009,0.2243115596310143,0.5376254746352009,"momentum_aligned, not_extended, retest_and_confirm","confirmation_volume, room_to_target, trend_aligned"
IMVT,37197.907777190274,0.0,1,0,37197.907777190274,1,52.0,52.736842,52.736842,,1,0,0,0.0,0.0,37197.907777190274,0.0,1,0,0.0,235000.0,0.0,37197.907777190274,LONG,37197.907777190274,0.0,0.0,0.0,99.0,1.0,31358739.264711574,0.007494,0.0,5.3159988425439995,0.05,0.5315998842544,none,trend_aligned
EFA,1670.279991159364,0.0037113735475231965,8,2,3340.5562215247883,10,94.1,24.909612,31.00664,0.521499,10,1,0,0.003632692979741281,0.0,836.054357988289,0.003170429905888662,8,2,298701.9073372167,1327403.5,397000.0,1670.2762797858165,LONG,208.7849988949205,0.0018556867737615983,0.499453,0.145753,99.0,0.7,2966167628.908118,0.000448,0.000134,5.207433859623207,0.18858220345958904,0.5207433859623207,none,trend_aligned
NN,0.14792825681335292,8424.602551893762,4,4,16849.35303204434,8,76.375,0.116927,0.09116,0.151284,8,3,0,0.002156239742952756,0.0,0.14577201707040016,8047.167056495708,4,4,6081317.435432662,293721.0,140925.0,-8424.45462363695,SHORT,0.03698206420333823,2106.1506379734406,0.014576,0.044802,1.7559078413746676e-05,1.0,26144936.518231202,0.011234,0.00539,5.075000000000001,0.47,0.5075000000000001,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume
CSIQ,0.008655217951712793,0.0004503908152398844,1,1,0.009555999582192562,2,43.5,139.836237,279.0,0.672474,2,0,0,0.0,0.0,0.008655217951712793,0.0004503908152398844,1,1,9.608564005798947,52689.0,26780.0,0.008204827136472909,LONG,0.008655217951712793,0.0004503908152398844,0.0,0.0,19.217128011597893,1.0,36182502.291548826,0.001456,0.00074,4.883636943657732,0.30112545495267834,0.48836369436577315,none,trend_aligned
BYD,34083.291127161545,0.0,2,0,68166.58225432309,2,52.0,205.444444,205.444444,,2,2,0,34083.291127161545,0.0,21090.200163104793,0.0,2,0,0.6160724347598593,125973.5,0.0,34083.291127161545,LONG,17041.645563580772,0.0,0.381216,0.0,99.0,1.0,93414943.55296935,0.001349,0.0,4.878392937779466,0.07669647217292724,0.48783929377794666,"momentum_aligned, not_extended, room_to_target, support_ema_confluence","confirmation_volume, trend_aligned"
