ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score,bullish_score_raw,checks_passed,checks_failed
DELL,600987.5247686596,150155.41292229336,19,5,790108.5166780987,24,70.625,9.388253,10.127601,6.578731,24,8,0,251432.54265641104,0.0,124897.35746489372,56540.85537154077,19,5,3.7745412580884325,3987643.5,324853.5,450832.11184636626,LONG,31630.922356245243,30031.082584458672,0.79218,0.623451,4.002436629305369,1.0,1929959880.2009583,0.002066,0.000168,8.583450207981416,0.5162114964864399,0.8583450207981417,none,not_extended
KWEB,689845.1364731715,35878.85229457719,12,3,833634.8161499872,15,71.533333,2.125643,2.456562,0.801969,15,8,1,521218.98553921643,3885.1398826825316,100453.0915958921,30277.102748300193,12,3,1.6992983422719121,1270197.0,174916.0,653966.2841785944,LONG,57487.094706097625,11959.61743152573,0.854383,0.15613,19.22706810154672,1.0,761024575.0778675,0.001669,0.00023,7.785983522830742,0.25904523267798785,0.7785983522830742,none,trend_aligned
INTU,1451085.6765816566,111330.83323725726,14,3,1661782.0084294507,17,63.058824,7.455338,8.854917,0.923968,17,3,2,466035.973958498,81914.91894475307,281266.70919606957,56021.5566197481,14,3,0.7717641414297515,4256541.0,176192.5,1339754.8433443992,LONG,103648.97689868975,37110.27774575242,0.806168,0.496801,13.033996372678235,1.0,1968345962.3117065,0.002162,9e-05,7.5145756260927765,0.27039476434617266,0.7514575626092777,none,trend_aligned
LUV,932555.690962397,0.0,3,0,932555.690962397,3,70.666667,212.550995,212.550995,,3,0,0,0.0,0.0,803664.420839877,0.0,3,0,20040851.789083224,1533163.0,0.0,932555.690962397,LONG,310851.8969874657,0.0,0.138213,0.0,99.0,1.0,422395775.3682709,0.00363,0.0,7.35248021775539,0.18,0.7352480217755389,none,trend_aligned
PDD,505662.25508213276,1198163.1970239545,9,7,2934834.7516912827,16,76.1875,1.396294,1.386697,1.408632,16,3,5,85415.29199605217,1037555.3023851656,270761.9657758924,868454.954510334,9,7,5.595492549945396,2557805.0,1533547.5,-692500.9419418217,SHORT,56184.69500912586,171166.17100342206,0.46454,0.275178,0.42203120270937783,1.0,638046980.0790405,0.004009,0.002404,7.35098284157647,0.7282892554054847,0.735098284157647,none,trend_aligned
SATS,2514402.1116449777,164297.37578039375,4,1,2842996.8632057654,5,64.6,2.892964,3.519953,0.385006,5,0,0,0.0,0.0,1236646.8364200743,164297.37578039375,4,1,0.9477596645124945,5304790.0,360000.0,2350104.735864584,LONG,628600.5279112444,164297.37578039375,0.508175,0.0,15.30397000987907,1.0,796256799.2919922,0.006662,0.000452,7.102249426050653,0.311440976432498,0.7102249426050653,"confirmation_volume, momentum_aligned, not_extended, room_to_target, structural_breakout, trend_aligned",none
ARM,1228290.8013164464,747336.6186930544,13,14,2869265.2759681502,27,62.814815,6.652604,2.522925,10.487306,27,0,8,0.0,419825.7052813085,227160.4080313893,97030.75525204268,13,14,0.6724417399654555,1802193.0,1021838.5,480954.182623392,LONG,94483.9077935728,53381.18704950389,0.81506,0.870165,1.6435576293109881,1.0,653274587.2985077,0.002759,0.001564,6.953444565143646,0.7589708295933859,0.6953444565143646,none,not_extended
DDOG,182072.53093730594,551.0903364486192,4,2,189055.3548279118,6,62.333333,2.38971,2.991797,1.185534,6,1,0,52634.46188643796,0.0,78227.64699244637,305.64133280600305,4,2,13.697076086564074,553740.0,237974.0,181521.4406008573,LONG,45518.132734326486,275.5451682243096,0.570349,0.445388,99.0,1.0,592106864.5757675,0.000935,0.000402,6.323036201960735,0.33017439198168635,0.6323036201960736,none,trend_aligned
AG,335441.3591197154,0.0,3,0,335441.3591197154,3,44.0,22.874152,22.874152,,3,2,0,184342.8528240619,0.0,151098.50629565353,0.0,3,0,1.2200177046314367,625073.0,0.0,335441.3591197154,LONG,111813.78637323847,0.0,0.549553,0.0,99.0,1.0,447463293.99222374,0.001397,0.0,6.183790730833948,0.10286743386736226,0.6183790730833948,none,trend_aligned
GEV,489956.6327263018,449160.3346229977,11,8,1450766.1459918406,19,81.210526,1.838234,1.433502,2.394742,19,3,3,180825.6604644397,22933.24874247042,250637.0486108929,205127.22405957416,11,8,70.43118437794936,1451937.5,1623325.0,40796.298103304114,LONG,44541.51206602743,56145.04182787471,0.488451,0.54331,1.090827918136508,1.0,2387683166.790161,0.000608,0.00068,6.077633270135552,0.659580008461813,0.6077633270135552,none,none
XOP,49543.67950802722,0.0,8,0,85582.44710597744,8,74.875,14.767827,14.767827,,8,3,0,35041.753961626746,0.0,15012.147114448826,0.0,8,0,2.4061066189208433,977435.0,0.0,49543.67950802722,LONG,6192.959938503403,0.0,0.696992,0.0,99.0,1.0,1226645887.3844147,0.000797,0.0,6.0228493029540235,0.15426462015323655,0.6022849302954023,none,not_extended
