ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score,bullish_score_raw,checks_passed,checks_failed
BA,5869.550309910425,6022.433252731451,10,7,13494.099621100097,17,68.235294,4.834135,2.803661,7.734813,17,5,1,1601.7321990525706,84.78658875663726,3328.9308542145395,5769.146826427488,10,7,28.251893309016165,2807267.0,717032.0,-152.8829428210256,SHORT,586.9550309910426,860.3476075330644,0.432847,0.042057,0.9746144230404403,1.0,1440513031.847644,0.001949,0.000498,7.041039543501222,0.5070463206350906,0.7041039543501222,"confirmation_volume, room_to_target","bounce_and_fail, bullish_rejection_wick, bullish_strong_close, flag_breakout, healthy_pullback_volume, not_extended, pullback_to_support, structural_breakout, trend_aligned"
AA,4728.374937886545,8.042612275292708,5,1,9464.792488048382,6,90.0,11.293747,13.485066,0.337151,6,1,0,2163.900571864101,0.0,2163.900571864101,8.042612275292708,5,1,7.836895248908027,824919.5,109395.0,4720.332325611253,LONG,945.674987577309,8.042612275292708,0.542359,0.0,99.0,1.0,394294243.08651024,0.002092,0.000277,6.122474772872593,0.22893414322100467,0.6122474772872593,"confirmation_volume, healthy_pullback_volume, not_extended, room_to_target, support_ema_confluence","bounce_and_fail, bullish_rejection_wick, bullish_strong_close, flag_breakout, pullback_to_support, structural_breakout, trend_aligned"
VSAT,128.96135332223432,1.2567115757152327,2,3,130.53606809462735,5,73.4,10.898001,21.275862,0.52014,5,0,0,0.0,0.0,125.01758726063159,0.5691519504592294,2,3,27.50274099388961,947000.0,276600.0,127.70464174651909,LONG,64.48067666111716,0.4189038585717442,0.030581,0.54711,99.0,1.0,72277340.11804962,0.013102,0.003827,5.933333333333333,0.46963623177841624,0.5933333333333333,"confirmation_volume, ema_pullback, not_extended, trend_aligned","bounce_and_fail, bullish_rejection_wick, bullish_strong_close, flag_breakout, healthy_pullback_volume, pullback_to_support, room_to_target, structural_breakout"
RVMD,15.56593020979296,1525.1244569788807,2,7,1541.952400011765,9,59.333333,8.290608,18.651656,5.330308,9,0,0,0.0,0.0,15.05155240869356,1523.5433719300163,2,7,87.23369371397494,4136170.0,558484.0,-1509.5585267690878,SHORT,7.78296510489648,217.8749224255544,0.033045,0.001037,0.010206334400162668,1.0,227620338.6020096,0.018171,0.002454,5.933333333333333,0.6066155877825912,0.5933333333333333,"confirmation_volume, healthy_pullback_volume, not_extended, room_to_target, support_ema_confluence","bounce_and_fail, bullish_rejection_wick, bullish_strong_close, flag_breakout, pullback_to_support, structural_breakout, trend_aligned"
CORZ,143.2102248266239,37.54464930559538,1,2,211.73531704405275,3,48.333333,5.307531,15.649452,0.13657,3,0,1,0.0,30.980442911833478,143.2102248266239,30.980442911833478,1,2,31.256041986319797,1884000.0,141879.5,105.6655755210285,LONG,143.2102248266239,18.77232465279769,0.0,0.174837,3.8143977231205857,1.0,203396181.87138283,0.009263,0.000698,5.800000000000001,0.317996417368034,0.5800000000000001,"ema_pullback, healthy_pullback_volume, not_extended, room_to_target","bounce_and_fail, bullish_rejection_wick, bullish_strong_close, confirmation_volume, flag_breakout, pullback_to_support, structural_breakout, trend_aligned"
AAP,18.38293629858718,32.106526122981855,1,1,82.59598854455089,2,30.5,69.543401,138.631579,0.455223,2,0,0,0.0,0.0,18.38293629858718,32.106526122981855,1,1,3.493079190558845,3752500.0,675000.0,-13.723589824394676,SHORT,18.38293629858718,32.106526122981855,0.0,0.0,0.5725607382179124,1.0,79798906.86510544,0.047024,0.008459,5.800000000000001,0.43,0.5800000000000001,"ema_pullback, healthy_pullback_volume, not_extended, room_to_target","bounce_and_fail, bullish_rejection_wick, bullish_strong_close, confirmation_volume, flag_breakout, pullback_to_support, structural_breakout, trend_aligned"
GLNG,6311.573535650859,5447.170569838601,4,8,17205.914675328062,12,87.166667,7.421904,20.516249,0.874732,12,1,4,2247.41960723707,3166.4301332635605,2247.41960723707,940.0264549896973,4,8,1.0485589812761211,462206.0,352372.5,864.4029658122581,LONG,1577.8933839127149,680.8963212298252,0.643921,0.827428,1.1586884336977665,1.0,156350828.99401626,0.002956,0.002254,5.472564443294653,0.5015757964129485,0.5472564443294653,none,"bounce_and_fail, bullish_rejection_wick, bullish_strong_close, confirmation_volume, flag_breakout, healthy_pullback_volume, not_extended, pullback_to_support, room_to_target, structural_breakout, trend_aligned"
GPRE,6.431860504194447,0.2477539754171491,2,1,6.927368455028746,3,30.666667,81.911476,54.567214,136.6,3,0,1,0.0,0.2477539754171491,3.388007211930877,0.2477539754171491,2,1,1.2758549081967048,1129500.0,85452.5,6.184106528777298,LONG,3.2159302520972237,0.2477539754171491,0.473246,0.0,25.96067527620889,1.0,23663661.675,0.047731,0.003611,5.452808079266191,0.49324469314955033,0.5452808079266191,"confirmation_volume, ema_pullback, not_extended, strong_trend, trend_aligned","bounce_and_fail, bullish_rejection_wick, bullish_strong_close, flag_breakout, healthy_pullback_volume, pullback_to_support, room_to_target, structural_breakout"
CVI,800.8487225187592,7.668745087896292,2,2,815.5479344674591,4,44.0,140.179816,2.583055,277.776578,4,0,2,0.0,7.668745087896292,800.6345939512167,7.030466860803498,2,2,955.7590727809802,124595.0,284664.0,793.179977430863,LONG,400.4243612593796,3.834372543948146,0.000267,0.083231,99.0,1.0,55581414.24045944,0.002242,0.005122,5.082431121387032,0.6183333333333334,0.5082431121387032,none,"bounce_and_fail, bullish_rejection_wick, bullish_strong_close, confirmation_volume, flag_breakout, healthy_pullback_volume, not_extended, pullback_to_support, room_to_target, structural_breakout, trend_aligned"
IONQ,1186.7924587845116,0.0,4,0,1186.869625477543,4,44.25,1.811179,1.811179,,4,0,0,0.0,0.0,1174.1143104848754,0.0,4,0,3385.7395314431938,2105999.0,0.0,1186.7924587845116,LONG,296.6981146961279,0.0,0.010683,0.0,99.0,1.0,738677694.4230238,0.002851,0.0,5.06439282644002,0.18,0.5064392826440021,"healthy_pullback_volume, not_extended, pullback_to_support, room_to_target","bounce_and_fail, bullish_rejection_wick, bullish_strong_close, confirmation_volume, flag_breakout, structural_breakout, trend_aligned"
