ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score,bullish_score_raw,checks_passed,checks_failed
GOOGL,7706072.623589289,395375.104335399,28,2,8578363.603058534,30,84.733333,1.8037,1.629451,4.243188,30,6,1,1699579.9188942339,359241.11899850145,727925.8091164585,359241.11899850145,28,2,0.8090738832081983,13620601.5,694099.5,7310697.51925389,LONG,275216.87941390317,197687.5521676995,0.905539,0.091392,19.490535795223423,1.0,8870719830.0,0.001535,7.8e-05,7.100135074447323,0.41042028735182673,0.7100135074447322,none,trend_aligned
RBLX,85552.73148896014,14.60479604556379,5,8,85581.73382171616,13,59.923077,5.314939,12.345711,0.920707,13,1,0,0.4501419316862047,0.0,43789.95027014911,2.7335870804641123,5,8,15062.901286549179,1722087.0,2085593.0,85538.12669291458,LONG,17110.54629779203,1.8255995056954737,0.488153,0.812829,99.0,1.0,524119994.77573395,0.003286,0.003979,6.919639192313798,0.5813319390203093,0.6919639192313798,none,none
BA,66651.55016661131,31397.608456339036,9,5,195987.2236741567,14,66.0,2.204092,3.126081,0.544513,14,3,2,16.27965519337815,15559.071480974953,40815.11898430929,15774.888030331995,9,5,5746.7636949124035,2629556.0,529489.0,35253.94171027228,LONG,7405.727796290146,6279.521691267807,0.387634,0.497577,2.1228225155841343,1.0,1441062626.3378906,0.001825,0.000367,6.85473857988439,0.3641262682768277,0.685473857988439,none,trend_aligned
UNH,783550.0677999317,701722.2246363664,5,9,2535080.3991616885,14,79.142857,14.632763,23.475651,9.720047,14,2,1,450799.02558217663,44029.83487381844,347217.91679915,558152.8615940879,5,9,27.78498282306673,1404410.5,1754317.5,81827.84316356538,LONG,156710.01355998634,77969.13607070738,0.556866,0.204596,1.1166100207328744,1.0,2502089844.451599,0.000561,0.000701,6.733257864498141,0.6754388482669103,0.6733257864498141,none,none
MDB,13.756241524607509,0.003584770813824158,10,1,26.580869617515766,11,35.636364,4.581864,4.988722,0.513274,11,1,0,0.163152548314632,0.0,12.817458551280609,0.003584770813824158,10,1,63.20448523061827,1792950.0,68720.0,13.752656753793685,LONG,1.3756241524607509,0.003584770813824158,0.068244,0.0,99.0,1.0,711458610.9764099,0.00252,9.7e-05,6.610850299902305,0.18079644,0.6610850299902304,none,trend_aligned
CTRA,2466644.408037654,0.0,1,0,2466644.408037654,1,53.0,268.421053,268.421053,,1,0,0,0.0,0.0,2466644.408037654,0.0,1,0,0.0,3000000.0,0.0,2466644.408037654,LONG,2466644.408037654,0.0,0.0,0.0,99.0,1.0,403045232.2833252,0.007443,0.0,6.000000000000001,0.05,0.6000000000000001,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target"
WEN,227494.28480290543,0.0,1,0,454988.56960581086,1,53.0,100.671141,100.671141,,1,0,0,0.0,0.0,227494.28480290543,0.0,1,0,0.0,468750.0,0.0,227494.28480290543,LONG,227494.28480290543,0.0,0.0,0.0,99.0,1.0,60513612.152347565,0.007746,0.0,6.000000000000001,0.05,0.6000000000000001,none,trend_aligned
META,2007039.4816964436,851968.705501021,8,4,2888945.337887067,12,49.666667,4.011241,4.041428,3.950867,12,1,1,17.35794039866278,339512.3215859561,1210618.3873030657,423001.99446661974,8,4,0.9200604838386529,3214926.0,1058156.0,1155070.7761954227,LONG,250879.93521205545,212992.17637525525,0.396814,0.503501,2.355766671636319,1.0,7430444131.668091,0.000433,0.000142,5.925675122799998,0.48590515048379235,0.5925675122799998,none,trend_aligned
SILJ,56243.19182158573,8.682870129084913,4,2,56260.85366191781,6,53.333333,2.293893,3.399952,0.081774,6,0,0,0.0,0.0,56211.03904112747,5.5029310811703525,4,2,3553.8338604927544,423989.0,79390.0,56234.50895145664,LONG,14060.797955396432,4.341435064542456,0.000572,0.366231,99.0,1.0,216998166.54522896,0.001954,0.000366,5.918379923282076,0.2776440791245698,0.5918379923282077,none,trend_aligned
PRAX,198755.5517202681,0.0,2,0,198755.5517202681,2,87.0,40.0,40.0,,2,2,0,198755.5517202681,0.0,105696.95743175282,0.0,2,0,0.0,316100.0,0.0,198755.5517202681,LONG,99377.77586013405,0.0,0.468206,0.0,99.0,1.0,119383661.02294922,0.002648,0.0,5.884604014747548,0.05,0.5884604014747548,none,trend_aligned
