ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score,bullish_score_raw,checks_passed,checks_failed
OKTA,476828.6693941397,341954.18605422624,5,10,1160736.1192733739,15,54.866667,2.080829,2.54987,1.846308,15,0,1,0.0,3.6494332496493005,235482.16669412283,127827.27410788168,5,10,60261.46312125806,751314.0,1029445.0,134874.48333991348,LONG,95365.73387882794,34195.41860542262,0.506149,0.626186,1.3944226707566183,1.0,317847887.4949646,0.002364,0.003239,6.990663989932504,0.7263446387327942,0.6990663989932504,none,none
GOOGL,12020127.210821686,662763.9069846829,25,2,13345655.024791053,27,84.592593,1.779324,1.582214,4.243188,27,5,1,2766253.440760489,602192.8163059588,1220215.8101379883,602192.8163059588,25,2,0.8670798600305826,12998680.0,694099.5,11357363.303837003,LONG,480805.08843286743,331381.95349234145,0.898486,0.091392,18.136363619299328,1.0,8870719830.0,0.001465,7.8e-05,6.93815191852271,0.41340679393465857,0.693815191852271,none,trend_aligned
CIEN,886240.9582417231,0.0,4,0,886243.8906619834,4,66.75,4.15161,4.15161,,4,1,0,886237.8317013163,0.0,886237.8317013163,0.0,4,0,4565439.045355728,1407013.0,0.0,886240.9582417231,LONG,221560.23956043078,0.0,4e-06,0.0,99.0,1.0,1279645538.6785889,0.0011,0.0,6.708094598377494,0.18,0.6708094598377494,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target
MDB,23.059470053379208,0.006009120665825503,10,1,44.55728447639119,11,35.636364,4.581864,4.988722,0.513274,11,1,0,0.2734912218038495,0.0,21.485796181680332,0.006009120665825503,10,1,63.204485230618324,1792950.0,68720.0,23.05346093271338,LONG,2.305947005337921,0.006009120665825503,0.068244,0.0,99.0,1.0,711458610.9764099,0.00252,9.7e-05,6.610850299902305,0.18079644,0.6610850299902304,none,trend_aligned
BA,105.5501780311846,52631.54260933437,7,5,105287.9603702542,12,67.083333,2.521343,3.933364,0.544513,12,3,2,27.289446811435905,26081.538495244236,61.1423276482108,26443.309931724183,7,5,2157.7797174101534,2547767.0,529489.0,-52525.99243130319,SHORT,15.0785968615978,10526.308521866875,0.420727,0.497577,0.002005454767203896,1.0,1441062626.3378906,0.001768,0.000367,6.428795933746127,0.38513048999535165,0.6428795933746126,none,trend_aligned
VST,292831.05929626996,0.10911241103169818,7,1,447188.64246241,8,61.875,2.215403,2.476883,0.646526,8,0,1,0.0,0.10911241103169818,154356.38060027696,0.10911241103169818,7,1,1150942.6289309238,742806.0,94977.5,292830.9501838589,LONG,41833.00847089571,0.10911241103169818,0.472882,0.0,99.0,1.0,718224214.4148254,0.001034,0.000132,6.255652634177171,0.21274839396101625,0.6255652634177171,none,trend_aligned
RBLX,1.8385747120478868,24.481894741812326,3,8,50.45493714428473,11,55.0,6.218195,20.344828,0.920707,11,1,0,0.7545690714226143,0.0,0.8211077845971344,4.582288651119401,3,8,22.00620969474554,1607717.0,2085593.0,-22.64332002976444,SHORT,0.6128582373492956,3.0602368427265407,0.5534,0.812829,0.07509936348626677,1.0,524119994.77573395,0.003067,0.003979,6.1477381685508945,0.5813319390203093,0.6147738168550895,none,none
SILJ,94280.53586972965,14.555020959820403,5,2,94310.69655385175,7,53.857143,2.019796,2.795005,0.081774,7,0,0,0.0,0.0,94226.08414656996,9.224516321923028,5,2,44881.40446306726,470849.0,79390.0,94265.98084876983,LONG,18856.10717394593,7.277510479910202,0.000578,0.366231,99.0,1.0,216998166.54522896,0.00217,0.000366,6.125223338078976,0.2776440791245698,0.6125223338078976,none,trend_aligned
LMT,340246.7311429182,513237.49738501565,10,3,1193730.9514664465,13,48.0,73.916302,60.041193,120.166667,13,2,0,0.007896175429936432,0.0,101141.20241126537,395019.3792026684,10,3,1.2005552021814876,645825.0,685700.0,-172990.76624209748,SHORT,34024.673114291814,171079.16579500522,0.702742,0.230338,0.662942074334984,1.0,1200345730.4379272,0.000538,0.000571,6.075954053034801,0.525086294569105,0.6075954053034801,none,none
NVDL,340111.09437917365,28.411038925979536,2,1,340167.9164570256,3,36.666667,151.190476,300.0,2.380952,3,1,0,340110.06375573797,0.0,340110.06375573797,28.411038925979536,2,1,330059.3350117174,496000.0,118125.0,340082.68334024766,LONG,170055.54718958682,28.411038925979536,3e-06,0.0,99.0,1.0,770502927.1591187,0.000644,0.000153,6.0064676767596445,0.3110028023864675,0.6006467676759645,none,trend_aligned
WEN,381346.72456452,0.0,1,0,762693.44912904,1,53.0,100.671141,100.671141,,1,0,0,0.0,0.0,381346.72456452,0.0,1,0,0.0,468750.0,0.0,381346.72456452,LONG,381346.72456452,0.0,0.0,0.0,99.0,1.0,60513612.152347565,0.007746,0.0,6.000000000000001,0.05,0.6000000000000001,none,trend_aligned
OXY,244942.66869437025,68848.32610232045,27,2,313790.9947966907,29,82.758621,0.394063,0.396722,0.358177,29,0,0,0.0,0.0,150860.4311806172,68796.06072209153,27,2,442.3681904355924,7015619.0,229864.0,176094.3425920498,LONG,9071.950692384084,34424.16305116023,0.384099,0.000759,3.5577142185031967,1.0,1230959280.4867172,0.005699,0.000187,5.945152279172483,0.29966105790076053,0.5945152279172483,none,not_extended
CORZ,2.630335946400842,33650.01747320743,1,2,67302.66528236125,3,56.0,5.316403,15.649452,0.149878,3,0,2,0.0,33650.01747320743,2.630335946400842,33649.44845676517,1,2,25586.098626870564,1884000.0,87290.5,-33647.38713726103,SHORT,2.630335946400842,16825.008736603715,0.0,1.7e-05,7.816744667354627e-05,1.0,203396366.84838772,0.009263,0.000429,5.800000000000001,0.34275397549112846,0.5800000000000001,none,trend_aligned
UNH,582043.9241268234,1053915.3663830748,2,8,2689867.7313646358,10,76.0,20.406618,58.362683,10.917602,10,1,1,582038.4252562147,73806.83574883768,582038.4252562147,935626.8697458764,2,8,243241.64621053063,874799.0,1652700.5,-471871.44225625135,SHORT,291021.9620634117,131739.42079788435,9e-06,0.112237,0.552268182714079,1.0,2502089844.451599,0.00035,0.000661,5.684306417875264,0.672883135489194,0.5684306417875263,none,none
EXPE,3.5639064794537267,1.1462595462618705,8,4,7.865250883993017,12,64.5,2.041508,1.824572,2.47538,12,1,2,0.06540679790154504,1.1368513848716253,0.8108016339622146,1.1348943170021986,8,4,16.75783137160349,795432.5,213107.5,2.417646933191856,LONG,0.44548830993171584,0.28656488656546764,0.772496,0.009915,3.1091618744429885,1.0,702044027.4362183,0.001133,0.000304,5.537466572736567,0.417796288538453,0.5537466572736567,none,trend_aligned
CVX,222294.2089297555,133376.36720152528,11,11,607402.5443990232,22,67.863636,1.26885,1.653417,0.884283,22,2,4,1.3570170273705549,29539.271076046527,169249.30519053133,103575.80768132838,11,11,96534.85743716732,1125207.5,1500750.0,88917.84172823021,LONG,20208.564448159592,12125.124291047752,0.238625,0.223432,1.6666686429829027,1.0,2853539377.7645874,0.000394,0.000526,5.306944684208038,0.505970039688459,0.5306944684208038,none,none
IBIT,513576.12889616843,54340.62709644856,9,6,674661.0607675194,15,62.4,0.241395,0.262439,0.20983,15,2,1,188593.81408706604,26.58381517547327,188572.03533152133,54225.083062880534,9,6,3034.805197561694,1082599.5,453351.0,459235.5017997199,LONG,57064.014321796494,9056.771182741426,0.632826,0.002126,9.451052671597404,1.0,2543890266.6308784,0.000426,0.000178,5.233699410241219,0.3087406254622596,0.5233699410241219,none,trend_aligned
MOD,0.4733787097199247,0.0,2,0,0.4736111691665113,2,31.0,3.126916,3.126916,,2,0,0,0.0,0.0,0.4731462502733381,0.0,2,0,1017.6963277272134,363978.0,0.0,0.4733787097199247,LONG,0.23668935485996234,0.0,0.000491,0.0,99.0,1.0,209916386.0092926,0.001734,0.0,5.143859184384927,0.18,0.5143859184384927,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target, trend_aligned",none
AFRM,3.9180847647205987,0.5123842001558863,5,5,8.496624240952997,10,59.4,2.428299,0.7609,4.095698,10,2,1,0.2791893216812246,0.19942524333736206,3.562781488144321,0.19942524333736206,5,5,43.54807372072131,997785.0,575035.0,3.4057005645647127,LONG,0.7836169529441197,0.10247684003117725,0.090683,0.61079,7.646771238317989,1.0,283453994.63529587,0.00352,0.002029,4.975285076923121,0.6148843346574902,0.49752850769231205,none,trend_aligned
IDYA,0.007201430623619837,0.0,3,0,0.014402861247239674,3,31.0,1.377246,1.377246,,3,0,0,0.0,0.0,0.0028908845196744513,0.0,3,0,1.4910820804529425,141025.0,0.0,0.007201430623619837,LONG,0.0024004768745399456,0.0,0.598568,0.0,99.0,1.0,29397218.75,0.004797,0.0,4.763916176565253,0.11461355681962752,0.47639161765652527,none,trend_aligned
BABA,363349.0175266018,32.1666540047168,3,1,363381.1841806065,4,48.5,3.601904,1.162899,10.918919,4,2,0,129145.174182007,0.0,234203.8433445948,32.1666540047168,3,1,3.5979500703421006,438385.0,143250.0,363316.8508725971,LONG,121116.33917553393,32.1666540047168,0.35543,0.0,99.0,1.0,1487850751.0116577,0.000295,9.6e-05,4.718240356136478,0.33,0.47182403561364783,none,trend_aligned
DAL,416316.1874455868,212.69148499121087,3,10,416652.381325479,13,89.307692,0.272813,0.161863,0.306098,13,0,5,0.0,125.14571138149884,174055.86828142317,56.874393401994894,3,10,1571.6251084092257,549205.0,954696.0,416103.49596059555,LONG,138772.06248186226,21.269148499121087,0.581914,0.732597,99.0,1.0,930123953.8655281,0.00059,0.001026,4.718193460512611,0.5410816882659822,0.4718193460512611,none,none
NET,30.929363410550252,0.9508137101289446,8,6,32.034711449120415,14,53.857143,0.98732,0.872774,1.140049,14,1,0,0.1298852993418332,0.0,29.662787360171617,0.46456268645573845,8,6,40.13398915392402,1330709.5,1186748.0,29.978549700421308,LONG,3.8661704263187815,0.15846895168815742,0.040951,0.511405,32.52936204123073,1.0,854238308.839035,0.001558,0.001389,4.714646667448523,0.46942186999940416,0.4714646667448523,none,none
LRCX,452445.6561612854,59377.96285523479,6,7,511855.4700693156,13,61.153846,0.394954,0.13374,0.618851,13,2,1,290405.0726473625,0.3034067358018385,290364.47467637935,59333.21999666511,6,7,187507.28507892406,1018203.0,1094200.0,393067.6933060506,LONG,75407.60936021424,8482.566122176398,0.358233,0.000754,7.619757135561574,1.0,2577387430.488739,0.000395,0.000425,4.704017862466151,0.37561868173588825,0.47040178624661516,none,none
COP,80.55782188535119,116425.2628304952,5,5,147840.76967760755,10,63.7,6.637447,10.902379,1.306282,10,0,0,0.0,0.0,53.708077206281516,84974.21415777518,5,5,8759.921927672423,582710.5,776698.0,-116344.70500860985,SHORT,16.111564377070238,23285.05256609904,0.333298,0.270139,0.0006919273354154777,1.0,1469057095.2061462,0.000397,0.000529,4.702632244727937,0.44486211500482253,0.4702632244727937,none,none
BE,253056.79525845643,83366.158159974,4,6,417922.4304416194,10,75.2,0.824422,1.052437,0.672413,10,0,0,0.0,0.0,130067.77791164625,57490.88345305405,4,6,196.9995192677144,687391.0,5977222.5,169690.63709848243,LONG,63264.19881461411,13894.359693329001,0.486013,0.310381,3.0354858715314386,1.0,1571284972.0922852,0.000437,0.003804,4.601548327929997,0.5429661225532039,0.46015483279299974,none,none
APH,0.3210858534291784,11.31537976329979,6,16,11.739217190218929,22,39.5,1.259688,1.35803,1.22281,22,1,0,0.002272232506756705,0.0,0.21270229803504956,6.0094399237234315,6,16,47.099311942514205,1142615.5,2235962.5,-10.994293909870612,SHORT,0.05351430890486306,0.7072112352062369,0.337553,0.468914,0.028376056318550228,1.0,1249615822.1374512,0.000914,0.001789,4.529254288650386,0.5430530702811291,0.4529254288650386,none,none
NEM,180.07541172163087,106194.84040950512,7,10,148249.8276912449,17,78.176471,0.70607,1.109511,0.423661,17,2,2,1.1830433130041973,2.0997070012937415,74.21596505236347,64332.084560207186,7,10,33148.27922073166,670671.5,659229.5,-106014.7649977835,SHORT,25.72505881737584,10619.484040950512,0.587862,0.394207,0.0016957077295585159,1.0,1121554106.7276764,0.000598,0.000588,4.5290033464819155,0.47200991221627453,0.4529003346481915,none,none
AMAT,115.73896541266828,52.16647714965103,6,6,219.26847396095118,12,67.416667,2.265185,4.050126,0.480244,12,1,1,0.004839913415071463,46.91408576668194,92.86370947990724,46.91408576668194,6,6,105.20064732581523,551092.0,640207.5,63.57248826301725,LONG,19.289827568778048,8.694412858275172,0.197645,0.100685,2.218646374771399,1.0,2544657699.3008423,0.000217,0.000252,4.516947315547492,0.3028532870775141,0.45169473155474926,none,none
MSFT,1021142.2068023068,793109.7165101824,9,8,2693669.520632276,17,69.352941,0.182921,0.103415,0.272365,17,2,3,251646.30582629432,461560.9616533009,204094.1619202789,214972.74133428375,9,8,1.9123418747750018,1171727.5,1037589.5,228032.49029212445,LONG,113460.24520025631,99138.7145637728,0.800131,0.72895,1.28751695452113,1.0,13047961205.811157,9e-05,8e-05,4.414834648085416,0.4300881666460703,0.4414834648085416,none,none
CELH,33548.705250811,0.25144481682498626,3,1,67097.66194643884,4,50.75,1.709318,1.829628,1.348387,4,3,0,33548.705250811,0.0,33537.52349431611,0.25144481682498626,3,1,206947.28744048928,119495.0,318500.0,33548.45380599418,LONG,11182.901750270334,0.25144481682498626,0.000333,0.0,99.0,1.0,267284539.59228516,0.000447,0.001192,4.3433826362539,0.37491483965829975,0.43433826362539,none,none
CRDO,1.7726160952824304,0.6074737109990576,3,3,4.19992819881043,6,50.833333,3.471459,5.591094,1.351825,6,0,0,0.0,0.0,1.7570641781222254,0.44794302053458496,3,3,32.599005209636466,346400.0,560018.0,1.1651423842833728,LONG,0.5908720317608102,0.20249123699968585,0.008773,0.262613,2.918012850905379,1.0,848339625.5189896,0.000408,0.00066,4.286222571025965,0.37244275564505613,0.4286222571025965,none,none
MCHP,141728.14505007444,0.0,2,0,183655.7093724576,2,70.0,588.850261,588.850261,,2,0,0,0.0,0.0,99800.58072769127,0.0,2,0,0.8402268607390918,175037.5,0.0,141728.14505007444,LONG,70864.07252503722,0.0,0.295831,0.0,99.0,1.0,558985015.6861877,0.000313,0.0,4.275136749717779,0.08640983063202731,0.42751367497177795,none,trend_aligned
XBI,41092.527532308355,127291.67551496714,4,3,168493.56204773055,7,84.428571,7.563979,12.475284,1.015572,7,0,1,0.0,82.03736951992938,41071.50453706872,127203.3395097517,4,3,4151.990566766333,141408.5,680170.5,-86199.14798265879,SHORT,10273.131883077089,42430.55850498904,0.000512,0.000694,0.32282179778108616,1.0,1180040759.9038696,0.00012,0.000576,4.06635561610801,0.4310631370551352,0.406635561610801,none,none
