ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score,bullish_score_raw,checks_passed,checks_failed
DELL,4091106.0059825936,103062.08849783201,18,3,4470694.504301847,21,69.190476,10.088875,11.686727,0.501765,21,5,1,1788435.638432247,34720.789795067336,1075043.3116333904,38799.287257718315,18,3,1.361914035419686,6024152.5,923700.5,3988043.9174847617,LONG,227283.66699903298,34354.029499277334,0.737224,0.623535,39.69554727263899,1.0,1705454384.703827,0.003532,0.000542,8.608289110575264,0.35407672557966735,0.8608289110575265,none,not_extended
ETSY,416917.8342696658,85368.65887238829,7,1,689362.2016692514,8,58.25,26.455372,30.160531,0.519264,8,3,0,278630.61381573946,0.0,222323.57808949315,85368.65887238829,7,1,9.779833038164,754402.5,100620.0,331549.1753972775,LONG,59559.69060995226,85368.65887238829,0.466745,0.0,4.883734145254495,1.0,148782122.40758896,0.005071,0.000676,8.244375930159286,0.4011961208537701,0.8244375930159286,none,trend_aligned
GFS,611212.5773427477,0.0,5,0,611212.5773427477,5,52.0,128.15,128.15,,5,1,0,97382.52552806762,0.0,287095.16292151174,0.0,5,0,5.549877728719524,947401.0,0.0,611212.5773427477,LONG,122242.51546854954,0.0,0.530286,0.0,99.0,1.0,196036538.7172699,0.004833,0.0,8.039784498752741,0.18,0.8039784498752742,"momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",confirmation_volume
PDD,902403.7814020093,6.220144024323363,5,16,920056.7768421051,21,77.952381,1.252397,3.683762,0.492595,21,2,4,854900.4782936148,1.9849215926955484,853751.9789212805,1.1295276091626185,5,16,1033712.575294377,1753379.0,1187126.5,902397.561257985,LONG,180480.75628040187,0.3887590015202102,0.053914,0.818408,99.0,1.0,605567943.75,0.002895,0.00196,7.630683402897346,0.5800228032576866,0.7630683402897346,none,none
XOP,549977.4386603446,0.0,7,0,884864.6004982518,7,73.428571,12.877517,12.877517,,7,2,0,319007.9069075184,0.0,167888.43668168032,0.0,7,0,8.034655439000815,949477.5,0.0,549977.4386603446,LONG,78568.20552290637,0.0,0.694736,0.0,99.0,1.0,1171694543.5333252,0.00081,0.0,7.064418635184948,0.18,0.7064418635184948,none,not_extended
IEF,1039464.3958333017,0.0,9,0,1347143.1474839172,9,79.111111,0.524569,0.524569,,9,6,0,731785.6441826863,0.0,306286.5910683004,0.0,9,0,11.503968532315723,1623928.5,0.0,1039464.3958333017,LONG,115496.04398147797,0.0,0.705342,0.0,99.0,1.0,1241015855.579071,0.001309,0.0,6.84754641810681,0.18,0.684754641810681,none,trend_aligned
GLNG,42346.47390253732,3.71160953802348,5,8,42353.89712161337,13,84.461538,6.953245,16.678867,0.874732,13,2,4,42343.70465705633,2.1575517295494215,42342.17330349521,0.6405180655904332,5,8,7399.6996241395855,538884.0,352372.5,42342.762292999294,LONG,8469.294780507464,0.463951192252935,0.000102,0.827428,99.0,1.0,166032237.60089874,0.003246,0.002122,6.472263015984636,0.581683621299131,0.6472263015984636,none,not_extended
MDB,0.855141495856229,0.0,9,0,1.6522282008755684,9,36.666667,5.173328,5.173328,,9,1,0,0.01014606184457881,0.0,0.7970867050193393,0.0,9,0,65.15751292909621,1698190.0,0.0,0.855141495856229,LONG,0.09501572176180323,0.0,0.067889,0.0,99.0,1.0,722601427.5,0.00235,0.0,6.425731729004296,0.18,0.6425731729004296,none,trend_aligned
AA,3.221834398942073,0.0,5,0,6.443668797884146,5,102.0,13.485066,13.485066,,5,1,0,1.4744451085002916,0.0,1.4744451085002916,0.0,5,0,7.896188223008363,824919.5,0.0,3.221834398942073,LONG,0.6443668797884146,0.0,0.542359,0.0,99.0,0.7,397921821.79244995,0.002073,0.0,5.901468981292961,0.15857142857142859,0.5901468981292961,none,trend_aligned
KWEB,447370.2593837516,94285.40256355115,7,3,635941.064510854,10,65.9,1.329813,0.806285,2.551377,10,1,1,141692.44717266326,61877.91659985082,141692.44717266326,61877.91659985082,7,3,4.8526300460197485,977738.0,277070.5,353084.85682020045,LONG,63910.03705482166,31428.467521183717,0.683277,0.343717,4.744851771537071,1.0,764551681.1570549,0.001279,0.000362,5.851899926949963,0.499032923401809,0.5851899926949964,none,trend_aligned
IMVT,119889.22845175173,0.0,1,0,119889.22845175173,1,52.0,52.736842,52.736842,,1,0,0,0.0,0.0,119889.22845175173,0.0,1,0,0.0,235000.0,0.0,119889.22845175173,LONG,119889.22845175173,0.0,0.0,0.0,99.0,1.0,31458731.917095184,0.00747,0.0,5.791899059583497,0.05,0.5791899059583497,none,trend_aligned
CORZ,329792.664725106,1248.337635213638,1,1,332289.3399955332,2,42.0,0.650861,1.254691,0.047031,2,0,1,0.0,1248.337635213638,329792.664725106,1248.337635213638,1,1,132.09273493891976,473936.0,42935.0,328544.32708989235,LONG,329792.664725106,1248.337635213638,0.0,0.0,99.0,1.0,213217389.71886635,0.002223,0.000201,5.64579147501481,0.22405553293100514,0.564579147501481,"momentum_aligned, not_extended, retest_and_confirm","confirmation_volume, room_to_target, trend_aligned"
BYD,109850.78786709339,0.0,2,0,219701.57573418677,2,52.0,205.444444,205.444444,,2,2,0,109850.78786709339,0.0,67973.92586144611,0.0,2,0,0.6160724347598593,125973.5,0.0,109850.78786709339,LONG,54925.39393354669,0.0,0.381216,0.0,99.0,1.0,89218323.15826416,0.001412,0.0,5.387136845819574,0.07669647217292724,0.5387136845819575,"momentum_aligned, not_extended, room_to_target, support_ema_confluence","confirmation_volume, trend_aligned"
TSEM,126671.53627409898,1325.9502992481232,3,1,129323.43687259524,4,99.5,38.013787,50.583333,0.305147,4,0,0,0.0,0.0,76935.48261621007,1325.9502992481232,3,1,47.766321386981005,264130.0,46525.0,125345.58597485085,LONG,42223.84542469966,1325.9502992481232,0.392638,0.0,95.53264277396201,0.7,506769668.6755371,0.000521,9.2e-05,5.303537039912165,0.15857142857142859,0.5303537039912165,none,not_extended
RIVN,138709.93826711044,15719.982300408892,1,1,170149.90286792823,2,41.5,3.021304,5.974737,0.067872,2,0,1,0.0,15719.982300408892,138709.93826711044,15719.982300408892,1,1,4.411898678267038,177060.0,26790.5,122989.95596670154,LONG,138709.93826711044,15719.982300408892,0.0,0.0,8.823797356534076,1.0,489246286.40159607,0.000362,5.5e-05,5.297482779532659,0.2390758885569324,0.529748277953266,"momentum_aligned, not_extended, room_to_target, support_ema_confluence","confirmation_volume, trend_aligned"
EFA,5383.329101140663,0.011961794028148058,8,2,10766.646081204877,10,94.1,24.909612,31.00664,0.521499,10,1,0,0.011708205772001427,0.0,2694.611549749688,0.010218327265987499,8,2,298701.90733721707,1327403.5,397000.0,5383.317139346635,LONG,672.9161376425828,0.005980897014074029,0.499453,0.145753,99.0,0.7,2958493472.554016,0.000449,0.000134,5.208841188714722,0.18858220345958904,0.5208841188714721,none,trend_aligned
WFC,127962.21713397124,52782.67361619909,8,7,233526.1068392339,15,67.6,5.956607,0.120513,12.626428,15,2,3,12.517928298413576,22621.653465922012,72485.21432867991,30159.08123565428,8,7,31129.48360931539,1846470.0,413724.0,75179.54351777214,LONG,15995.277141746405,7540.381945171299,0.433542,0.428618,2.42432238397828,1.0,1584076795.0978088,0.001166,0.000261,5.118819604013511,0.533263078428075,0.5118819604013511,none,trend_aligned
