ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score,bullish_score_raw,checks_passed,checks_failed
OKTA,433975.2778391484,311222.1903303336,5,10,1056418.8191528826,15,54.866667,2.080829,2.54987,1.846308,15,0,1,0.0,3.321452568035224,214318.98976857658,116339.222779692,5,10,60261.463121257955,751314.0,1029445.0,122753.08750881482,LONG,86795.05556782968,31122.21903303336,0.506149,0.626186,1.3944226707566185,1.0,317847887.4949646,0.002364,0.003239,6.952370403577378,0.7225153554158912,0.6952370403577378,none,none
GOOGL,11179130.200254165,603200.2040500047,27,2,12434630.439507136,29,84.758621,1.662091,1.470899,4.243188,29,5,1,2517645.608542949,548072.7387914264,1110552.9705275376,548072.7387914264,27,2,0.8625340862883083,13255642.5,694099.5,10575929.99620416,LONG,414041.85926867276,301600.10202500236,0.900658,0.091392,18.533034513574908,1.0,8870719830.0,0.001494,7.8e-05,6.883566114493203,0.41320981040582666,0.6883566114493204,none,trend_aligned
CIEN,806592.9982231723,0.0,4,0,806595.6671019099,4,66.75,4.15161,4.15161,,4,1,0,806590.152670191,0.0,806590.152670191,0.0,4,0,4565439.045355727,1407013.0,0.0,806592.9982231723,LONG,201648.24955579307,0.0,4e-06,0.0,99.0,1.0,1279645538.6785889,0.0011,0.0,6.708094598377494,0.18,0.6708094598377494,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target"
MDB,20.987076838215266,0.005469070921918514,10,1,40.552846654479026,11,35.636364,4.581864,4.988722,0.513274,11,1,0,0.24891210740264405,0.0,19.55483167441992,0.005469070921918514,10,1,63.20448523061825,1792950.0,68720.0,20.981607767293347,LONG,2.0987076838215266,0.005469070921918514,0.068244,0.0,99.0,1.0,711458610.9764099,0.00252,9.7e-05,6.610850299902305,0.18079644,0.6610850299902304,none,trend_aligned
BA,96.06420665782619,47901.45767873071,7,5,95825.55493748983,12,67.083333,2.521343,3.933364,0.544513,12,3,2,24.83689849672264,23737.546925036404,55.64736420437771,24066.80535628832,7,5,2157.7797174101474,2547767.0,529489.0,-47805.39347207288,SHORT,13.72345809397517,9580.291535746142,0.420727,0.497577,0.0020054547672038966,1.0,1441062626.3378906,0.001768,0.000367,6.428795933746127,0.38130147068897957,0.6428795933746126,none,trend_aligned
VST,266513.8412912568,0.09930629580923946,7,1,406999.0497964825,8,61.875,2.215403,2.476883,0.646526,8,0,1,0.0,0.09930629580923946,140484.11401597198,0.09930629580923946,7,1,1150942.6289309238,742806.0,94977.5,266513.741984961,LONG,38073.40589875097,0.09930629580923946,0.472882,0.0,99.0,1.0,718224214.4148254,0.001034,0.000132,6.217359586627755,0.21274839396101625,0.6217359586627755,none,trend_aligned
RBLX,1.6733389217196688,22.281665836297886,3,8,45.920467394230094,11,55.0,6.218195,20.344828,0.920707,11,1,0,0.6867546845191486,0.0,0.7473134520396949,4.1704706913605625,3,8,22.006209694745504,1607717.0,2085593.0,-20.608326914578218,SHORT,0.5577796405732229,2.785208229537236,0.5534,0.812829,0.07509936348626683,1.0,524119994.77573395,0.003067,0.003979,6.1477381685508945,0.5813319390203093,0.6147738168550895,none,none
META,2113365.1320422348,136582.39963525187,5,4,2295720.215324726,9,60.222222,3.520902,6.079949,0.322092,9,1,0,26.48197389150529,0.0,1846968.2340657075,90828.3816639942,5,4,8286.948570590152,2549446.0,540071.0,1976782.732406983,LONG,422673.02640844695,34145.59990881297,0.126053,0.334992,15.473187890138488,1.0,7430444131.668091,0.000343,7.3e-05,6.090813689642509,0.3149034451413634,0.6090813689642509,none,trend_aligned
SILJ,85806.88164529581,13.246936835862844,4,2,85833.82726118156,6,53.333333,2.293893,3.399952,0.081774,6,0,0,0.0,0.0,85757.82806675602,8.395493582264692,4,2,3553.833860492761,423989.0,79390.0,85793.63470845995,LONG,21451.720411323953,6.623468417931422,0.000572,0.366231,99.0,1.0,216998166.54522896,0.001954,0.000366,6.090144292308915,0.2776440791245698,0.6090144292308916,none,trend_aligned
PRAX,303229.4852131966,0.0,2,0,303229.4852131966,2,87.0,40.0,40.0,,2,2,0,303229.4852131966,0.0,161255.54085523044,0.0,2,0,0.0,316100.0,0.0,303229.4852131966,LONG,151614.7426065983,0.0,0.468206,0.0,99.0,1.0,119383661.02294922,0.002648,0.0,6.056376937657463,0.05,0.6056376937657463,none,trend_aligned
