ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score,bullish_score_raw,checks_passed,checks_failed
OKTA,491981.90037727717,352821.2147279139,5,11,1197623.378296185,16,53.4375,2.009469,2.54987,1.763832,16,0,2,0.0,3.7655263467315745,242965.60024869416,131889.5219021737,5,11,60260.75328769116,751314.0,1060437.5,139160.68564936327,LONG,98396.38007545544,32074.65588435581,0.506149,0.626186,1.394422670294019,1.0,317847887.4949646,0.002364,0.003336,7.003385745822728,0.7335030859496505,0.7003385745822728,none,none
MDB,23.792281435110027,0.006200085679675224,10,1,45.97327908197982,11,35.636364,4.581864,4.988722,0.513274,11,1,0,0.28218255250995006,0.0,22.16859747551044,0.006200085679675224,10,1,63.20448523061826,1792950.0,68720.0,23.78608134943035,LONG,2.3792281435110025,0.006200085679675224,0.068244,0.0,99.0,1.0,711458610.9764099,0.00252,9.7e-05,6.610850299902305,0.18079644,0.6610850299902304,none,trend_aligned
SILJ,97276.69534785674,15.017567800489207,5,2,97307.81451422299,7,53.857143,2.019796,2.795005,0.081774,7,0,0,0.0,0.0,97220.51319280101,9.517664019420817,5,2,44881.40446306719,470849.0,79390.0,97261.67778005626,LONG,19455.33906957135,7.5087839002446035,0.000578,0.366231,99.0,1.0,216998166.54522896,0.00217,0.000366,6.137944561100269,0.2776440791245698,0.6137944561100269,none,trend_aligned
LMT,351059.4981579911,529547.7715909779,10,3,1231666.7594418253,13,48.0,73.916302,60.041193,120.166667,13,2,0,0.008147109523990038,0.0,104355.38834517219,407572.7768485759,10,3,1.2005552021814874,645825.0,685700.0,-178488.2734329868,SHORT,35105.94981579911,176515.9238636593,0.702742,0.230338,0.6629420743349838,1.0,1200345730.4379272,0.000538,0.000571,6.0886755721566,0.5263584759704852,0.60886755721566,none,none
NVDL,350919.55096716294,29.313918855291018,2,1,350978.17880487355,3,36.666667,151.190476,300.0,2.380952,3,1,0,350918.48759134475,0.0,350918.48759134475,29.313918855291018,2,1,330059.33501171705,496000.0,118125.0,350890.23704830767,LONG,175459.77548358147,29.313918855291018,3e-06,0.0,99.0,1.0,770502927.1591187,0.000644,0.000153,6.019189490332768,0.3110028023864675,0.6019189490332768,none,trend_aligned
WEN,393465.6162606326,0.0,1,0,786931.2325212652,1,53.0,100.671141,100.671141,,1,0,0,0.0,0.0,393465.6162606326,0.0,1,0,0.0,468750.0,0.0,393465.6162606326,LONG,393465.6162606326,0.0,0.0,0.0,99.0,1.0,60513612.152347565,0.007746,0.0,6.000000000000001,0.05,0.6000000000000001,none,trend_aligned
OXY,252726.74938118792,71036.2704420692,27,2,323763.0198232571,29,82.758621,0.394063,0.396722,0.358177,29,0,0,0.0,0.0,155654.65415131277,70982.34411016126,27,2,442.36819043559257,7015619.0,229864.0,181690.47893911874,LONG,9360.249977081034,35518.1352210346,0.384099,0.000759,3.5577142185031962,1.0,1230959280.4867172,0.005699,0.000187,5.95787278592383,0.3009332102401092,0.595787278592383,none,not_extended
VSAT,2.4439006208768244,0.02381549294445894,2,3,2.4737424790057414,5,73.4,10.898001,21.275862,0.52014,5,0,0,0.0,0.0,2.3691637165388166,0.010785795661007144,2,3,27.502740993889624,947000.0,276600.0,2.4200851279323654,LONG,1.2219503104384122,0.00793849764815298,0.030581,0.54711,99.0,1.0,73129426.98783875,0.01295,0.003782,5.933333333333333,0.4687465717659077,0.5933333333333333,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target"
UNH,600540.8111446112,1087407.9476990688,2,8,2775349.5609267005,10,76.0,20.406618,58.362683,10.917602,10,1,1,600535.1375243244,76152.35753060822,600535.1375243244,965360.3379312172,2,8,243241.64621053074,874799.0,1652700.5,-486867.1365544576,SHORT,300270.4055723056,135925.9934623836,9e-06,0.112237,0.5522681827140792,1.0,2502089844.451599,0.00035,0.000661,5.684306417875264,0.6741553147043796,0.5684306417875263,none,none
EXPE,3.6771645563098874,1.1826867512225157,8,4,8.115202220889154,12,64.5,2.041508,1.824572,2.47538,12,1,2,0.06748537324754678,1.1729796060424449,0.8365682567127833,1.1709603441327294,8,4,16.7578313716035,795432.5,213107.5,2.4944778050873717,LONG,0.4596455695387359,0.2956716878056289,0.772496,0.009915,3.1091618744429903,1.0,702044027.4362183,0.001133,0.000304,5.537466572736567,0.417796288538453,0.5537466572736567,none,trend_aligned
