ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score,bullish_score_raw,checks_passed,checks_failed
BA,4665.476660460383,4786.997350096465,10,7,10725.933591517434,17,68.235294,4.834135,2.803661,7.734813,17,5,1,1273.1544660874874,67.39355318179072,2646.0373256194807,4585.669846635541,10,7,28.251893309016143,2807267.0,717032.0,-121.52068963608235,SHORT,466.5476660460383,683.856764299495,0.432847,0.042057,0.9746144230404402,1.0,1440513031.847644,0.001949,0.000498,7.041039543501222,0.5070463206350906,0.7041039543501222,"confirmation_volume, room_to_target","bounce_and_fail, breakout_volume, flag_breakout, momentum_aligned, not_extended, pullback_to_support, pullback_volume, structural_breakout, trend_aligned, trend_continuation"
AA,3758.4008569392718,6.392758879015889,5,1,7523.19447275756,6,90.0,11.293747,13.485066,0.337151,6,1,0,1720.0001840929658,0.0,1720.0001840929658,6.392758879015889,5,1,7.83689524890803,824919.5,109395.0,3752.008098060256,LONG,751.6801713878543,6.392758879015889,0.542359,0.0,99.0,1.0,394294243.08651024,0.002092,0.000277,6.122474772872593,0.22893414322100467,0.6122474772872593,"confirmation_volume, not_extended, pullback_volume, room_to_target, support_ema_confluence","bounce_and_fail, breakout_volume, flag_breakout, momentum_aligned, pullback_to_support, structural_breakout, trend_aligned, trend_continuation"
VSAT,102.50635095679955,0.9989110265449432,2,3,103.75803032396968,5,73.4,10.898001,21.275862,0.52014,5,0,0,0.0,0.0,99.37160510009285,0.45239669155567047,2,3,27.50274099388965,947000.0,276600.0,101.5074399302546,LONG,51.253175478399775,0.3329703421816477,0.030581,0.54711,99.0,1.0,72277340.11804962,0.013102,0.003827,5.933333333333333,0.46963623177841624,0.5933333333333333,"confirmation_volume, ema_pullback, not_extended, trend_aligned","bounce_and_fail, breakout_volume, flag_breakout, momentum_aligned, pullback_to_support, pullback_volume, room_to_target, structural_breakout, trend_continuation"
RVMD,12.372750936221655,1212.2619592029503,2,7,1225.6378349205359,9,59.333333,8.290608,18.651656,5.330308,9,0,0,0.0,0.0,11.963892080094938,1211.0052163514194,2,7,87.23369371397497,4136170.0,558484.0,-1199.8892082667287,SHORT,6.186375468110827,173.18027988613576,0.033045,0.001037,0.010206334400162661,1.0,227620338.6020096,0.018171,0.002454,5.933333333333333,0.6066155877825912,0.5933333333333333,"confirmation_volume, not_extended, pullback_volume, room_to_target, support_ema_confluence","bounce_and_fail, breakout_volume, flag_breakout, momentum_aligned, pullback_to_support, structural_breakout, trend_aligned, trend_continuation"
CORZ,113.83222328630039,29.84277769366264,1,2,168.3001469799622,3,48.333333,5.307531,15.649452,0.13657,3,0,1,0.0,24.62514599999916,113.83222328630039,24.62514599999916,1,2,31.256041986319815,1884000.0,141879.5,83.98944559263775,LONG,113.83222328630039,14.92138884683132,0.0,0.174837,3.8143977231205795,1.0,203396181.87138283,0.009263,0.000698,5.800000000000001,0.317996417368034,0.5800000000000001,"ema_pullback, not_extended, pullback_volume, room_to_target","bounce_and_fail, breakout_volume, confirmation_volume, flag_breakout, momentum_aligned, pullback_to_support, structural_breakout, trend_aligned, trend_continuation"
AAP,14.611879228120575,25.520225633353423,1,1,65.65233049482742,2,30.5,69.543401,138.631579,0.455223,2,0,0,0.0,0.0,14.611879228120575,25.520225633353423,1,1,3.493079190558833,3752500.0,675000.0,-10.908346405232848,SHORT,14.611879228120575,25.520225633353423,0.0,0.0,0.5725607382179143,1.0,79798906.86510544,0.047024,0.008459,5.800000000000001,0.43,0.5800000000000001,"not_extended, room_to_target","bounce_and_fail, breakout_volume, confirmation_volume, flag_breakout, momentum_aligned, pullback_to_support, pullback_volume, structural_breakout, trend_aligned, trend_continuation"
GLNG,5016.823686073478,4329.743475615007,4,8,13676.310637303492,12,87.166667,7.421904,20.516249,0.874732,12,1,4,1786.386208517842,2516.8718391895113,1786.386208517842,747.1903730963476,4,8,1.0485589812761213,462206.0,352372.5,687.0802104584709,LONG,1254.2059215183695,541.2179344518759,0.643921,0.827428,1.158688433697767,1.0,156350828.99401626,0.002956,0.002254,5.472564443294653,0.5015757964129485,0.5472564443294653,none,"bounce_and_fail, breakout_volume, confirmation_volume, flag_breakout, momentum_aligned, not_extended, pullback_to_support, pullback_volume, room_to_target, structural_breakout, trend_aligned, trend_continuation"
GPRE,5.112435106824081,0.1969299739868187,2,1,5.506295054797718,3,30.666667,81.911476,54.567214,136.6,3,0,1,0.0,0.1969299739868187,2.692994818708045,0.1969299739868187,2,1,1.2758549081967,1129500.0,85452.5,4.915505132837262,LONG,2.5562175534120404,0.1969299739868187,0.473246,0.0,25.960675276208978,1.0,23663661.675,0.047731,0.003611,5.452808079266189,0.49324469314955016,0.5452808079266189,"confirmation_volume, ema_pullback, not_extended, pullback_volume, strong_trend, trend_aligned","bounce_and_fail, breakout_volume, flag_breakout, momentum_aligned, pullback_to_support, room_to_target, structural_breakout, trend_continuation"
CVI,636.5634207380721,6.095586430563607,2,2,648.2472511259004,4,44.0,140.179816,2.583055,277.776578,4,0,2,0.0,6.095586430563607,636.3932182895948,5.588243957264844,2,2,955.7590727809779,124595.0,284664.0,630.4678343075085,LONG,318.28171036903603,3.0477932152818035,0.000267,0.083231,99.0,1.0,55581414.24045944,0.002242,0.005122,5.082431121387032,0.6183333333333334,0.5082431121387032,none,"bounce_and_fail, breakout_volume, confirmation_volume, flag_breakout, momentum_aligned, not_extended, pullback_to_support, pullback_volume, room_to_target, structural_breakout, trend_aligned, trend_continuation"
IONQ,943.3350469661514,0.0,4,0,943.396383761356,4,44.25,1.811179,1.811179,,4,0,0,0.0,0.0,933.2576812623533,0.0,4,0,3385.7395314431938,2105999.0,0.0,943.3350469661514,LONG,235.83376174153784,0.0,0.010683,0.0,99.0,1.0,738677694.4230238,0.002851,0.0,5.06439282644002,0.18,0.5064392826440021,"not_extended, pullback_to_support, pullback_volume, room_to_target","bounce_and_fail, breakout_volume, confirmation_volume, flag_breakout, momentum_aligned, structural_breakout, trend_aligned, trend_continuation"
