ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score,bullish_score_raw,checks_passed,checks_failed
BA,2725.2797401572343,2796.2645285459243,10,7,6265.419728484913,17,68.235294,4.834135,2.803661,7.734813,17,5,1,743.6972307512401,39.36709975640931,1545.649553093898,2678.661589714729,10,7,28.25189330901615,2807267.0,717032.0,-70.98478838869005,SHORT,272.52797401572343,399.46636122084635,0.432847,0.042057,0.9746144230404401,1.0,1440513031.847644,0.001949,0.000498,7.041039543501222,0.5070463206350906,0.7041039543501222,none,"bounce_and_fail, confirmation_volume, flag_breakout, momentum_aligned, not_extended, pattern_volume, pullback_to_support, room_to_target, structural_breakout, trend_aligned, trend_continuation"
AA,2195.4227737569363,3.7342500080094942,5,1,4394.579797521882,6,90.0,11.293747,13.485066,0.337151,6,1,0,1004.7165586533469,0.0,1004.7165586533469,3.7342500080094942,5,1,7.836895248908019,824919.5,109395.0,2191.688523748927,LONG,439.08455475138726,3.7342500080094942,0.542359,0.0,99.0,1.0,394294243.08651024,0.002092,0.000277,6.122474772872593,0.22893414322100467,0.6122474772872593,"confirmation_volume, not_extended, pattern_volume, room_to_target, support_ema_confluence","bounce_and_fail, flag_breakout, momentum_aligned, pullback_to_support, structural_breakout, trend_aligned, trend_continuation"
VSAT,59.8778006688059,0.5835013613794315,2,3,60.608953489573615,5,73.4,10.898001,21.275862,0.52014,5,0,0,0.0,0.0,58.04667815002309,0.2642618595565255,2,3,27.502740993889677,947000.0,276600.0,59.29429930742646,LONG,29.93890033440295,0.19450045379314385,0.030581,0.54711,99.0,1.0,72277340.11804962,0.013102,0.003827,5.933333333333333,0.46963623177841624,0.5933333333333333,"confirmation_volume, ema_pullback, not_extended, trend_aligned","bounce_and_fail, flag_breakout, momentum_aligned, pattern_volume, pullback_to_support, room_to_target, structural_breakout, trend_continuation"
RVMD,7.227387448374661,708.1276357415322,2,7,715.9409859633721,9,59.333333,8.290608,18.651656,5.330308,9,0,0,0.0,0.0,6.988557669923675,707.3935251498127,2,7,87.2336937139749,4136170.0,558484.0,-700.9002482931576,SHORT,3.6136937241873306,101.16109082021889,0.033045,0.001037,0.01020633440016267,1.0,227620338.6020096,0.018171,0.002454,5.933333333333333,0.6066155877825912,0.5933333333333333,"confirmation_volume, not_extended, pattern_volume, room_to_target, support_ema_confluence","bounce_and_fail, flag_breakout, momentum_aligned, pullback_to_support, structural_breakout, trend_aligned, trend_continuation"
CORZ,66.4936670947993,17.432284706902713,1,2,98.31042232343204,3,48.333333,5.307531,15.649452,0.13657,3,0,1,0.0,14.384470521730005,66.4936670947993,14.384470521730005,1,2,31.256041986319822,1884000.0,141879.5,49.06138238789659,LONG,66.4936670947993,8.716142353451357,0.0,0.174837,3.8143977231205737,1.0,203396181.87138283,0.009263,0.000698,5.800000000000001,0.317996417368034,0.5800000000000001,none,"bounce_and_fail, confirmation_volume, flag_breakout, momentum_aligned, not_extended, pattern_volume, pullback_to_support, room_to_target, structural_breakout, trend_aligned, trend_continuation"
AAP,8.535346187347935,14.907320075620397,1,1,38.34998633858873,2,30.5,69.543401,138.631579,0.455223,2,0,0,0.0,0.0,8.535346187347935,14.907320075620397,1,1,3.4930791905588388,3752500.0,675000.0,-6.371973888272462,SHORT,8.535346187347935,14.907320075620397,0.0,0.0,0.5725607382179134,1.0,79798906.86510544,0.047024,0.008459,5.800000000000001,0.43,0.5800000000000001,none,"bounce_and_fail, confirmation_volume, flag_breakout, momentum_aligned, not_extended, pattern_volume, pullback_to_support, room_to_target, structural_breakout, trend_aligned, trend_continuation"
GLNG,2930.5147033460507,2529.1654064361255,4,8,7988.845516218302,12,87.166667,7.421904,20.516249,0.874732,12,1,4,1043.4951231091497,1470.1991524352825,1043.4951231091497,436.46189532948165,4,8,1.0485589812761211,462206.0,352372.5,401.3492969099252,LONG,732.6286758365127,316.1456758045157,0.643921,0.827428,1.158688433697767,1.0,156350828.99401626,0.002956,0.002254,5.472564443294653,0.5015757964129485,0.5472564443294653,none,"bounce_and_fail, confirmation_volume, flag_breakout, momentum_aligned, not_extended, pattern_volume, pullback_to_support, room_to_target, structural_breakout, trend_aligned, trend_continuation"
GPRE,2.986364916917486,0.11503417708299261,2,1,3.2164332710834715,3,30.666667,81.911476,54.567214,136.6,3,0,1,0.0,0.11503417708299261,1.5730791843783898,0.11503417708299261,2,1,1.2758549081967,1129500.0,85452.5,2.871330739834493,LONG,1.493182458458743,0.11503417708299261,0.473246,0.0,25.960675276208928,1.0,23663661.675,0.047731,0.003611,5.452808079266189,0.49324469314955016,0.5452808079266189,"confirmation_volume, ema_pullback, not_extended, pattern_volume, strong_trend, trend_aligned","bounce_and_fail, flag_breakout, momentum_aligned, pullback_to_support, room_to_target, structural_breakout, trend_continuation"
CVI,371.84054709030835,3.5606604453473074,2,2,378.665510231425,4,44.0,140.179816,2.583055,277.776578,4,0,2,0.0,3.5606604453473074,371.7411254623981,3.2643026957693806,2,2,955.7590727809792,124595.0,284664.0,368.27988664496104,LONG,185.92027354515417,1.7803302226736537,0.000267,0.083231,99.0,1.0,55581414.24045944,0.002242,0.005122,5.082431121387032,0.6183333333333334,0.5082431121387032,none,"bounce_and_fail, confirmation_volume, flag_breakout, momentum_aligned, not_extended, pattern_volume, pullback_to_support, room_to_target, structural_breakout, trend_aligned, trend_continuation"
IONQ,551.03734918769,0.0,4,0,551.0731783081557,4,44.25,1.811179,1.811179,,4,0,0,0.0,0.0,545.1507822652856,0.0,4,0,3385.739531443197,2105999.0,0.0,551.03734918769,LONG,137.7593372969225,0.0,0.010683,0.0,99.0,1.0,738677694.4230238,0.002851,0.0,5.06439282644002,0.18,0.5064392826440021,none,"bounce_and_fail, confirmation_volume, flag_breakout, momentum_aligned, not_extended, pattern_volume, pullback_to_support, room_to_target, structural_breakout, trend_aligned, trend_continuation"
