ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score,bullish_score_raw,checks_passed,checks_failed
BA,3276.5110840715324,3361.853679376113,10,7,7532.7009129554035,17,68.235294,4.834135,2.803661,7.734813,17,5,1,894.1218708099138,47.32972428444467,1858.281855685825,3220.4636683170775,10,7,28.251893309016154,2807267.0,717032.0,-85.34259530458075,SHORT,327.65110840715323,480.26481133944475,0.432847,0.042057,0.9746144230404404,1.0,1440513031.847644,0.001949,0.000498,7.041039543501222,0.5070463206350906,0.7041039543501222,"confirmation_volume, room_to_target","bounce_and_fail, breakout_volume, flag_breakout, momentum_aligned, not_extended, pullback_to_support, pullback_volume, structural_breakout, trend_aligned, trend_continuation"
AA,2639.4820856161546,4.48956169953818,5,1,5283.453732931847,6,90.0,11.293747,13.485066,0.337151,6,1,0,1207.9365256602862,0.0,1207.9365256602862,4.48956169953818,5,1,7.836895248908025,824919.5,109395.0,2634.9925239166164,LONG,527.8964171232309,4.48956169953818,0.542359,0.0,99.0,1.0,394294243.08651024,0.002092,0.000277,6.122474772872593,0.22893414322100467,0.6122474772872593,"confirmation_volume, not_extended, pullback_volume, room_to_target, support_ema_confluence","bounce_and_fail, breakout_volume, flag_breakout, momentum_aligned, pullback_to_support, structural_breakout, trend_aligned, trend_continuation"
VSAT,71.98904196522936,0.7015238288970052,2,3,72.86808211883114,5,73.4,10.898001,21.275862,0.52014,5,0,0,0.0,0.0,69.78754567819547,0.3177130403076923,2,3,27.50274099388968,947000.0,276600.0,71.28751813633235,LONG,35.99452098261468,0.23384127629900173,0.030581,0.54711,99.0,1.0,72277340.11804962,0.013102,0.003827,5.933333333333333,0.46963623177841624,0.5933333333333333,"confirmation_volume, ema_pullback, not_extended, trend_aligned","bounce_and_fail, breakout_volume, flag_breakout, momentum_aligned, pullback_to_support, pullback_volume, room_to_target, structural_breakout, trend_continuation"
RVMD,8.689241964611229,851.3577572446329,2,7,860.7514823101244,9,59.333333,8.290608,18.651656,5.330308,9,0,0,0.0,0.0,8.402105049904684,850.4751610636755,2,7,87.23369371397497,4136170.0,558484.0,-842.6685152800217,SHORT,4.3446209823056146,121.62253674923328,0.033045,0.001037,0.010206334400162661,1.0,227620338.6020096,0.018171,0.002454,5.933333333333333,0.6066155877825912,0.5933333333333333,"confirmation_volume, not_extended, pullback_volume, room_to_target, support_ema_confluence","bounce_and_fail, breakout_volume, flag_breakout, momentum_aligned, pullback_to_support, structural_breakout, trend_aligned, trend_continuation"
CORZ,79.94307301609459,20.958242642482627,1,2,118.19527503033305,3,48.333333,5.307531,15.649452,0.13657,3,0,1,0.0,17.29395937175583,79.94307301609459,17.29395937175583,1,2,31.256041986319847,1884000.0,141879.5,58.984830373611956,LONG,79.94307301609459,10.479121321241314,0.0,0.174837,3.8143977231205897,1.0,203396181.87138283,0.009263,0.000698,5.800000000000001,0.317996417368034,0.5800000000000001,"ema_pullback, not_extended, pullback_volume, room_to_target","bounce_and_fail, breakout_volume, confirmation_volume, flag_breakout, momentum_aligned, pullback_to_support, structural_breakout, trend_aligned, trend_continuation"
AAP,10.261756243643331,17.92256359662888,1,1,46.10688343690109,2,30.5,69.543401,138.631579,0.455223,2,0,0,0.0,0.0,10.261756243643331,17.92256359662888,1,1,3.4930791905588388,3752500.0,675000.0,-7.6608073529855485,SHORT,10.261756243643331,17.92256359662888,0.0,0.0,0.5725607382179133,1.0,79798906.86510544,0.047024,0.008459,5.800000000000001,0.43,0.5800000000000001,"not_extended, room_to_target","bounce_and_fail, breakout_volume, confirmation_volume, flag_breakout, momentum_aligned, pullback_to_support, pullback_volume, structural_breakout, trend_aligned, trend_continuation"
GLNG,3523.2580956969773,3040.7294948591734,4,8,9604.717085415325,12,87.166667,7.421904,20.516249,0.874732,12,1,4,1254.5586739820167,1767.5704067241381,1254.5586739820167,524.7432829553886,4,8,1.048558981276121,462206.0,352372.5,482.5286008378039,LONG,880.8145239242443,380.0911868573967,0.643921,0.827428,1.1586884336977668,1.0,156350828.99401626,0.002956,0.002254,5.472564443294652,0.5015757964129484,0.5472564443294652,none,"bounce_and_fail, breakout_volume, confirmation_volume, flag_breakout, momentum_aligned, not_extended, pullback_to_support, pullback_volume, room_to_target, structural_breakout, trend_aligned, trend_continuation"
GPRE,3.590404906763068,0.13830167623002496,2,1,3.867008259223118,3,30.666667,81.911476,54.567214,136.6,3,0,1,0.0,0.13830167623002496,1.8912595678859163,0.13830167623002496,2,1,1.275854908196704,1129500.0,85452.5,3.452103230533043,LONG,1.795202453381534,0.13830167623002496,0.473246,0.0,25.96067527620898,1.0,23663661.675,0.047731,0.003611,5.45280807926619,0.49324469314955033,0.545280807926619,"confirmation_volume, ema_pullback, not_extended, pullback_volume, strong_trend, trend_aligned","bounce_and_fail, breakout_volume, flag_breakout, momentum_aligned, pullback_to_support, room_to_target, structural_breakout, trend_continuation"
CVI,447.0512351801085,4.280860876000371,2,2,455.25665609552556,4,44.0,140.179816,2.583055,277.776578,4,0,2,0.0,4.280860876000371,446.931703940418,3.924560039416692,2,2,955.7590727809787,124595.0,284664.0,442.77037430410815,LONG,223.52561759005425,2.1404304380001853,0.000267,0.083231,99.0,1.0,55581414.24045944,0.002242,0.005122,5.082431121387032,0.6183333333333334,0.5082431121387032,none,"bounce_and_fail, breakout_volume, confirmation_volume, flag_breakout, momentum_aligned, not_extended, pullback_to_support, pullback_volume, room_to_target, structural_breakout, trend_aligned, trend_continuation"
IONQ,662.4934518636588,0.0,4,0,662.5365279958476,4,44.25,1.811179,1.811179,,4,0,0,0.0,0.0,655.4162327862242,0.0,4,0,3385.7395314431938,2105999.0,0.0,662.4934518636588,LONG,165.6233629659147,0.0,0.010683,0.0,99.0,1.0,738677694.4230238,0.002851,0.0,5.06439282644002,0.18,0.5064392826440021,"not_extended, pullback_to_support, pullback_volume, room_to_target","bounce_and_fail, breakout_volume, confirmation_volume, flag_breakout, momentum_aligned, structural_breakout, trend_aligned, trend_continuation"
